"",BBK01.OUH109,BBK01.OUH109_FLAGS
"",Domestic securities / Mutual fund shares and other securities / Total / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:51:15,
1965-01,0.001,
1965-02,0.001,
1965-03,0.001,
1965-04,0.001,
1965-05,0.001,
1965-06,0.001,
1965-07,0.001,
1965-08,0.001,
1965-09,0.001,
1965-10,0.001,
1965-11,0.001,
1965-12,0.001,
1966-01,0.001,
1966-02,0.001,
1966-03,0.001,
1966-04,0.001,
1966-05,0.001,
1966-06,0.001,
1966-07,0.001,
1966-08,0.001,
1966-09,0.001,
1966-10,0.001,
1966-11,0.001,
1966-12,0.001,
1967-01,0.001,
1967-02,0.001,
1967-03,0.004,
1967-04,0.004,
1967-05,0.001,
1967-06,0.001,
1967-07,0.001,
1967-08,0.001,
1967-09,0.001,
1967-10,0.001,
1967-11,0.001,
1967-12,0.001,
1968-01,0.001,
1968-02,0.002,
1968-03,0.002,
1968-04,0.002,
1968-05,0.003,
1968-06,0.002,
1968-07,0.003,
1968-08,0.003,
1968-09,0.003,
1968-10,0.004,
1968-11,0.005,
1968-12,0.018,
1969-01,0.039,
1969-02,0.065,
1969-03,0.081,
1969-04,0.084,
1969-05,0.087,
1969-06,0.088,
1969-07,0.091,
1969-08,0.091,
1969-09,0.093,
1969-10,0.094,
1969-11,0.097,
1969-12,0.101,
1970-01,0.100,
1970-02,0.100,
1970-03,0.100,
1970-04,0.101,
1970-05,0.102,
1970-06,0.102,
1970-07,0.105,
1970-08,0.104,
1970-09,0.104,
1970-10,0.104,
1970-11,0.105,
1970-12,0.105,
1971-01,0.100,
1971-02,0.103,
1971-03,0.104,
1971-04,0.106,
1971-05,0.107,
1971-06,0.106,
1971-07,0.108,
1971-08,0.108,
1971-09,0.108,
1971-10,0.111,
1971-11,0.112,
1971-12,0.114,
1972-01,0.114,
1972-02,0.119,
1972-03,0.120,
1972-04,0.122,
1972-05,0.120,
1972-06,0.122,
1972-07,0.122,
1972-08,0.121,
1972-09,0.120,
1972-10,0.119,
1972-11,0.118,
1972-12,0.119,
1973-01,0.120,
1973-02,0.123,
1973-03,0.121,
1973-04,0.119,
1973-05,0.119,
1973-06,0.119,
1973-07,0.120,
1973-08,0.121,
1973-09,0.122,
1973-10,0.123,
1973-11,0.125,
1973-12,0.125,
1974-01,0.122,
1974-02,0.124,
1974-03,0.125,
1974-04,0.127,
1974-05,0.129,
1974-06,0.131,
1974-07,0.129,
1974-08,0.129,
1974-09,0.130,
1974-10,0.131,
1974-11,0.133,
1974-12,0.137,
1975-01,0.128,
1975-02,0.132,
1975-03,0.132,
1975-04,0.134,
1975-05,0.140,
1975-06,0.148,
1975-07,0.150,
1975-08,0.152,
1975-09,0.152,
1975-10,0.153,
1975-11,0.159,
1975-12,0.164,
1976-01,0.180,
1976-02,0.192,
1976-03,0.203,
1976-04,0.206,
1976-05,0.209,
1976-06,0.210,
1976-07,0.209,
1976-08,0.211,
1976-09,0.211,
1976-10,0.213,
1976-11,0.230,
1976-12,0.243,
1977-01,0.248,
1977-02,0.275,
1977-03,0.295,
1977-04,0.316,
1977-05,0.339,
1977-06,0.361,
1977-07,0.369,
1977-08,0.395,
1977-09,0.407,
1977-10,0.409,
1977-11,0.417,
1977-12,0.433,
1978-01,0.439,
1978-02,0.466,
1978-03,0.478,
1978-04,0.484,
1978-05,0.477,
1978-06,0.449,
1978-07,0.429,
1978-08,0.412,
1978-09,0.399,
1978-10,0.387,
1978-11,0.381,
1978-12,0.376,
1979-01,0.369,
1979-02,0.379,
1979-03,0.382,
1979-04,0.383,
1979-05,0.379,
1979-06,0.379,
1979-07,0.382,
1979-08,0.373,
1979-09,0.369,
1979-10,0.370,
1979-11,0.381,
1979-12,0.400,
1980-01,0.392,
1980-02,0.393,
1980-03,0.373,
1980-04,0.377,
1980-05,0.372,
1980-06,0.366,
1980-07,0.367,
1980-08,0.374,
1980-09,0.374,
1980-10,0.374,
1980-11,0.378,
1980-12,0.371,
1981-01,0.369,
1981-02,0.361,
1981-03,0.364,
1981-04,0.354,
1981-05,0.350,
1981-06,0.343,
1981-07,0.338,
1981-08,0.338,
1981-09,0.335,
1981-10,0.341,
1981-11,0.367,
1981-12,0.366,
1982-01,0.363,
1982-02,0.367,
1982-03,0.386,
1982-04,0.392,
1982-05,0.406,
1982-06,0.409,
1982-07,0.424,
1982-08,0.436,
1982-09,0.429,
1982-10,0.451,
1982-11,0.470,
