"",BBK01.QUV833,BBK01.QUV833_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Bahrain / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:22:49,
2001-12,0.471,
2002-01,0.479,
2002-02,0.476,
2002-03,0.507,
2002-04,0.497,
2002-05,0.483,
2002-06,0.466,
2002-07,0.471,
2002-08,0.514,
2002-09,0.495,
2002-10,0.590,
2002-11,0.528,
2002-12,0.499,
2003-01,0.491,
2003-02,0.492,
2003-03,0.430,
2003-04,0.426,
2003-05,0.400,
2003-06,0.398,
2003-07,0.400,
2003-08,0.299,
2003-09,0.272,
2003-10,0.200,
2003-11,0.180,
2003-12,0.182,
2004-01,0.181,
2004-02,0.174,
2004-03,0.167,
2004-04,0.195,
2004-05,0.193,
2004-06,0.190,
2004-07,0.187,
2004-08,0.135,
2004-09,0.128,
2004-10,0.153,
2004-11,0.151,
2004-12,0.183,
2005-01,0.301,
2005-02,0.274,
2005-03,0.295,
2005-04,0.294,
2005-05,0.325,
2005-06,0.591,
2005-07,0.730,
2005-08,0.755,
2005-09,0.760,
2005-10,0.743,
2005-11,0.774,
2005-12,0.965,
2006-01,0.865,
2006-02,0.883,
2006-03,0.858,
2006-04,0.848,
2006-05,0.843,
2006-06,0.926,
2006-07,0.912,
2006-08,0.911,
2006-09,0.945,
2006-10,0.976,
2006-11,0.976,
2006-12,1.050,
2007-01,1.063,
2007-02,1.049,
2007-03,1.035,
2007-04,1.111,
2007-05,1.250,
2007-06,0.988,
2007-07,1.024,
2007-08,1.018,
2007-09,1.026,
2007-10,1.041,
2007-11,1.184,
2007-12,0.999,
2008-01,0.996,
2008-02,0.989,
2008-03,0.831,
2008-04,0.773,
2008-05,0.777,
2008-06,0.837,
2008-07,0.846,
2008-08,0.887,
2008-09,0.899,
2008-10,0.938,
2008-11,0.825,
2008-12,0.757,
2009-01,0.812,
2009-02,0.817,
2009-03,0.786,
2009-04,0.765,
2009-05,0.723,
2009-06,0.721,
2009-07,0.713,
2009-08,0.668,
2009-09,0.638,
2009-10,0.655,
2009-11,0.653,
2009-12,0.658,
2010-01,0.677,
2010-02,0.694,
2010-03,0.681,
2010-04,0.636,
2010-05,0.685,
2010-06,0.691,
2010-07,0.641,
2010-08,0.664,
2010-09,0.683,
2010-10,0.675,
2010-11,0.707,
2010-12,0.690,
2011-01,0.680,
2011-02,0.724,
2011-03,0.622,
2011-04,0.602,
2011-05,0.615,
2011-06,0.613,
2011-07,0.609,
2011-08,0.602,
2011-09,0.631,
2011-10,0.557,
2011-11,0.572,
2011-12,0.586,
2012-01,0.576,
2012-02,0.524,
2012-03,0.504,
2012-04,0.462,
2012-05,0.344,
2012-06,0.256,
2012-07,0.256,
2012-08,0.279,
2012-09,0.256,
2012-10,0.260,
2012-11,0.298,
2012-12,0.294,
2013-01,0.287,
2013-02,0.286,
2013-03,0.289,
2013-04,0.286,
2013-05,0.293,
2013-06,0.216,
2013-07,0.214,
2013-08,0.228,
2013-09,0.225,
2013-10,0.223,
2013-11,0.223,
2013-12,0.223,
2014-01,0.225,
2014-02,0.220,
2014-03,0.220,
2014-04,0.218,
2014-05,0.220,
2014-06,0.218,
2014-07,0.227,
2014-08,0.226,
2014-09,0.235,
2014-10,0.265,
2014-11,0.262,
2014-12,0.253,
