"",BBK01.EU8144,BBK01.EU8144_FLAGS
"",External position of the Bundesbank since the beginning of EMU/External liabilities to residents outside the euro area,
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:53:37,
1998-12,8124.733,comment
1999-01,14591.478,
1999-02,14526.411,
1999-03,6970.908,
1999-04,7371.179,
1999-05,6884.920,
1999-06,6624.490,
1999-07,5992.426,
1999-08,11604.450,
1999-09,6160.796,
1999-10,6169.476,
1999-11,11576.226,
1999-12,6167.309,
2000-01,11388.433,
2000-02,12200.088,
2000-03,13473.784,
2000-04,10451.429,
2000-05,7791.141,
2000-06,8010.760,
2000-07,6615.956,
2000-08,7919.705,
2000-09,10127.461,
2000-10,18029.179,
2000-11,6615.481,
2000-12,6582.926,
2001-01,6666.884,
2001-02,6696.573,
2001-03,6735.248,
2001-04,6673.446,
2001-05,6807.250,
2001-06,6789.616,
2001-07,6837.758,
2001-08,6843.546,
2001-09,8631.075,
2001-10,10653.923,
2001-11,11053.530,
2001-12,8703.047,
2002-01,10429.131,
2002-02,10249.928,
2002-03,10069.263,
2002-04,9286.686,
2002-05,8429.417,
2002-06,9205.124,
2002-07,10152.777,
2002-08,9415.863,
2002-09,9958.676,
2002-10,9465.202,
2002-11,10240.182,
2002-12,8972.670,
2003-01,9876.807,
2003-02,9635.351,
2003-03,10586.627,
2003-04,9076.634,
2003-05,9809.101,
2003-06,10527.488,
2003-07,10367.124,
2003-08,11052.766,
2003-09,10870.631,
2003-10,11309.925,
2003-11,10508.628,
2003-12,10433.719,
2004-01,10512.822,
2004-02,10071.933,
2004-03,9536.004,
2004-04,9686.535,
2004-05,8530.803,
2004-06,8989.146,
2004-07,8530.697,
2004-08,7749.110,
2004-09,7610.453,
2004-10,7115.776,
2004-11,6928.672,
2004-12,7923.317,
2005-01,6300.583,
2005-02,5536.963,
2005-03,6293.326,
2005-04,6108.597,
2005-05,6268.157,
2005-06,5804.560,
2005-07,6484.621,
2005-08,5449.254,
2005-09,7569.974,
2005-10,7365.900,
2005-11,6402.245,
2005-12,6271.963,
2006-01,6301.538,
2006-02,5656.804,
2006-03,6268.622,
2006-04,4621.174,
2006-05,6062.850,
2006-06,5800.812,
2006-07,6175.763,
2006-08,5367.040,
2006-09,4971.388,
2006-10,5033.533,
2006-11,5266.643,
2006-12,4806.767,
2007-01,5398.608,
2007-02,4883.215,
2007-03,5147.515,
2007-04,6286.272,
2007-05,6993.455,
2007-06,6124.247,
2007-07,6315.139,
2007-08,6249.657,
2007-09,8003.738,
2007-10,10151.758,
2007-11,13060.169,
2007-12,15996.331,
2008-01,21018.919,
2008-02,22376.699,
2008-03,24912.964,
2008-04,25580.136,
2008-05,24432.756,
2008-06,23490.629,
2008-07,25105.076,
2008-08,26636.982,
2008-09,26742.861,
2008-10,25893.249,
2008-11,19510.639,
2008-12,11765.837,
2009-01,7113.916,
2009-02,7840.658,
2009-03,7521.140,
2009-04,8533.720,
2009-05,9171.059,
2009-06,10116.723,
2009-07,7896.175,
2009-08,8969.675,
2009-09,8638.103,
2009-10,9034.149,
2009-11,9272.129,
2009-12,9124.037,
2010-01,10063.653,
2010-02,9570.879,
2010-03,9418.024,
2010-04,11830.480,
2010-05,13021.972,
2010-06,11217.419,
2010-07,11554.070,
2010-08,10907.861,
2010-09,10993.025,
2010-10,12727.275,
2010-11,11279.061,
2010-12,14618.114,
2011-01,12347.933,
2011-02,12098.126,
2011-03,13566.654,
2011-04,12008.419,
2011-05,11563.558,
2011-06,10612.077,
2011-07,12073.132,
2011-08,15375.686,
2011-09,13805.121,
2011-10,13142.563,
2011-11,13509.922,
2011-12,46552.460,
2012-01,11926.226,
2012-02,11956.901,
2012-03,16067.291,
2012-04,14598.197,
2012-05,52442.939,
2012-06,83330.123,
2012-07,90853.679,
2012-08,90166.314,
2012-09,86314.309,
2012-10,82229.007,
2012-11,82030.330,
2012-12,83360.287,
2013-01,83491.527,
2013-02,75154.551,
2013-03,70738.669,
2013-04,68487.145,
2013-05,64068.050,
2013-06,62170.114,
2013-07,59832.067,
2013-08,59588.690,
2013-09,54910.400,
2013-10,54716.312,
2013-11,52803.941,
2013-12,52083.463,
2014-01,46045.862,
2014-02,33684.765,
2014-03,27706.858,
2014-04,28396.348,
2014-05,29441.885,
2014-06,26058.992,
2014-07,4356.330,
2014-08,4170.000,
2014-09,4648.365,
2014-10,5010.649,
2014-11,4529.972,
2014-12,13049.880,
2015-01,55450.376,
