"",BBK01.SU1600,BBK01.SU1600_FLAGS
"",Change in deposits under savings and loan contracts / Amoun ts paid into savings and loan accounts / All building and l oan associations,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:36,
1973-12,2.771,
1974-01,0.462,
1974-02,0.470,
1974-03,0.943,
1974-04,0.899,
1974-05,0.749,
1974-06,0.648,
1974-07,0.697,
1974-08,0.729,
1974-09,1.131,
1974-10,0.949,
1974-11,0.713,
1974-12,2.822,
1975-01,0.485,
1975-02,0.515,
1975-03,0.947,
1975-04,1.005,
1975-05,0.636,
1975-06,0.773,
1975-07,0.778,
1975-08,0.722,
1975-09,1.302,
1975-10,1.160,
1975-11,0.747,
1975-12,2.792,
1976-01,0.615,
1976-02,0.652,
1976-03,1.322,
1976-04,1.018,
1976-05,0.678,
1976-06,0.786,
1976-07,0.790,
1976-08,0.766,
1976-09,1.268,
1976-10,1.006,
1976-11,0.808,
1976-12,2.655,
1977-01,0.581,
1977-02,0.668,
1977-03,1.382,
1977-04,1.000,
1977-05,0.723,
1977-06,0.840,
1977-07,0.862,
1977-08,0.874,
1977-09,1.380,
1977-10,1.074,
1977-11,0.870,
1977-12,2.742,
1978-01,0.799,
1978-02,0.793,
1978-03,1.364,
1978-04,1.060,
1978-05,0.805,
1978-06,0.939,
1978-07,0.950,
1978-08,0.954,
1978-09,1.400,
1978-10,1.178,
1978-11,0.967,
1978-12,2.799,
1979-01,0.877,
1979-02,0.873,
1979-03,1.560,
1979-04,1.270,
1979-05,0.994,
1979-06,1.030,
1979-07,1.113,
1979-08,1.026,
1979-09,1.402,
1979-10,1.239,
1979-11,0.963,
1979-12,2.796,
1980-01,0.865,
1980-02,0.889,
1980-03,1.557,
1980-04,1.294,
1980-05,0.859,
1980-06,1.005,
1980-07,1.020,
1980-08,0.899,
1980-09,1.470,
1980-10,1.282,
1980-11,0.963,
1980-12,2.848,
1981-01,0.834,
1981-02,0.934,
1981-03,1.665,
1981-04,1.407,
1981-05,0.871,
1981-06,0.998,
1981-07,1.007,
1981-08,0.899,
1981-09,1.450,
1981-10,1.187,
1981-11,0.923,
1981-12,2.719,
1982-01,0.765,
1982-02,0.837,
1982-03,1.582,
1982-04,1.091,
1982-05,0.824,
1982-06,0.943,
1982-07,0.921,
1982-08,0.869,
1982-09,1.349,
1982-10,1.130,
1982-11,0.933,
1982-12,2.870,
1983-01,0.903,
1983-02,0.966,
1983-03,1.583,
1983-04,1.095,
1983-05,0.864,
1983-06,0.962,
1983-07,0.926,
1983-08,0.897,
1983-09,1.282,
1983-10,1.039,
1983-11,0.913,
1983-12,2.516,
1984-01,0.724,
1984-02,0.852,
1984-03,1.308,
1984-04,1.002,
1984-05,0.837,
1984-06,0.903,
1984-07,0.795,
1984-08,0.825,
1984-09,1.145,
1984-10,1.001,
1984-11,0.872,
1984-12,2.305,
1985-01,0.782,
1985-02,0.850,
1985-03,1.235,
1985-04,0.929,
1985-05,0.759,
1985-06,0.790,
1985-07,0.799,
1985-08,0.791,
1985-09,1.042,
1985-10,1.003,
1985-11,0.845,
1985-12,2.181,
1986-01,0.673,
1986-02,0.779,
1986-03,1.026,
1986-04,1.014,
1986-05,0.757,
1986-06,0.813,
1986-07,0.845,
1986-08,0.776,
1986-09,1.077,
1986-10,0.902,
1986-11,0.817,
1986-12,2.119,
1987-01,0.650,
1987-02,0.812,
1987-03,1.144,
1987-04,0.911,
1987-05,0.799,
1987-06,0.888,
1987-07,0.914,
1987-08,0.849,
1987-09,1.128,
1987-10,0.951,
1987-11,0.919,
1987-12,2.184,
1988-01,0.750,
1988-02,0.944,
1988-03,1.298,
1988-04,0.962,
1988-05,0.892,
1988-06,0.988,
1988-07,0.922,
1988-08,0.927,
1988-09,1.168,
1988-10,0.918,
1988-11,0.956,
1988-12,2.167,
1989-01,0.923,
1989-02,0.885,
1989-03,1.189,
1989-04,0.959,
1989-05,0.893,
1989-06,1.038,
1989-07,0.975,
