"",BBK01.OUN247,BBK01.OUN247_FLAGS
"",Time deposits of non-profit institutions / for more than two years / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:25,
1999-01,0.245,
1999-02,0.240,
1999-03,0.253,
1999-04,0.253,
1999-05,0.253,
1999-06,0.253,
1999-07,0.252,
1999-08,0.226,
1999-09,0.237,
1999-10,0.232,
1999-11,0.232,
1999-12,0.229,
2000-01,0.224,
2000-02,0.216,
2000-03,0.205,
2000-04,0.202,
2000-05,0.183,
2000-06,0.183,
2000-07,0.181,
2000-08,0.181,
2000-09,0.178,
2000-10,0.176,
2000-11,0.176,
2000-12,0.170,
2001-01,0.168,
2001-02,0.160,
2001-03,0.160,
2001-04,0.158,
2001-05,0.147,
2001-06,0.177,
2001-07,0.163,
2001-08,0.155,
2001-09,0.155,
2001-10,0.142,
2001-11,0.148,
2001-12,0.148,
2002-01,0.146,
2002-02,0.146,
2002-03,0.146,
2002-04,0.146,
2002-05,0.146,
2002-06,0.146,
2002-07,0.146,
2002-08,0.147,
2002-09,0.147,
2002-10,0.145,
2002-11,0.139,
2002-12,0.109,
2003-01,0.096,
2003-02,0.116,
2003-03,0.116,
2003-04,0.149,
2003-05,0.159,
2003-06,0.159,
2003-07,0.164,
2003-08,0.164,
2003-09,0.246,
2003-10,0.246,
2003-11,0.241,
2003-12,0.236,
2004-01,0.233,
2004-02,0.238,
2004-03,0.232,
2004-04,0.207,
2004-05,0.210,
2004-06,0.366,
2004-07,0.180,
2004-08,0.180,
2004-09,0.194,
2004-10,0.141,
2004-11,0.133,
2004-12,0.185,
2005-01,0.190,
2005-02,0.187,
2005-03,0.193,
2005-04,0.187,
2005-05,0.185,
2005-06,0.180,
2005-07,0.180,
2005-08,0.127,
2005-09,0.122,
2005-10,0.175,
2005-11,0.197,
2005-12,0.197,
2006-01,0.196,
2006-02,0.227,
2006-03,0.226,
2006-04,0.232,
2006-05,0.229,
2006-06,0.229,
2006-07,0.179,
2006-08,0.179,
2006-09,0.179,
2006-10,0.179,
2006-11,0.179,
2006-12,0.182,
2007-01,0.180,
2007-02,0.181,
2007-03,0.211,
2007-04,0.206,
2007-05,0.206,
2007-06,0.206,
2007-07,0.201,
2007-08,0.180,
2007-09,0.180,
2007-10,0.179,
2007-11,0.179,
2007-12,0.195,
2008-01,0.196,
2008-02,0.196,
2008-03,0.206,
2008-04,0.090,
2008-05,0.091,
2008-06,0.091,
2008-07,0.091,
2008-08,0.091,
2008-09,0.141,
2008-10,0.096,
2008-11,0.096,
2008-12,0.102,
2009-01,0.060,
2009-02,0.060,
2009-03,0.060,
2009-04,0.060,
2009-05,0.060,
2009-06,0.060,
2009-07,0.059,
2009-08,0.059,
2009-09,0.054,
2009-10,0.054,
2009-11,0.055,
2009-12,0.062,
2010-01,0.063,
2010-02,0.063,
2010-03,0.063,
2010-04,0.108,
2010-05,0.108,
2010-06,0.108,
2010-07,0.108,
2010-08,0.108,
2010-09,0.112,
2010-10,0.112,
2010-11,0.112,
2010-12,0.114,
2011-01,0.114,
2011-02,0.114,
2011-03,0.116,
2011-04,0.102,
2011-05,0.102,
2011-06,0.102,
2011-07,0.105,
2011-08,0.105,
2011-09,0.105,
2011-10,0.105,
2011-11,0.105,
2011-12,0.105,
2012-01,0.112,
2012-02,0.112,
2012-03,0.112,
2012-04,0.112,
2012-05,0.112,
2012-06,0.112,
2012-07,0.120,
2012-08,0.120,
2012-09,0.120,
2012-10,0.075,
2012-11,0.080,
2012-12,0.144,
2013-01,0.142,
2013-02,0.152,
2013-03,0.146,
2013-04,0.215,
2013-05,0.148,
2013-06,0.145,
2013-07,0.155,
2013-08,0.157,
2013-09,0.160,
2013-10,0.160,
2013-11,0.157,
2013-12,0.168,
2014-01,0.170,
2014-02,0.180,
2014-03,0.180,
2014-04,0.180,
2014-05,0.177,
2014-06,0.185,
2014-07,0.190,
2014-08,0.180,
2014-09,0.180,
2014-10,0.185,
2014-11,0.185,
2014-12,0.150,Provisional value
