"",BBK01.PQ8992,BBK01.PQ8992_FLAGS
"",Lending to letting of movables / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:33:52,
1989-01,-,Nothing exists
1989-04,.,No value available
1989-07,0.243,
1989-10,0.251,
1990-01,0.266,
1990-04,0.289,
1990-07,0.286,
1990-10,0.322,
1991-01,0.328,
1991-04,0.353,
1991-07,0.376,
1991-10,0.413,
1992-01,0.454,
1992-04,0.477,
1992-07,0.504,
1992-10,0.546,
1993-01,0.546,
1993-04,0.574,
1993-07,0.601,
1993-10,0.589,
1994-01,0.577,
1994-04,0.590,
1994-07,0.614,
1994-10,0.632,
1995-01,0.693,
1995-04,0.692,
1995-07,0.711,
1995-10,0.708,
1996-01,0.707,
1996-04,0.715,
1996-07,0.726,
1996-10,0.744,
1997-01,0.722,
1997-04,0.727,
1997-07,0.728,
1997-10,0.721,
1998-01,0.717,
1998-04,0.717,
1998-07,0.711,
1998-10,0.725,
1999-01,0.927,
1999-04,0.938,
1999-07,0.786,
1999-10,0.832,
2000-01,0.833,
2000-04,0.865,
2000-07,0.847,
2000-10,0.854,
2001-01,0.844,
2001-04,0.853,
2001-07,0.840,
2001-10,0.923,
2002-01,0.953,
2002-04,0.946,
2002-07,0.948,
2002-10,0.959,
2003-01,0.955,
2003-04,0.938,
2003-07,0.935,
2003-10,0.944,
2004-01,0.920,
2004-04,0.924,
2004-07,0.904,
2004-10,0.903,
2005-01,0.905,
2005-04,0.906,
2005-07,0.926,
2005-10,0.935,
2006-01,0.960,
2006-04,0.984,
2006-07,0.988,
2006-10,1.010,
2007-01,1.002,
2007-04,1.037,
2007-07,1.079,
2007-10,1.104,
2008-01,1.070,
2008-04,1.119,
2008-07,1.195,
2008-10,1.152,
2009-01,1.130,
2009-04,1.126,
2009-07,1.175,
2009-10,1.128,
2010-01,1.088,
2010-04,1.091,
2010-07,1.028,
2010-10,1.020,
2011-01,0.967,
2011-04,0.941,
2011-07,0.943,
2011-10,0.929,
2012-01,0.947,
2012-04,0.967,
2012-07,0.988,
2012-10,0.978,
2013-01,0.979,
2013-04,0.990,
2013-07,0.993,
2013-10,1.002,
2014-01,1.014,
2014-04,1.011,
2014-07,1.027,
2014-10,1.020,
