"",BBK01.PQ0003,BBK01.PQ0003_FLAGS
"",Lending to domestic enterprises and self-employed persons / Medium-term / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:22:14,
1968-10,2.413,
1969-01,2.535,
1969-04,2.510,
1969-07,2.400,
1969-10,2.842,
1970-01,2.871,
1970-04,2.976,
1970-07,3.177,
1970-10,3.353,
1971-01,3.493,
1971-04,3.512,
1971-07,3.750,
1971-10,4.082,
1972-01,3.875,
1972-04,3.967,
1972-07,4.096,
1972-10,4.895,
1973-01,5.192,
1973-04,5.646,
1973-07,5.520,
1973-10,5.550,
1974-01,5.429,
1974-04,5.450,
1974-07,5.511,
1974-10,5.634,
1975-01,4.771,
1975-04,4.442,
1975-07,4.094,
1975-10,4.326,
1976-01,3.878,
1976-04,3.825,
1976-07,3.972,
1976-10,4.399,
1977-01,3.858,
1977-04,3.941,
1977-07,3.907,
1977-10,4.247,
1978-01,4.021,
1978-04,3.858,
1978-07,3.884,
1978-10,4.424,
1979-01,4.207,
1979-04,4.288,
1979-07,4.355,
1979-10,4.635,
1980-01,4.374,
1980-04,4.382,
1980-07,4.210,
1980-10,4.767,
1981-01,4.682,
1981-04,4.744,
1981-07,4.953,
1981-10,5.624,
1982-01,5.464,
1982-04,5.729,
1982-07,6.044,
1982-10,6.774,
1983-01,6.260,
1983-04,6.368,
1983-07,6.633,
1983-10,7.484,
1984-01,6.967,
1984-04,7.075,
1984-07,6.856,
1984-10,6.848,
1985-01,6.500,
1985-04,6.267,
1985-07,6.133,
1985-10,6.490,
1986-01,6.172,
1986-04,6.035,
1986-07,6.078,
1986-10,6.211,
1987-01,5.880,
1987-04,5.786,
1987-07,5.871,
1987-10,5.994,
1988-01,5.830,
1988-04,5.981,
1988-07,6.142,
1988-10,6.268,
1989-01,6.277,
1989-04,6.398,
1989-07,6.757,
1989-10,7.493,
1990-01,7.537,
1990-04,7.598,
1990-07,7.761,
1990-10,8.188,
1991-01,9.046,
1991-04,9.595,
1991-07,10.438,
1991-10,10.628,
1992-01,11.021,
1992-04,11.253,
1992-07,11.385,
1992-10,11.450,
1993-01,11.125,
1993-04,11.290,
1993-07,11.045,
1993-10,10.889,
1994-01,11.071,
1994-04,10.477,
1994-07,10.168,
1994-10,9.888,
1995-01,9.825,
1995-04,9.634,
1995-07,9.178,
1995-10,9.661,
1996-01,9.649,
1996-04,9.569,
1996-07,9.534,
1996-10,9.689,
1997-01,9.679,
1997-04,9.556,
1997-07,9.083,
1997-10,9.142,
1998-01,8.745,
1998-04,8.451,
1998-07,8.546,
1998-10,8.334,
1999-01,19.340,
1999-04,18.207,
1999-07,17.018,
1999-10,16.895,
2000-01,16.313,
2000-04,16.205,
2000-07,18.994,
2000-10,19.616,
2001-01,18.661,
2001-04,15.533,
2001-07,16.591,
2001-10,16.639,
2002-01,15.192,
2002-04,14.768,
2002-07,14.340,
2002-10,12.744,
2003-01,12.382,
2003-04,12.037,
2003-07,11.495,
2003-10,11.358,
2004-01,12.071,
2004-04,12.353,
2004-07,12.829,
2004-10,14.547,
2005-01,14.412,
2005-04,14.860,
2005-07,15.089,
2005-10,14.956,
2006-01,15.360,
2006-04,15.195,
2006-07,15.187,
2006-10,15.491,
2007-01,18.566,
2007-04,18.500,
2007-07,18.515,
2007-10,19.917,
2008-01,20.664,
2008-04,21.496,
2008-07,20.760,
2008-10,22.568,
2009-01,21.065,
2009-04,23.904,
2009-07,23.296,
2009-10,23.328,
2010-01,21.122,
2010-04,20.852,
2010-07,19.442,
2010-10,19.218,
2011-01,19.337,
2011-04,18.388,
2011-07,18.308,
2011-10,17.694,
2012-01,15.807,
2012-04,15.558,
2012-07,15.449,
2012-10,15.360,
2013-01,16.517,
2013-04,17.428,
2013-07,15.750,
2013-10,15.305,
2014-01,14.810,
2014-04,15.063,
2014-07,14.851,
2014-10,14.532,
