"",BBK01.QUV603,BBK01.QUV603_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Kuwait / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:25:27,
2001-12,0.059,
2002-01,0.083,
2002-02,0.085,
2002-03,0.071,
2002-04,0.083,
2002-05,0.106,
2002-06,0.123,
2002-07,0.135,
2002-08,0.124,
2002-09,0.155,
2002-10,0.113,
2002-11,0.089,
2002-12,0.105,
2003-01,0.078,
2003-02,0.114,
2003-03,0.116,
2003-04,0.086,
2003-05,0.102,
2003-06,0.083,
2003-07,0.114,
2003-08,0.130,
2003-09,0.162,
2003-10,0.124,
2003-11,0.143,
2003-12,0.162,
2004-01,0.220,
2004-02,0.112,
2004-03,0.140,
2004-04,0.123,
2004-05,0.142,
2004-06,0.163,
2004-07,0.184,
2004-08,0.131,
2004-09,0.160,
2004-10,0.153,
2004-11,0.140,
2004-12,0.254,
2005-01,0.271,
2005-02,0.280,
2005-03,0.277,
2005-04,1.088,
2005-05,0.213,
2005-06,0.272,
2005-07,0.206,
2005-08,0.140,
2005-09,0.165,
2005-10,0.100,
2005-11,0.149,
2005-12,0.160,
2006-01,0.097,
2006-02,0.088,
2006-03,0.102,
2006-04,0.069,
2006-05,0.114,
2006-06,0.153,
2006-07,0.166,
2006-08,0.155,
2006-09,0.231,
2006-10,0.222,
2006-11,0.268,
2006-12,0.301,
2007-01,0.287,
2007-02,0.315,
2007-03,0.419,
2007-04,0.507,
2007-05,0.507,
2007-06,0.547,
2007-07,0.547,
2007-08,0.613,
2007-09,0.648,
2007-10,0.711,
2007-11,0.759,
2007-12,0.811,
2008-01,0.647,
2008-02,0.671,
2008-03,0.644,
2008-04,0.767,
2008-05,0.764,
2008-06,0.889,
2008-07,0.973,
2008-08,1.038,
2008-09,1.074,
2008-10,1.139,
2008-11,1.099,
2008-12,0.928,
2009-01,0.929,
2009-02,0.820,
2009-03,0.703,
2009-04,0.553,
2009-05,0.497,
2009-06,0.340,
2009-07,0.233,
2009-08,0.177,
2009-09,0.126,
2009-10,0.103,
2009-11,0.056,
2009-12,0.059,
2010-01,0.055,
2010-02,0.053,
2010-03,0.052,
2010-04,0.055,
2010-05,0.059,
2010-06,0.068,
2010-07,0.066,
2010-08,0.070,
2010-09,0.071,
2010-10,0.086,
2010-11,0.081,
2010-12,0.063,
2011-01,0.056,
2011-02,0.056,
2011-03,0.051,
2011-04,0.051,
2011-05,0.059,
2011-06,0.052,
2011-07,0.069,
2011-08,0.057,
2011-09,0.048,
2011-10,0.050,
2011-11,0.070,
2011-12,0.050,
2012-01,0.072,
2012-02,0.059,
2012-03,0.996,
2012-04,0.060,
2012-05,0.186,
2012-06,0.070,
2012-07,0.079,
2012-08,0.062,
2012-09,0.058,
2012-10,0.097,
2012-11,0.197,
2012-12,0.097,
2013-01,0.142,
2013-02,0.205,
2013-03,0.437,
2013-04,1.188,
2013-05,2.034,
2013-06,2.143,
2013-07,2.048,
2013-08,2.034,
2013-09,1.803,
2013-10,1.732,
2013-11,1.508,
2013-12,1.543,
2014-01,1.695,
2014-02,1.619,
2014-03,1.534,
2014-04,1.737,
2014-05,1.673,
2014-06,1.645,
2014-07,1.672,
2014-08,1.593,
2014-09,1.438,
2014-10,0.981,
2014-11,0.886,
2014-12,0.790,
