"",BBK01.PC3653,BBK01.PC3653_FLAGS
"",Lending to domestic enterprises and self-employed persons / Medium-term / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:22:21,
1985-10,1.027,
1986-01,1.035,
1986-04,0.968,
1986-07,1.032,
1986-10,1.022,
1987-01,1.059,
1987-04,1.182,
1987-07,1.252,
1987-10,1.325,
1988-01,1.353,
1988-04,1.316,
1988-07,1.368,
1988-10,1.347,
1989-01,1.290,
1989-04,1.274,
1989-07,1.162,
1989-10,1.138,
1990-01,1.093,
1990-04,1.538,
1990-07,1.582,
1990-10,1.654,
1991-01,1.619,
1991-04,1.741,
1991-07,1.838,
1991-10,1.872,
1992-01,1.909,
1992-04,1.939,
1992-07,2.060,
1992-10,2.887,
1993-01,2.891,
1993-04,2.897,
1993-07,3.017,
1993-10,2.883,
1994-01,3.370,
1994-04,3.224,
1994-07,3.782,
1994-10,3.772,
1995-01,3.700,
1995-04,3.653,
1995-07,3.728,
1995-10,3.878,
1996-01,4.002,
1996-04,3.945,
1996-07,4.136,
1996-10,4.187,
1997-01,3.986,
1997-04,4.161,
1997-07,3.970,
1997-10,3.950,
1998-01,3.859,
1998-04,3.893,
1998-07,3.885,
1998-10,3.930,
1999-01,4.538,
1999-04,3.952,
1999-07,4.244,
1999-10,4.218,
2000-01,4.592,
2000-04,4.610,
2000-07,4.587,
2000-10,5.099,
2001-01,5.134,
2001-04,7.155,
2001-07,7.361,
2001-10,7.346,
2002-01,7.925,
2002-04,8.646,
2002-07,8.396,
2002-10,9.197,
2003-01,8.871,
2003-04,9.123,
2003-07,9.275,
2003-10,9.726,
2004-01,9.579,
2004-04,10.147,
2004-07,10.434,
2004-10,10.314,
2005-01,10.162,
2005-04,10.653,
2005-07,11.824,
2005-10,16.214,
2006-01,16.487,
2006-04,16.592,
2006-07,18.121,
2006-10,17.846,
2007-01,19.447,
2007-04,21.525,
2007-07,22.635,
2007-10,23.433,
2008-01,25.998,
2008-04,26.178,
2008-07,26.743,
2008-10,27.670,
2009-01,28.199,
2009-04,27.676,
2009-07,27.179,
2009-10,28.857,
2010-01,26.898,
2010-04,27.947,
2010-07,26.845,
2010-10,27.203,
2011-01,27.218,
2011-04,26.251,
2011-07,26.886,
2011-10,27.304,
2012-01,26.947,
2012-04,26.950,
2012-07,26.850,
2012-10,26.704,
2013-01,26.267,
2013-04,26.394,
2013-07,25.484,
2013-10,24.735,
2014-01,25.673,
2014-04,26.123,
2014-07,26.692,
2014-10,27.451,
