"",BBK01.QUY642,BBK01.QUY642_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Countries in Asia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:37:33,
2002-03,21.669,
2002-04,21.632,
2002-05,22.727,
2002-06,21.794,
2002-07,21.575,
2002-08,21.966,
2002-09,21.419,
2002-10,21.701,
2002-11,20.866,
2002-12,18.343,
2003-01,16.987,
2003-02,17.006,
2003-03,15.789,
2003-04,15.920,
2003-05,15.681,
2003-06,15.594,
2003-07,14.672,
2003-08,14.108,
2003-09,14.173,
2003-10,14.368,
2003-11,14.193,
2003-12,13.776,
2004-01,13.230,
2004-02,13.592,
2004-03,13.954,
2004-04,13.045,
2004-05,13.125,
2004-06,12.948,
2004-07,12.988,
2004-08,12.205,
2004-09,12.078,
2004-10,12.061,
2004-11,11.983,
2004-12,11.382,
2005-01,11.321,
2005-02,11.205,
2005-03,11.667,
2005-04,11.351,
2005-05,11.076,
2005-06,10.736,
2005-07,10.872,
2005-08,10.812,
2005-09,11.538,
2005-10,11.337,
2005-11,11.533,
2005-12,9.381,
2006-01,9.281,
2006-02,9.370,
2006-03,9.621,
2006-04,9.878,
2006-05,9.936,
2006-06,10.162,
2006-07,10.037,
2006-08,10.117,
2006-09,11.323,
2006-10,11.375,
2006-11,10.323,
2006-12,9.624,
2007-01,9.712,
2007-02,9.616,
2007-03,9.722,
2007-04,9.700,
2007-05,9.548,
2007-06,9.252,
2007-07,9.367,
2007-08,9.381,
2007-09,9.294,
2007-10,9.454,
2007-11,9.454,
2007-12,9.154,
2008-01,9.006,
2008-02,9.374,
2008-03,9.244,
2008-04,9.264,
2008-05,9.155,
2008-06,9.295,
2008-07,9.251,
2008-08,9.392,
2008-09,9.168,
2008-10,9.396,
2008-11,9.428,
2008-12,8.664,
2009-01,8.697,
2009-02,8.704,
2009-03,8.690,
2009-04,8.815,
2009-05,8.823,
2009-06,8.503,
2009-07,8.476,
2009-08,3.189,
2009-09,3.208,
2009-10,3.184,
2009-11,3.216,
2009-12,3.201,
2010-01,3.592,
2010-02,3.679,
2010-03,3.427,
2010-04,3.521,
2010-05,3.773,
2010-06,3.646,
2010-07,3.445,
2010-08,3.408,
2010-09,3.366,
2010-10,3.095,
2010-11,3.124,
2010-12,3.058,
2011-01,3.058,
2011-02,3.100,
2011-03,3.034,
2011-04,3.073,
2011-05,3.126,
2011-06,3.078,
2011-07,3.066,
2011-08,3.081,
2011-09,3.113,
2011-10,3.155,
2011-11,3.216,
2011-12,3.123,
2012-01,3.144,
2012-02,3.105,
2012-03,3.117,
2012-04,3.108,
2012-05,3.222,
2012-06,3.156,
2012-07,3.310,
2012-08,3.262,
2012-09,3.201,
2012-10,3.141,
2012-11,3.322,
2012-12,3.212,
2013-01,3.209,
2013-02,3.230,
2013-03,3.289,
2013-04,3.322,
2013-05,3.290,
2013-06,3.216,
2013-07,3.302,
2013-08,3.329,
2013-09,3.292,
2013-10,3.319,
2013-11,3.354,
2013-12,3.246,
2014-01,3.483,
2014-02,3.440,
2014-03,3.591,
2014-04,3.549,
2014-05,3.482,
2014-06,3.533,
2014-07,3.642,
2014-08,3.591,
2014-09,4.272,
2014-10,4.314,
