"",BBK01.TUD438,BBK01.TUD438_FLAGS
2005-06,14469,
2005-07,11625,
2005-08,11007,
2005-09,12421,
2005-10,11576,
2005-11,11495,
2005-12,9551,
2006-01,11752,
2006-02,10777,
2006-03,12131,
2006-04,16292,
2006-05,11822,
2006-06,14755,
2006-07,11932,
2006-08,10666,
2006-09,11883,
2006-10,12387,
2006-11,12997,
2006-12,13889,
2007-01,14188,
2007-02,13368,
2007-03,15677,
2007-04,13500,
2007-05,15951,
2007-06,17412,
2007-07,15359,
2007-08,13562,
2007-09,16590,
2007-10,16125,
2007-11,18646,
2007-12,19627,
2008-01,22109,
2008-02,19066,
2008-03,26281,
2008-04,23734,
2008-05,26123,
2008-06,27050,
2008-07,27337,
2008-08,27083,
2008-09,34419,
2008-10,28804,
2008-11,25574,
2008-12,22370,
2009-01,33609,
2009-02,25741,
2009-03,26756,
2009-04,25416,
2009-05,26034,
2009-06,26002,
2009-07,24707,
2009-08,25802,
2009-09,26547,
2009-10,26209,
2009-11,25865,
2009-12,17687,
2010-01,20074,
2010-02,20437,
2010-03,21869,
2010-04,27334,
2010-05,21904,
2010-06,22265,
2010-07,24180,
2010-08,22465,
2010-09,20866,
2010-10,21210,
2010-11,25733,
2010-12,19288,
2011-01,22739,
2011-02,21364,
2011-03,22069,
2011-04,25706,
2011-05,25070,
2011-06,26582,
2011-07,25040,
2011-08,25466,
2011-09,28290,
2011-10,28439,
2011-11,25327,
2011-12,25901,
2012-01,29321,
2012-02,31000,
2012-03,28912,
2012-04,28305,
2012-05,30119,
2012-06,30261,
2012-07,30094,
2012-08,30336,
2012-09,33631,
2012-10,32095,
2012-11,33056,
2012-12,31204,
2013-01,32086,
2013-02,33723,
2013-03,35288,
2013-04,35353,
2013-05,32654,
2013-06,37106,
2013-07,34941,
2013-08,33962,
2013-09,36947,
2013-10,32013,
2013-11,33783,
2013-12,33821,
2014-01,33916,
2014-02,34083,
2014-03,34247,
2014-04,36896,
2014-05,34720,
2014-06,36484,
2014-07,35458,
2014-08,35302,
2014-09,38615,
2014-10,36630,
2014-11,36624,
2014-12,34388,
2015-01,37230,
