"",BBEX3.A.CVE.USD.CA.AC.A04,BBEX3.A.CVE.USD.CA.AC.A04_FLAGS
"",Exchange rates for the US dollar in Cabo Verde / USD 1 = CVE ... (middle),
unit,CVE (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:13:40,
1981,49.0433,
1982,58.7925,
1983,72.3908,
1984,85.2608,
1985,91.1263,
1986,79.6800,
1987,71.9458,
1988,72.3917,
1989,77.6200,
1990,69.9017,
1991,71.7283,
1992,68.0333,
1993,80.9242,
1994,81.5225,
1995,76.5167,
1996,82.7983,
1997,93.4425,
1998,96.4083,
1999,103.4341,
2000,116.4653,
2001,123.6719,
2002,116.6171,
2003,97.3696,
2004,88.7629,
2005,89.1265,
2006,87.6848,
2007,80.1549,
2008,74.9308,
2009,79.2898,
2010,83.7005,
2011,79.0017,
2012,85.5484,
2013,82.8946,
2014,83.5968,
"","Source: Banco de Cabo Verde, Praia.",
"",Methodology: Calculated on the basis of month-end buying and selling rates.,
