"",BBK01.OUD056,BBK01.OUD056_FLAGS
"",Special savings facilities of domestic non-banks (non-MFIs) / At three months' notice / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:11:20,
1986-06,2.289,
1986-07,2.329,
1986-08,2.375,
1986-09,2.416,
1986-10,2.451,
1986-11,2.486,
1986-12,2.735,
1987-01,2.852,
1987-02,2.939,
1987-03,2.988,
1987-04,3.032,
1987-05,3.073,
1987-06,3.121,
1987-07,3.170,
1987-08,3.194,
1987-09,3.224,
1987-10,3.223,
1987-11,3.498,
1987-12,3.705,
1988-01,3.680,
1988-02,3.689,
1988-03,3.663,
1988-04,3.648,
1988-05,3.638,
1988-06,3.634,
1988-07,3.611,
1988-08,3.594,
1988-09,3.597,
1988-10,3.621,
1988-11,3.643,
1988-12,3.721,
1989-01,3.710,
1989-02,3.962,
1989-03,3.911,
1989-04,3.943,
1989-05,4.047,
1989-06,4.032,
1989-07,4.140,
1989-08,4.273,
1989-09,4.334,
1989-10,4.371,
1989-11,4.476,
1989-12,4.644,
1990-01,4.824,
1990-02,4.920,
1990-03,5.007,
1990-04,5.062,
1990-05,5.029,
1990-06,5.088,
1990-07,5.141,
1990-08,5.220,
1990-09,5.240,
1990-10,5.360,
1990-11,5.406,
1990-12,5.535,
1991-01,6.068,
1991-02,6.141,
1991-03,6.205,
1991-04,6.272,
1991-05,6.327,
1991-06,6.408,
1991-07,5.927,
1991-08,5.948,
1991-09,5.983,
1991-10,6.063,
1991-11,6.201,
1991-12,6.530,
1992-01,6.648,
1992-02,6.741,
1992-03,6.785,
1992-04,6.918,
1992-05,6.921,
1992-06,6.974,
1992-07,7.010,
1992-08,7.039,
1992-09,7.028,
1992-10,7.064,
1992-11,6.972,
1992-12,7.249,
1993-01,7.768,
1993-02,8.174,
1993-03,8.258,
1993-04,8.285,
1993-05,8.311,
1993-06,8.283,
1993-07,8.195,
1993-08,8.015,
1993-09,7.987,
1993-10,7.939,
1993-11,7.901,
1993-12,4.068,
1994-01,3.957,
