"",BBK01.OUD109,BBK01.OUD109_FLAGS
"",Domestic securities / Mutual fund shares and other securities / Total / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:51:12,
1965-01,0.026,
1965-02,0.024,
1965-03,0.039,
1965-04,0.047,
1965-05,0.043,
1965-06,0.041,
1965-07,0.044,
1965-08,0.044,
1965-09,0.046,
1965-10,0.048,
1965-11,0.049,
1965-12,0.037,
1966-01,0.047,
1966-02,0.049,
1966-03,0.047,
1966-04,0.028,
1966-05,0.031,
1966-06,0.028,
1966-07,0.028,
1966-08,0.029,
1966-09,0.031,
1966-10,0.031,
1966-11,0.033,
1966-12,0.029,
1967-01,0.031,
1967-02,0.032,
1967-03,0.039,
1967-04,0.045,
1967-05,0.048,
1967-06,0.044,
1967-07,0.047,
1967-08,0.046,
1967-09,0.041,
1967-10,0.037,
1967-11,0.039,
1967-12,0.031,
1968-01,0.032,
1968-02,0.035,
1968-03,0.034,
1968-04,0.034,
1968-05,0.031,
1968-06,0.035,
1968-07,0.032,
1968-08,0.033,
1968-09,0.032,
1968-10,0.030,
1968-11,0.030,
1968-12,0.066,
1969-01,0.079,
1969-02,0.066,
1969-03,0.062,
1969-04,0.071,
1969-05,0.072,
1969-06,0.064,
1969-07,0.058,
1969-08,0.063,
1969-09,0.070,
1969-10,0.065,
1969-11,0.068,
1969-12,0.085,
1970-01,0.084,
1970-02,0.086,
1970-03,0.081,
1970-04,0.083,
1970-05,0.086,
1970-06,0.083,
1970-07,0.085,
1970-08,0.079,
1970-09,0.080,
1970-10,0.081,
1970-11,0.084,
1970-12,0.102,
1971-01,0.118,
1971-02,0.115,
1971-03,0.115,
1971-04,0.127,
1971-05,0.123,
1971-06,0.116,
1971-07,0.123,
1971-08,0.118,
1971-09,0.121,
1971-10,0.121,
1971-11,0.116,
1971-12,0.129,
1972-01,0.193,
1972-02,0.123,
1972-03,0.128,
1972-04,0.132,
1972-05,0.129,
1972-06,0.132,
1972-07,0.128,
1972-08,0.127,
1972-09,0.129,
1972-10,0.121,
1972-11,0.124,
1972-12,0.140,
1973-01,0.118,
1973-02,0.123,
1973-03,0.124,
1973-04,0.126,
1973-05,0.199,
1973-06,0.193,
1973-07,0.121,
1973-08,0.121,
1973-09,0.123,
1973-10,0.132,
1973-11,0.140,
1973-12,0.116,
1974-01,0.138,
1974-02,0.128,
1974-03,0.120,
1974-04,0.106,
1974-05,0.208,
1974-06,0.110,
1974-07,0.116,
1974-08,0.119,
1974-09,0.113,
1974-10,0.110,
1974-11,0.114,
1974-12,0.115,
1975-01,0.119,
1975-02,0.122,
1975-03,0.105,
1975-04,0.106,
1975-05,0.105,
1975-06,0.109,
1975-07,0.107,
1975-08,0.108,
1975-09,0.122,
1975-10,0.119,
1975-11,0.123,
1975-12,0.117,
1976-01,0.118,
1976-02,0.114,
1976-03,0.109,
1976-04,0.107,
1976-05,0.105,
1976-06,0.107,
1976-07,0.103,
1976-08,0.109,
1976-09,0.113,
1976-10,0.113,
1976-11,0.119,
1976-12,0.122,
1977-01,0.116,
1977-02,0.117,
1977-03,0.125,
1977-04,0.130,
1977-05,0.130,
1977-06,0.128,
1977-07,0.140,
1977-08,0.153,
1977-09,0.155,
1977-10,0.157,
1977-11,0.156,
1977-12,0.145,
