"",BBK01.PQ1033,BBK01.PQ1033_FLAGS
"",Other loans to domestic employees  and other individuals / Total / Land banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:26:35,
1968-10,0.192,
1969-01,0.192,
1969-04,0.218,
1969-07,0.225,
1969-10,0.291,
1970-01,0.276,
1970-04,0.275,
1970-07,0.250,
1970-10,0.241,
1971-01,0.232,
1971-04,0.253,
1971-07,0.264,
1971-10,0.313,
1972-01,0.244,
1972-04,0.304,
1972-07,0.318,
1972-10,0.375,
1973-01,0.286,
1973-04,0.289,
1973-07,0.341,
1973-10,0.367,
1974-01,0.329,
1974-04,0.395,
1974-07,0.388,
1974-10,0.403,
1975-01,0.391,
1975-04,0.391,
1975-07,0.428,
1975-10,0.474,
1976-01,0.441,
1976-04,0.527,
1976-07,0.493,
1976-10,0.598,
1977-01,0.602,
1977-04,0.729,
1977-07,0.736,
1977-10,0.741,
1978-01,0.743,
1978-04,0.508,
1978-07,0.526,
1978-10,0.540,
1979-01,0.532,
1979-04,0.562,
1979-07,0.583,
1979-10,0.632,
1980-01,0.629,
1980-04,0.662,
1980-07,0.680,
1980-10,1.137,
1981-01,1.179,
1981-04,1.207,
1981-07,1.272,
1981-10,1.307,
1982-01,1.367,
1982-04,1.431,
1982-07,1.549,
1982-10,1.665,
1983-01,1.698,
1983-04,1.767,
1983-07,1.837,
1983-10,2.028,
1984-01,2.010,
1984-04,2.065,
1984-07,2.101,
1984-10,2.123,
1985-01,2.124,
1985-04,2.181,
1985-07,2.244,
1985-10,2.279,
1986-01,2.281,
1986-04,2.243,
1986-07,2.280,
1986-10,2.388,
1987-01,2.368,
1987-04,2.367,
1987-07,2.357,
1987-10,2.431,
1988-01,2.426,
1988-04,2.479,
1988-07,2.358,
1988-10,2.380,
1989-01,2.402,
1989-04,2.378,
1989-07,2.456,
1989-10,2.479,
1990-01,2.499,
1990-04,2.470,
1990-07,2.537,
1990-10,2.700,
1991-01,2.886,
1991-04,2.945,
1991-07,2.992,
1991-10,3.379,
1992-01,4.605,
1992-04,4.740,
1992-07,4.836,
1992-10,5.230,
1993-01,5.369,
1993-04,5.711,
1993-07,6.062,
1993-10,6.487,
1994-01,6.785,
1994-04,6.723,
1994-07,7.056,
1994-10,7.124,
1995-01,7.255,
1995-04,5.656,
1995-07,5.685,
1995-10,5.786,
1996-01,5.564,
1996-04,5.730,
1996-07,5.870,
1996-10,6.127,
1997-01,6.406,
1997-04,6.059,
1997-07,6.146,
1997-10,6.096,
1998-01,5.784,
1998-04,6.077,
1998-07,6.210,
1998-10,6.759,
1999-01,8.464,
1999-04,8.461,
1999-07,8.641,
1999-10,9.232,
2000-01,9.224,
2000-04,9.314,
2000-07,9.645,
2000-10,9.890,
2001-01,9.711,
2001-04,9.899,
2001-07,9.678,
2001-10,9.772,
2002-01,9.569,
2002-04,9.363,
2002-07,9.464,
2002-10,9.567,
2003-01,9.435,
2003-04,8.928,
2003-07,10.389,
2003-10,10.132,
2004-01,9.820,
2004-04,9.847,
2004-07,9.888,
2004-10,10.004,
2005-01,9.904,
2005-04,9.816,
2005-07,10.944,
2005-10,10.755,
2006-01,10.477,
2006-04,10.330,
2006-07,10.561,
2006-10,9.964,
2007-01,9.431,
2007-04,9.482,
2007-07,9.451,
2007-10,9.396,
2008-01,9.124,
2008-04,9.562,
2008-07,9.245,
2008-10,9.737,
2009-01,9.649,
2009-04,9.800,
2009-07,9.609,
2009-10,9.734,
2010-01,9.784,
2010-04,10.018,
2010-07,10.030,
2010-10,10.083,
2011-01,9.932,
2011-04,9.657,
2011-07,9.485,
2011-10,9.455,
2012-01,9.032,
2012-04,8.913,
2012-07,8.604,
2012-10,8.362,
2013-01,8.035,
2013-04,7.839,
2013-07,7.716,
2013-10,7.676,
2014-01,7.242,
2014-04,7.256,
2014-07,6.955,
2014-10,6.879,
