"",BBK01.QX6568,BBK01.QX6568_FLAGS
"",Banks in Germany: Liabilities to non-residents / Venezuela / US dollar,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:22:30,
1995-01,0.068,
1995-02,0.066,
1995-03,0.090,
1995-04,0.093,
1995-05,0.095,
1995-06,0.098,
1995-07,0.094,
1995-08,0.110,
1995-09,0.106,
1995-10,0.103,
1995-11,0.109,
1995-12,0.096,
1996-01,0.127,
1996-02,0.116,
1996-03,0.119,
1996-04,0.103,
1996-05,0.102,
1996-06,0.100,
1996-07,0.097,
1996-08,0.098,
1996-09,0.103,
1996-10,0.102,
1996-11,0.103,
1996-12,0.104,
1997-01,0.141,
1997-02,0.146,
1997-03,0.146,
1997-04,0.149,
1997-05,0.150,
1997-06,0.160,
1997-07,0.169,
1997-08,0.200,
1997-09,0.209,
1997-10,0.209,
1997-11,0.218,
1997-12,0.229,
1998-01,0.222,
1998-02,0.225,
1998-03,0.231,
1998-04,0.196,
1998-05,0.196,
1998-06,0.208,
1998-07,0.199,
1998-08,0.201,
1998-09,0.192,
1998-10,0.191,
1998-11,0.200,
1998-12,0.202,
1999-01,0.209,
1999-02,0.215,
1999-03,0.216,
1999-04,0.218,
1999-05,0.218,
1999-06,0.221,
1999-07,0.235,
1999-08,0.183,
1999-09,0.200,
1999-10,0.205,
1999-11,0.208,
1999-12,0.085,
2000-01,0.071,
2000-02,0.065,
2000-03,0.080,
2000-04,0.071,
2000-05,0.074,
2000-06,0.078,
2000-07,0.078,
2000-08,0.232,
2000-09,0.277,
2000-10,0.260,
2000-11,0.198,
2000-12,0.144,
2001-01,0.112,
2001-02,0.111,
2001-03,0.189,
2001-04,0.166,
2001-05,0.113,
2001-06,0.179,
2001-07,0.146,
2001-08,0.137,
2001-09,0.131,
2001-10,0.132,
2001-11,0.132,
2001-12,0.139,
2002-01,0.116,
2002-02,0.128,
2002-03,0.165,
2002-04,0.106,
2002-05,0.146,
2002-06,0.149,
2002-07,0.114,
2002-08,0.128,
2002-09,0.109,
2002-10,0.102,
2002-11,0.113,
2002-12,0.089,
2003-01,0.081,
2003-02,0.083,
2003-03,0.139,
2003-04,0.132,
2003-05,0.097,
2003-06,0.156,
2003-07,0.133,
2003-08,0.157,
2003-09,0.125,
2003-10,0.116,
2003-11,0.180,
2003-12,0.161,
2004-01,0.176,
2004-02,0.073,
2004-03,0.113,
2004-04,0.078,
2004-05,0.064,
2004-06,0.084,
2004-07,0.100,
2004-08,0.221,
2004-09,0.204,
2004-10,0.186,
2004-11,0.189,
2004-12,0.191,
2005-01,0.151,
2005-02,0.122,
2005-03,0.077,
2005-04,0.088,
2005-05,0.081,
2005-06,0.176,
2005-07,0.152,
2005-08,0.209,
2005-09,0.231,
2005-10,0.203,
2005-11,0.233,
2005-12,0.067,
2006-01,0.197,
2006-02,0.183,
2006-03,0.144,
2006-04,0.130,
2006-05,0.216,
2006-06,0.083,
2006-07,0.088,
2006-08,0.130,
2006-09,0.345,
2006-10,0.395,
2006-11,0.268,
2006-12,0.099,
2007-01,0.115,
2007-02,0.087,
2007-03,0.086,
2007-04,0.159,
2007-05,0.103,
2007-06,0.139,
2007-07,0.113,
2007-08,0.233,
2007-09,0.426,
2007-10,0.382,
2007-11,0.336,
2007-12,0.384,
2008-01,0.360,
2008-02,0.367,
2008-03,2.441,
2008-04,3.957,
2008-05,5.376,
2008-06,5.948,
2008-07,6.525,
2008-08,6.055,
2008-09,7.220,
2008-10,8.501,
2008-11,7.666,
2008-12,2.854,
2009-01,3.060,
2009-02,2.410,
2009-03,2.164,
2009-04,3.157,
2009-05,2.765,
2009-06,2.844,
2009-07,2.480,
2009-08,2.598,
2009-09,2.208,
2009-10,2.479,
2009-11,2.330,
2009-12,1.754,
2010-01,1.391,
2010-02,2.574,
2010-03,1.609,
2010-04,1.968,
2010-05,2.440,
2010-06,1.960,
2010-07,1.925,
2010-08,1.706,
2010-09,4.579,
2010-10,2.407,
2010-11,2.423,
2010-12,2.305,
2011-01,1.586,
2011-02,1.432,
2011-03,2.099,
2011-04,1.782,
2011-05,3.762,
2011-06,2.204,
2011-07,3.292,
2011-08,3.183,
2011-09,5.721,
2011-10,6.163,
2011-11,7.001,
2011-12,1.058,
2012-01,1.696,
2012-02,2.564,
2012-03,2.089,
2012-04,2.659,
2012-05,4.090,
2012-06,2.869,
2012-07,2.313,
2012-08,2.980,
2012-09,2.720,
2012-10,2.716,
2012-11,2.183,
2012-12,1.559,
2013-01,1.645,
2013-02,1.671,
2013-03,1.578,
2013-04,1.375,
2013-05,1.499,
2013-06,0.892,
2013-07,0.829,
2013-08,0.769,
2013-09,0.716,
2013-10,0.873,
2013-11,0.782,
2013-12,2.901,
2014-01,3.025,
2014-02,2.734,
2014-03,2.808,
2014-04,2.706,
2014-05,2.260,
2014-06,1.741,
2014-07,2.240,
2014-08,2.096,
2014-09,1.255,
2014-10,1.354,
2014-11,1.134,
2014-12,0.892,
