"",BBK01.OUC386,BBK01.OUC386_FLAGS
"",Savings deposits of foreign non-banks / at a period of notice of more than 3 months / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:11:12,
1999-01,1.422,
1999-02,1.402,
1999-03,1.394,
1999-04,1.370,
1999-05,1.318,
1999-06,1.285,
1999-07,1.256,
1999-08,1.225,
1999-09,0.190,
1999-10,0.180,
1999-11,0.175,
1999-12,0.171,
2000-01,0.163,
2000-02,0.158,
2000-03,0.158,
2000-04,0.154,
2000-05,0.151,
2000-06,0.147,
2000-07,0.147,
2000-08,0.148,
2000-09,0.146,
2000-10,0.146,
2000-11,0.148,
2000-12,0.149,
2001-01,0.149,
2001-02,0.151,
2001-03,0.152,
2001-04,0.153,
2001-05,0.154,
2001-06,0.155,
2001-07,0.155,
2001-08,0.154,
2001-09,0.153,
2001-10,0.153,
2001-11,0.152,
2001-12,0.152,
2002-01,0.150,
2002-02,0.149,
2002-03,0.148,
2002-04,0.148,
2002-05,0.148,
2002-06,0.149,
2002-07,0.148,
2002-08,0.147,
2002-09,0.145,
2002-10,0.143,
2002-11,0.141,
2002-12,0.140,
2003-01,0.139,
2003-02,0.136,
2003-03,0.133,
2003-04,0.131,
2003-05,0.130,
2003-06,0.126,
2003-07,0.124,
2003-08,0.118,
2003-09,0.116,
2003-10,0.114,
2003-11,0.113,
2003-12,0.111,
2004-01,0.116,
2004-02,0.116,
2004-03,0.114,
2004-04,0.112,
2004-05,0.110,
2004-06,0.109,
2004-07,0.106,
2004-08,0.102,
2004-09,0.101,
2004-10,0.100,
2004-11,0.100,
2004-12,0.103,
2005-01,0.103,
2005-02,0.102,
2005-03,0.100,
2005-04,0.100,
2005-05,0.098,
2005-06,0.094,
2005-07,0.093,
2005-08,0.089,
2005-09,0.089,
2005-10,0.088,
2005-11,0.087,
2005-12,0.086,
2006-01,0.085,
2006-02,0.084,
2006-03,0.083,
2006-04,0.083,
2006-05,0.083,
2006-06,0.083,
2006-07,0.084,
2006-08,0.086,
2006-09,0.087,
2006-10,0.089,
2006-11,0.089,
2006-12,0.090,
2007-01,0.092,
2007-02,0.095,
2007-03,0.101,
2007-04,0.101,
2007-05,0.101,
2007-06,0.104,
2007-07,0.107,
2007-08,0.112,
2007-09,0.114,
2007-10,0.117,
2007-11,0.124,
2007-12,0.129,
2008-01,0.131,
2008-02,0.135,
2008-03,0.139,
2008-04,0.141,
2008-05,0.147,
2008-06,0.150,
2008-07,0.156,
2008-08,0.157,
2008-09,0.158,
2008-10,0.182,
2008-11,0.218,
2008-12,0.246,
2009-01,0.252,
2009-02,0.254,
2009-03,0.254,
2009-04,0.253,
2009-05,0.249,
2009-06,0.250,
2009-07,0.256,
2009-08,0.251,
2009-09,0.249,
2009-10,0.246,
2009-11,0.235,
2009-12,0.209,
2010-01,0.196,
2010-02,0.187,
2010-03,0.184,
2010-04,0.181,
2010-05,0.178,
2010-06,0.175,
2010-07,0.174,
2010-08,0.170,
2010-09,0.166,
2010-10,0.165,
2010-11,0.164,
2010-12,0.164,
2011-01,0.160,
2011-02,0.160,
2011-03,0.170,
2011-04,0.178,
2011-05,0.180,
2011-06,0.184,
2011-07,0.186,
2011-08,0.188,
2011-09,0.188,
2011-10,0.188,
2011-11,0.192,
2011-12,0.192,
2012-01,0.193,
2012-02,0.202,
2012-03,0.210,
2012-04,0.218,
2012-05,0.218,
2012-06,0.222,
2012-07,0.221,
2012-08,0.217,
2012-09,0.215,
2012-10,0.214,
2012-11,0.209,
2012-12,0.199,
2013-01,0.196,
2013-02,0.188,
2013-03,0.179,
2013-04,0.170,
2013-05,0.164,
2013-06,0.160,
2013-07,0.158,
2013-08,0.152,
2013-09,0.146,
2013-10,0.144,
2013-11,0.143,
2013-12,0.141,
2014-01,0.140,
2014-02,0.137,
2014-03,0.136,
2014-04,0.132,
2014-05,0.126,
2014-06,0.123,
2014-07,0.124,
2014-08,0.121,
2014-09,0.122,
2014-10,0.122,
2014-11,0.122,
2014-12,0.122,Provisional value
