"",BBK01.OUP112,BBK01.OUP112_FLAGS
"",Sight deposits of domestic banks (MFIs) (excluding the Bundesbank) / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:18,
1985-12,5.128,
1986-01,5.811,
1986-02,5.944,
1986-03,6.130,
1986-04,6.570,
1986-05,6.440,
1986-06,4.802,
1986-07,5.944,
1986-08,6.852,
1986-09,5.214,
1986-10,5.913,
1986-11,7.813,
1986-12,6.870,
1987-01,8.492,
1987-02,6.270,
1987-03,5.955,
1987-04,6.707,
1987-05,7.231,
1987-06,5.844,
1987-07,5.688,
1987-08,6.564,
1987-09,6.640,
1987-10,6.871,
1987-11,6.427,
1987-12,5.838,
1988-01,8.067,
1988-02,7.951,
1988-03,6.583,
1988-04,7.656,
1988-05,6.227,
1988-06,7.758,
1988-07,7.797,
1988-08,7.206,
1988-09,8.172,
1988-10,11.250,
1988-11,7.339,
1988-12,6.322,
1989-01,6.705,
1989-02,7.051,
1989-03,7.135,
1989-04,7.572,
1989-05,7.136,
1989-06,7.869,
1989-07,8.568,
1989-08,6.619,
1989-09,7.264,
1989-10,9.475,
1989-11,8.489,
1989-12,7.106,
1990-01,7.615,
1990-02,8.510,
1990-03,7.570,
1990-04,6.631,
1990-05,6.827,
1990-06,6.942,
1990-07,8.403,
1990-08,8.375,
1990-09,8.799,
1990-10,9.414,
1990-11,8.691,
1990-12,7.314,
1991-01,8.519,
1991-02,10.573,
1991-03,7.337,
1991-04,8.409,
1991-05,9.460,
1991-06,8.080,
1991-07,6.467,
1991-08,6.806,
1991-09,7.639,
1991-10,7.186,
1991-11,7.689,
1991-12,8.039,
1992-01,7.606,
1992-02,7.836,
1992-03,7.715,
1992-04,8.586,
1992-05,8.424,
1992-06,8.337,
1992-07,8.178,
1992-08,8.493,
1992-09,9.130,
1992-10,10.883,
1992-11,10.040,
1992-12,8.008,
1993-01,11.035,
1993-02,10.180,
1993-03,9.847,
1993-04,11.327,
1993-05,11.100,
1993-06,11.877,
1993-07,10.721,
1993-08,11.499,
1993-09,10.165,
1993-10,11.900,
1993-11,11.994,
1993-12,11.539,
1994-01,12.979,
1994-02,11.246,
1994-03,10.745,
1994-04,13.593,
1994-05,12.463,
1994-06,12.056,
1994-07,11.412,
1994-08,12.282,
1994-09,10.413,
1994-10,12.105,
1994-11,11.257,
1994-12,11.045,
1995-01,12.167,
1995-02,13.951,
1995-03,12.157,
1995-04,11.962,
1995-05,13.669,
1995-06,12.235,
1995-07,11.264,
1995-08,13.249,
1995-09,12.265,
1995-10,12.235,
1995-11,12.178,
1995-12,9.473,
1996-01,12.866,
1996-02,14.809,
1996-03,11.553,
1996-04,14.674,
1996-05,13.289,
1996-06,13.533,
1996-07,11.808,
1996-08,12.912,
1996-09,11.960,
1996-10,13.844,
1996-11,12.374,
1996-12,12.183,
1997-01,14.569,
1997-02,16.228,
1997-03,15.079,
1997-04,14.418,
1997-05,15.630,
1997-06,16.347,
1997-07,16.706,
1997-08,14.032,
1997-09,13.706,
1997-10,15.682,
1997-11,16.027,
1997-12,13.997,
1998-01,16.875,
1998-02,14.593,
1998-03,14.865,
1998-04,14.168,
1998-05,16.685,
1998-06,18.682,
1998-07,15.708,
1998-08,17.065,
1998-09,15.831,
1998-10,18.105,
1998-11,18.166,
1998-12,14.297,
1999-01,23.831,
1999-02,16.782,
1999-03,18.076,
1999-04,15.378,
1999-05,18.160,
1999-06,14.507,
1999-07,12.836,
1999-08,12.559,
1999-09,11.288,
1999-10,11.492,
1999-11,12.737,
1999-12,10.619,
2000-01,13.284,
2000-02,13.427,
2000-03,14.498,
2000-04,16.111,
2000-05,16.713,
2000-06,10.394,
2000-07,10.943,
2000-08,12.398,
2000-09,12.734,
2000-10,11.359,
2000-11,15.175,
2000-12,16.425,
2001-01,13.718,
2001-02,12.568,
2001-03,18.114,
2001-04,14.477,
2001-05,17.769,
2001-06,15.259,
2001-07,15.853,
2001-08,13.897,
2001-09,15.638,
2001-10,13.421,
2001-11,12.818,
2001-12,6.933,
2002-01,13.931,
2002-02,11.579,
2002-03,11.836,
2002-04,14.196,
2002-05,14.426,
2002-06,13.889,
2002-07,13.956,
2002-08,9.941,
2002-09,10.719,
2002-10,9.172,
2002-11,11.142,
2002-12,9.490,
2003-01,10.470,
2003-02,8.005,
2003-03,9.066,
2003-04,9.294,
2003-05,9.130,
2003-06,9.239,
2003-07,9.880,
2003-08,8.752,
2003-09,7.729,
2003-10,8.188,
2003-11,8.366,
2003-12,6.394,
2004-01,9.514,
2004-02,8.210,
2004-03,9.490,
2004-04,8.399,
2004-05,7.375,
2004-06,7.669,
2004-07,9.154,
2004-08,8.111,
2004-09,8.548,
2004-10,7.447,
2004-11,6.099,
2004-12,6.709,
2005-01,5.930,
2005-02,7.385,
2005-03,7.398,
2005-04,11.456,
2005-05,9.039,
2005-06,7.235,
2005-07,5.417,
2005-08,7.143,
2005-09,8.433,
2005-10,7.453,
2005-11,5.548,
2005-12,10.165,
2006-01,10.987,
2006-02,9.028,
2006-03,11.023,
2006-04,12.232,
2006-05,14.809,
2006-06,10.628,
2006-07,11.699,
2006-08,11.023,
2006-09,11.575,
2006-10,10.793,
2006-11,12.013,
2006-12,13.709,
2007-01,11.225,
2007-02,13.352,
2007-03,17.202,
2007-04,17.941,
2007-05,17.157,
2007-06,13.039,
2007-07,14.552,
2007-08,13.023,
2007-09,13.063,
2007-10,12.948,
2007-11,13.060,
2007-12,13.030,
2008-01,13.377,
2008-02,13.075,
2008-03,17.203,
2008-04,16.001,
2008-05,16.510,
2008-06,14.697,
2008-07,12.305,
2008-08,14.737,
2008-09,15.372,
2008-10,12.810,
2008-11,14.250,
2008-12,17.387,
2009-01,17.790,
2009-02,20.308,
2009-03,18.089,
2009-04,20.947,
2009-05,17.944,
2009-06,16.966,
2009-07,17.821,
2009-08,18.080,
2009-09,18.480,
2009-10,16.872,
2009-11,19.537,
2009-12,15.257,
2010-01,16.161,
2010-02,15.048,
2010-03,14.032,
2010-04,18.010,
2010-05,15.770,
2010-06,14.832,
2010-07,14.165,
2010-08,15.708,
2010-09,15.307,
2010-10,14.761,
2010-11,13.380,
2010-12,14.395,
2011-01,20.473,
2011-02,15.229,
2011-03,14.840,
2011-04,13.395,
2011-05,10.227,
2011-06,11.595,
2011-07,11.622,
2011-08,10.998,
2011-09,11.627,
2011-10,11.354,
2011-11,9.604,
2011-12,9.628,
2012-01,10.951,
2012-02,11.455,
2012-03,11.370,
2012-04,12.904,
2012-05,11.005,
2012-06,11.965,
2012-07,9.495,
2012-08,9.303,
2012-09,10.802,
2012-10,9.045,
2012-11,10.800,
2012-12,9.570,
2013-01,11.135,
2013-02,10.928,
2013-03,9.658,
2013-04,9.910,
2013-05,10.535,
2013-06,9.238,
2013-07,7.618,
2013-08,10.114,
2013-09,10.430,
2013-10,9.298,
2013-11,11.648,
2013-12,8.020,
2014-01,9.522,
2014-02,7.617,
2014-03,9.474,
2014-04,10.963,
2014-05,12.730,
2014-06,11.644,
2014-07,15.635,
2014-08,9.329,
2014-09,13.550,
2014-10,10.939,
2014-11,11.743,
2014-12,10.494,Provisional value
