"",BBK01.QUY399,BBK01.QUY399_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign general government / Lithuania / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:07,
2002-03,0.211,
2002-04,0.292,
2002-05,0.369,
2002-06,0.326,
2002-07,0.306,
2002-08,0.292,
2002-09,0.300,
2002-10,0.310,
2002-11,0.296,
2002-12,0.333,
2003-01,0.348,
2003-02,0.353,
2003-03,0.367,
2003-04,0.309,
2003-05,0.333,
2003-06,0.338,
2003-07,0.365,
2003-08,0.353,
2003-09,0.351,
2003-10,0.367,
2003-11,0.388,
2003-12,0.381,
2004-01,0.363,
2004-02,0.369,
2004-03,0.549,
2004-04,0.535,
2004-05,0.562,
2004-06,0.580,
2004-07,0.584,
2004-08,0.553,
2004-09,0.551,
2004-10,0.574,
2004-11,0.621,
2004-12,0.618,
2005-01,0.640,
2005-02,0.687,
2005-03,0.741,
2005-04,0.735,
2005-05,0.758,
2005-06,0.814,
2005-07,0.848,
2005-08,0.845,
2005-09,0.821,
2005-10,0.850,
2005-11,0.875,
2005-12,0.767,
2006-01,0.768,
2006-02,0.993,
2006-03,0.963,
2006-04,1.006,
2006-05,0.983,
2006-06,0.984,
2006-07,0.985,
2006-08,0.976,
2006-09,0.971,
2006-10,0.999,
2006-11,1.066,
2006-12,1.102,
2007-01,1.098,
2007-02,1.119,
2007-03,1.114,
2007-04,1.102,
2007-05,1.084,
2007-06,1.085,
2007-07,1.055,
2007-08,1.045,
2007-09,0.981,
2007-10,1.190,
2007-11,1.192,
2007-12,1.167,
2008-01,1.140,
2008-02,1.142,
2008-03,1.141,
2008-04,1.158,
2008-05,1.147,
2008-06,1.169,
2008-07,1.178,
2008-08,1.178,
2008-09,1.188,
2008-10,1.166,
2008-11,1.162,
2008-12,1.160,
2009-01,1.143,
2009-02,1.130,
2009-03,1.132,
2009-04,1.123,
2009-05,1.123,
2009-06,1.125,
2009-07,1.132,
2009-08,1.131,
2009-09,1.137,
2009-10,1.141,
2009-11,1.135,
2009-12,1.142,
2010-01,1.139,
2010-02,1.124,
2010-03,1.127,
2010-04,1.118,
2010-05,1.105,
2010-06,1.094,
2010-07,1.106,
2010-08,1.093,
2010-09,1.081,
2010-10,1.035,
2010-11,1.028,
2010-12,0.839,
2011-01,0.855,
2011-02,0.846,
2011-03,0.834,
2011-04,0.831,
2011-05,0.841,
2011-06,0.827,
2011-07,0.817,
2011-08,0.825,
2011-09,0.810,
2011-10,0.806,
2011-11,0.810,
2011-12,0.805,
2012-01,0.801,
2012-02,0.802,
2012-03,0.796,
2012-04,0.856,
2012-05,0.716,
2012-06,0.680,
2012-07,0.681,
2012-08,0.674,
2012-09,0.651,
2012-10,0.651,
2012-11,0.652,
2012-12,0.662,
2013-01,0.670,
2013-02,0.665,
2013-03,0.390,
2013-04,0.390,
2013-05,0.378,
2013-06,0.392,
2013-07,0.412,
2013-08,0.412,
2013-09,0.407,
2013-10,0.414,
2013-11,0.411,
2013-12,0.411,
2014-01,0.441,
2014-02,0.454,
2014-03,0.470,
2014-04,0.450,
2014-05,0.454,
2014-06,0.467,
2014-07,0.484,
2014-08,0.484,
2014-09,0.493,
2014-10,0.501,
