"",BBK01.QUY054,BBK01.QUY054_FLAGS
"",Consolidated German banks: Loans and advances to non- residents / Israel / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:23,
2002-03,2.511,
2002-04,2.660,
2002-05,2.812,
2002-06,2.423,
2002-07,2.648,
2002-08,2.623,
2002-09,2.433,
2002-10,2.441,
2002-11,2.489,
2002-12,2.483,
2003-01,2.414,
2003-02,2.313,
2003-03,2.145,
2003-04,2.226,
2003-05,2.193,
2003-06,2.029,
2003-07,1.848,
2003-08,1.880,
2003-09,1.890,
2003-10,1.862,
2003-11,1.833,
2003-12,1.889,
2004-01,1.792,
2004-02,1.774,
2004-03,1.680,
2004-04,1.710,
2004-05,1.713,
2004-06,1.651,
2004-07,1.683,
2004-08,1.675,
2004-09,1.767,
2004-10,1.759,
2004-11,1.716,
2004-12,1.625,
2005-01,1.610,
2005-02,1.581,
2005-03,1.621,
2005-04,1.638,
2005-05,1.643,
2005-06,1.800,
2005-07,1.586,
2005-08,1.566,
2005-09,1.550,
2005-10,1.501,
2005-11,1.671,
2005-12,1.412,
2006-01,1.415,
2006-02,1.408,
2006-03,1.406,
2006-04,1.479,
2006-05,1.487,
2006-06,1.437,
2006-07,1.649,
2006-08,1.645,
2006-09,1.664,
2006-10,1.659,
2006-11,1.661,
2006-12,1.638,
2007-01,1.651,
2007-02,1.912,
2007-03,1.651,
2007-04,1.683,
2007-05,1.965,
2007-06,1.993,
2007-07,2.034,
2007-08,2.087,
2007-09,1.936,
2007-10,1.889,
2007-11,1.593,
2007-12,1.548,
2008-01,1.439,
2008-02,1.504,
2008-03,1.311,
2008-04,1.298,
2008-05,1.322,
2008-06,1.306,
2008-07,1.327,
2008-08,1.225,
2008-09,1.340,
2008-10,1.364,
2008-11,1.453,
2008-12,1.277,
2009-01,1.895,
2009-02,1.323,
2009-03,1.280,
2009-04,1.259,
2009-05,1.250,
2009-06,1.238,
2009-07,1.228,
2009-08,1.204,
2009-09,1.189,
2009-10,0.874,
2009-11,0.824,
2009-12,1.013,
2010-01,0.959,
2010-02,0.974,
2010-03,0.991,
2010-04,1.527,
2010-05,2.483,
2010-06,1.563,
2010-07,1.409,
2010-08,1.417,
2010-09,2.301,
2010-10,1.569,
2010-11,1.470,
2010-12,1.711,
2011-01,2.159,
2011-02,1.042,
2011-03,1.542,
2011-04,1.872,
2011-05,1.550,
2011-06,1.436,
2011-07,0.984,
2011-08,1.694,
2011-09,0.915,
2011-10,1.273,
2011-11,1.164,
2011-12,1.368,
2012-01,1.051,
2012-02,0.984,
2012-03,0.930,
2012-04,0.951,
2012-05,1.165,
2012-06,0.982,
2012-07,1.003,
2012-08,1.247,
2012-09,1.029,
2012-10,0.987,
2012-11,0.957,
2012-12,0.889,
2013-01,0.921,
2013-02,0.917,
2013-03,0.928,
2013-04,1.140,
2013-05,1.251,
2013-06,1.187,
2013-07,1.278,
2013-08,0.998,
2013-09,0.912,
2013-10,0.903,
2013-11,0.886,
2013-12,0.906,
2014-01,0.887,
2014-02,0.848,
2014-03,0.958,
2014-04,0.901,
2014-05,0.930,
2014-06,0.929,
2014-07,0.986,
2014-08,0.883,
2014-09,0.990,
2014-10,0.882,
