"",BBK01.OUG230,BBK01.OUG230_FLAGS
"",Time deposits of domestic government / for more than two years / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:39,
1999-01,9.568,
1999-02,9.591,
1999-03,9.485,
1999-04,9.352,
1999-05,9.422,
1999-06,9.380,
1999-07,9.340,
1999-08,9.396,
1999-09,9.361,
1999-10,9.195,
1999-11,9.275,
1999-12,9.331,
2000-01,9.683,
2000-02,9.685,
2000-03,9.646,
2000-04,9.620,
2000-05,9.641,
2000-06,9.609,
2000-07,9.608,
2000-08,9.661,
2000-09,9.613,
2000-10,9.544,
2000-11,9.602,
2000-12,9.559,
2001-01,9.502,
2001-02,9.523,
2001-03,9.547,
2001-04,9.464,
2001-05,9.517,
2001-06,9.476,
2001-07,9.483,
2001-08,9.520,
2001-09,9.514,
2001-10,9.447,
2001-11,9.279,
2001-12,9.369,
2002-01,9.407,
2002-02,9.437,
2002-03,9.455,
2002-04,9.383,
2002-05,9.365,
2002-06,9.310,
2002-07,9.209,
2002-08,9.240,
2002-09,9.226,
2002-10,9.211,
2002-11,9.293,
2002-12,9.372,
2003-01,9.221,
2003-02,9.120,
2003-03,9.109,
2003-04,9.108,
2003-05,9.132,
2003-06,8.691,
2003-07,8.696,
2003-08,8.729,
2003-09,8.701,
2003-10,8.613,
2003-11,8.636,
2003-12,8.750,
2004-01,8.408,
2004-02,8.505,
2004-03,8.405,
2004-04,8.406,
2004-05,8.465,
2004-06,8.455,
2004-07,8.334,
2004-08,8.367,
2004-09,2.233,
2004-10,2.274,
2004-11,2.248,
2004-12,1.927,
2005-01,1.907,
2005-02,1.918,
2005-03,1.928,
2005-04,1.917,
2005-05,1.932,
2005-06,1.942,
2005-07,1.937,
2005-08,1.803,
2005-09,1.842,
2005-10,1.873,
2005-11,1.899,
2005-12,1.931,
2006-01,2.072,
2006-02,2.063,
2006-03,2.011,
2006-04,1.997,
2006-05,2.018,
2006-06,1.992,
2006-07,1.962,
2006-08,1.962,
2006-09,1.965,
2006-10,2.128,
2006-11,2.142,
2006-12,2.242,
2007-01,2.214,
2007-02,2.221,
2007-03,2.223,
2007-04,2.210,
2007-05,2.272,
2007-06,2.234,
2007-07,2.258,
2007-08,2.267,
2007-09,2.263,
2007-10,2.252,
2007-11,2.267,
2007-12,2.786,
2008-01,2.576,
2008-02,2.558,
2008-03,2.561,
2008-04,2.603,
2008-05,2.439,
2008-06,2.480,
2008-07,2.545,
2008-08,2.460,
2008-09,2.481,
2008-10,2.467,
2008-11,2.480,
2008-12,2.607,
2009-01,2.596,
2009-02,2.625,
2009-03,2.652,
2009-04,2.586,
2009-05,2.623,
2009-06,2.606,
2009-07,2.620,
2009-08,2.722,
2009-09,2.767,
2009-10,2.779,
2009-11,2.781,
2009-12,2.516,
2010-01,2.522,
2010-02,2.532,
2010-03,2.504,
2010-04,2.506,
2010-05,2.531,
2010-06,4.171,
2010-07,4.194,
2010-08,4.206,
2010-09,4.143,
2010-10,4.031,
2010-11,4.067,
2010-12,4.077,
2011-01,4.092,
2011-02,4.098,
2011-03,4.100,
2011-04,3.973,
2011-05,3.984,
2011-06,4.010,
2011-07,4.081,
2011-08,4.042,
2011-09,4.123,
2011-10,4.153,
2011-11,4.187,
2011-12,4.169,
2012-01,4.302,
2012-02,4.287,
2012-03,4.292,
2012-04,4.106,
2012-05,4.108,
2012-06,16.801,
2012-07,16.703,
2012-08,16.635,
2012-09,16.643,
2012-10,16.509,
2012-11,16.493,
2012-12,15.249,
2013-01,15.246,
2013-02,15.281,
2013-03,15.263,
2013-04,15.218,
2013-05,15.696,
2013-06,15.668,
2013-07,16.199,
2013-08,16.267,
2013-09,16.278,
2013-10,16.569,
2013-11,16.619,
2013-12,16.538,
2014-01,16.527,
2014-02,16.693,
2014-03,16.596,
2014-04,16.631,
2014-05,16.642,
2014-06,16.610,
2014-07,16.643,
2014-08,16.642,
2014-09,16.792,
2014-10,16.815,
2014-11,16.952,
2014-12,9.875,Provisional value
