"",BBK01.OUL170,BBK01.OUL170_FLAGS
1969-12,0.539,
1970-01,0.515,
1970-02,0.497,
1970-03,0.473,
1970-04,0.482,
1970-05,0.472,
1970-06,0.449,
1970-07,0.433,
1970-08,0.423,
1970-09,0.423,
1970-10,0.425,
1970-11,0.425,
1970-12,0.436,
1971-01,0.441,
1971-02,0.462,
1971-03,0.448,
1971-04,0.449,
1971-05,0.453,
1971-06,0.457,
1971-07,0.479,
1971-08,0.493,
1971-09,0.493,
1971-10,0.517,
1971-11,0.517,
1971-12,0.519,
1972-01,0.567,
1972-02,0.587,
1972-03,0.597,
1972-04,0.609,
1972-05,0.627,
1972-06,0.644,
1972-07,0.668,
1972-08,0.669,
1972-09,0.685,
1972-10,0.694,
1972-11,0.708,
1972-12,0.761,
1973-01,0.774,
1973-02,0.780,
1973-03,0.759,
1973-04,0.744,
1973-05,0.730,
1973-06,0.712,
1973-07,0.664,
1973-08,0.676,
1973-09,0.658,
1973-10,0.617,
1973-11,0.581,
1973-12,0.584,
1974-01,0.530,
1974-02,0.497,
1974-03,0.466,
1974-04,0.478,
1974-05,0.542,
1974-06,0.542,
1974-07,0.577,
1974-08,0.582,
1974-09,0.609,
1974-10,0.646,
1974-11,0.696,
1974-12,0.749,
1975-01,0.773,
1975-02,0.825,
1975-03,0.821,
1975-04,0.867,
1975-05,0.895,
1975-06,0.933,
1975-07,1.011,
1975-08,1.095,
1975-09,1.138,
1975-10,1.221,
1975-11,1.293,
1975-12,1.387,
1976-01,1.452,
1976-02,1.494,
1976-03,1.521,
1976-04,1.541,
1976-05,1.538,
1976-06,1.545,
1976-07,1.555,
1976-08,1.572,
1976-09,1.584,
1976-10,1.586,
1976-11,1.604,
1976-12,1.627,
1977-01,1.601,
1977-02,1.599,
1977-03,1.616,
1977-04,1.623,
1977-05,1.634,
1977-06,1.640,
1977-07,1.597,
1977-08,1.566,
1977-09,1.580,
1977-10,1.582,
1977-11,1.560,
1977-12,1.569,
1978-01,1.548,
1978-02,1.565,
1978-03,1.558,
1978-04,1.556,
1978-05,1.564,
1978-06,1.581,
1978-07,1.558,
1978-08,1.579,
1978-09,1.564,
1978-10,1.603,
1978-11,1.610,
1978-12,1.638,
1979-01,1.650,
1979-02,1.672,
1979-03,1.683,
1979-04,1.699,
1979-05,1.750,
1979-06,1.815,
1979-07,1.823,
1979-08,1.871,
1979-09,1.894,
1979-10,1.851,
1979-11,1.843,
1979-12,1.873,
1980-01,1.824,
1980-02,1.810,
1980-03,1.811,
1980-04,1.847,
1980-05,1.883,
1980-06,1.878,
1980-07,1.858,
1980-08,1.816,
1980-09,1.831,
1980-10,1.790,
1980-11,1.850,
1980-12,1.885,
1981-01,1.857,
1981-02,1.892,
1981-03,1.874,
1981-04,1.836,
1981-05,1.811,
1981-06,1.788,
1981-07,1.730,
1981-08,1.707,
1981-09,1.757,
1981-10,1.787,
1981-11,1.871,
1981-12,1.924,
1982-01,1.976,
1982-02,2.009,
1982-03,2.005,
1982-04,2.010,
1982-05,2.083,
1982-06,2.117,
1982-07,2.158,
1982-08,2.191,
1982-09,2.264,
1982-10,2.390,
1982-11,2.440,
1982-12,2.481,
1983-01,2.462,
1983-02,2.563,
1983-03,2.636,
1983-04,2.688,
1983-05,2.728,
1983-06,2.780,
1983-07,2.862,
1983-08,2.935,
1983-09,2.988,
1983-10,3.044,
1983-11,3.086,
1983-12,3.131,
1984-01,3.165,
1984-02,3.227,
1984-03,3.221,
1984-04,3.203,
1984-05,3.202,
1984-06,3.217,
1984-07,3.169,
1984-08,3.268,
1984-09,3.266,
1984-10,3.223,
1984-11,3.214,
1984-12,3.200,
1985-01,3.145,
1985-02,3.164,
1985-03,3.238,
1985-04,3.268,
1985-05,3.296,
1985-06,3.296,
1985-07,3.217,
1985-08,3.242,
1985-09,3.201,
1985-10,3.207,
1985-11,3.231,
1985-12,3.967,
1986-01,3.937,
1986-02,3.969,
1986-03,4.003,
1986-04,3.973,
1986-05,3.957,
1986-06,3.945,
1986-07,3.858,
1986-08,3.983,
1986-09,3.952,
1986-10,3.987,
1986-11,4.093,
1986-12,4.224,
1987-01,4.400,
1987-02,4.587,
1987-03,4.767,
1987-04,4.887,
1987-05,4.924,
1987-06,5.006,
1987-07,4.899,
1987-08,4.929,
1987-09,4.967,
1987-10,5.138,
1987-11,5.215,
1987-12,5.351,
1988-01,5.392,
1988-02,5.452,
1988-03,5.422,
1988-04,5.398,
1988-05,5.531,
1988-06,5.677,
1988-07,5.542,
1988-08,5.488,
1988-09,5.553,
1988-10,5.568,
1988-11,5.556,
1988-12,5.618,
1989-01,5.494,
1989-02,5.608,
1989-03,5.703,
1989-04,5.825,
1989-05,5.800,
1989-06,5.874,
1989-07,5.633,
1989-08,5.600,
1989-09,5.642,
1989-10,5.633,
1989-11,5.848,
1989-12,6.128,
1990-01,6.314,
1990-02,6.580,
1990-03,6.765,
1990-04,6.906,
1990-05,7.010,
1990-06,7.119,
1990-07,7.134,
1990-08,7.448,
1990-09,7.515,
1990-10,7.622,
1990-11,8.094,
1990-12,8.487,
1991-01,8.677,
1991-02,8.609,
1991-03,8.315,
1991-04,8.373,
1991-05,8.525,
1991-06,8.520,
1991-07,8.610,
1991-08,8.822,
1991-09,8.883,
1991-10,8.994,
1991-11,9.180,
1991-12,8.737,
1992-01,8.548,
1992-02,8.530,
1992-03,8.380,
1992-04,8.462,
1992-05,8.405,
1992-06,8.182,
1992-07,7.986,
1992-08,8.101,
1992-09,8.330,
1992-10,8.238,
1992-11,8.054,
1992-12,7.690,
1993-01,7.463,
1993-02,7.244,
1993-03,7.114,
1993-04,6.880,
1993-05,6.631,
1993-06,6.027,
1993-07,5.923,
1993-08,5.731,
1993-09,5.432,
1993-10,5.236,
1993-11,5.043,
1993-12,4.933,
1994-01,6.756,
1994-02,4.703,
1994-03,4.495,
1994-04,4.563,
1994-05,4.738,
1994-06,4.693,
1994-07,4.973,
1994-08,5.230,
1994-09,5.516,
1994-10,5.808,
1994-11,6.068,
1994-12,6.622,
1995-01,6.853,
1995-02,7.136,
1995-03,7.483,
1995-04,7.610,
1995-05,7.820,
1995-06,7.694,
1995-07,7.495,
1995-08,7.550,
1995-09,7.550,
1995-10,7.365,
1995-11,7.321,
1995-12,7.047,
1996-01,6.913,
1996-02,7.080,
1996-03,7.056,
1996-04,6.867,
1996-05,6.845,
1996-06,6.866,
1996-07,6.867,
1996-08,6.922,
1996-09,6.971,
1996-10,6.929,
1996-11,7.269,
1996-12,7.352,
1997-01,7.112,
1997-02,7.188,
1997-03,7.255,
1997-04,7.269,
1997-05,7.391,
1997-06,7.517,
1997-07,7.478,
1997-08,7.599,
1997-09,7.658,
1997-10,7.627,
1997-11,7.656,
1997-12,7.974,
1998-01,7.973,
1998-02,8.094,
1998-03,8.377,
1998-04,8.477,
1998-05,8.564,
1998-06,8.752,
1998-07,8.742,
1998-08,8.847,
1998-09,8.692,
1998-10,8.281,
1998-11,8.098,
1998-12,7.803,
1999-01,10.827,
1999-02,10.758,
1999-03,10.731,
1999-04,10.303,
1999-05,10.175,
1999-06,10.314,
1999-07,10.790,
1999-08,12.074,
1999-09,12.784,
1999-10,13.324,
1999-11,13.726,
1999-12,14.272,
2000-01,14.732,
2000-02,15.460,
2000-03,15.709,
2000-04,15.717,
2000-05,15.793,
2000-06,15.719,
2000-07,15.678,
2000-08,15.741,
2000-09,15.764,
2000-10,15.170,
2000-11,15.071,
2000-12,14.812,
2001-01,14.339,
2001-02,14.132,
2001-03,13.909,
2001-04,13.730,
2001-05,13.641,
2001-06,13.599,
2001-07,13.436,
2001-08,13.034,
2001-09,12.873,
2001-10,12.583,
2001-11,12.486,
2001-12,12.276,
2002-01,12.578,
2002-02,12.642,
2002-03,13.148,
2002-04,13.615,
2002-05,14.143,
2002-06,14.332,
2002-07,14.237,
2002-08,14.417,
2002-09,14.447,
2002-10,14.472,
2002-11,14.603,
2002-12,14.569,
2003-01,14.496,
2003-02,14.484,
2003-03,14.522,
2003-04,14.157,
2003-05,14.031,
2003-06,14.007,
2003-07,13.883,
2003-08,13.849,
2003-09,13.831,
2003-10,13.812,
2003-11,14.143,
2003-12,14.390,
2004-01,14.410,
2004-02,14.511,
2004-03,14.290,
2004-04,14.436,
2004-05,14.598,
2004-06,15.004,
2004-07,15.313,
2004-08,15.281,
2004-09,15.405,
2004-10,15.221,
2004-11,15.148,
2004-12,14.892,
2005-01,14.852,
2005-02,15.169,
2005-03,15.324,
2005-04,15.125,
2005-05,14.954,
2005-06,14.849,
2005-07,14.672,
2005-08,14.645,
2005-09,14.347,
2005-10,14.198,
2005-11,14.280,
2005-12,14.159,
2006-01,14.206,
2006-02,14.605,
2006-03,15.036,
2006-04,15.236,
2006-05,15.636,
2006-06,15.935,
2006-07,16.153,
2006-08,16.820,
2006-09,17.011,
2006-10,17.109,
2006-11,17.171,
2006-12,17.085,
2007-01,17.205,
2007-02,17.301,
2007-03,17.096,
2007-04,17.150,
2007-05,17.019,
2007-06,17.146,
2007-07,17.252,
2007-08,17.509,
2007-09,17.629,
2007-10,17.422,
2007-11,17.202,
2007-12,16.816,
2008-01,16.578,
2008-02,16.801,
2008-03,16.451,
2008-04,16.446,
2008-05,16.636,
2008-06,17.272,
2008-07,17.178,
2008-08,17.002,
2008-09,16.733,
2008-10,16.784,
2008-11,16.747,
2008-12,16.178,
2009-01,15.842,
2009-02,15.543,
2009-03,16.330,
2009-04,16.943,
2009-05,18.386,
2009-06,20.945,
2009-07,21.444,
2009-08,21.581,
2009-09,21.719,
2009-10,22.294,
2009-11,22.414,
2009-12,22.912,
2010-01,23.036,
2010-02,23.406,
2010-03,23.684,
2010-04,23.796,
2010-05,23.927,
2010-06,22.880,
2010-07,20.292,
2010-08,20.362,
2010-09,20.352,
2010-10,20.244,
2010-11,20.940,
2010-12,20.703,
2011-01,20.834,
2011-02,21.090,
2011-03,21.254,
2011-04,21.607,
2011-05,21.974,
2011-06,21.416,
2011-07,21.130,
2011-08,21.395,
2011-09,21.326,
2011-10,21.245,
2011-11,21.543,
2011-12,22.078,
2012-01,22.020,
2012-02,22.002,
2012-03,21.655,
2012-04,21.019,
2012-05,20.873,
2012-06,20.399,
2012-07,20.095,
2012-08,19.468,
2012-09,18.986,
2012-10,18.261,
2012-11,17.422,
2012-12,16.247,
2013-01,15.400,
2013-02,14.905,
2013-03,14.504,
2013-04,14.002,
2013-05,13.688,
2013-06,13.372,
2013-07,13.214,
2013-08,13.215,
2013-09,13.161,
2013-10,12.922,
2013-11,12.672,
2013-12,12.366,
2014-01,12.138,
2014-02,11.883,
2014-03,11.539,
2014-04,11.278,
2014-05,11.135,
2014-06,10.849,
2014-07,10.574,
2014-08,10.383,
2014-09,10.254,
2014-10,10.022,
2014-11,9.785,
2014-12,9.280,Provisional value
