"",BBDB1.Q.DE.N.A.C.IFRS.B.A.K.P.P011.ABA.A,BBDB1.Q.DE.N.A.C.IFRS.B.A.K.P.P011.ABA.A_FLAGS
"",Short-term liabilities / absolute value / Non-financial listed groups / Germany / Total / Equity and liabilities / not seasonally adjusted,
unit,Euro (hypothetically euro-based),
unit multiplier,thousand,
last update,2014-12-15 13:13:02,
2005-01,415189879,
2005-04,448270006,
2005-07,447281612,
2005-10,473556311,
2006-01,468580956,
2006-04,482741124,
2006-07,471934801,
2006-10,479628041,
2007-01,509535624,
2007-04,546982013,
2007-07,485079742,
2007-10,501522158,
2008-01,496905394,
2008-04,556146649,
2008-07,579607205,
2008-10,589674954,
2009-01,570666884,
2009-04,538675847,
2009-07,525078566,
2009-10,533021641,
2010-01,543299929,
2010-04,562576264,
2010-07,553633387,
2010-10,575848872,
2011-01,605158305,
2011-04,597620827,
2011-07,608668594,
2011-10,637154684,
2012-01,620000592,
2012-04,641504625,
2012-07,637676961,
2012-10,623515109,
2013-01,643931354,
2013-04,650512751,
2013-07,636077088,
2013-10,635924377,
2014-01,654107961,
2014-04,650647869,Provisional value
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. End-of-quarter data.",
