"",BBK01.QUK812,BBK01.QUK812_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Egypt / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:10,
2002-03,0.494,
2002-04,0.491,
2002-05,0.467,
2002-06,0.426,
2002-07,0.406,
2002-08,0.418,
2002-09,0.343,
2002-10,0.349,
2002-11,0.321,
2002-12,0.289,
2003-01,0.277,
2003-02,0.326,
2003-03,0.349,
2003-04,0.329,
2003-05,0.321,
2003-06,0.340,
2003-07,0.297,
2003-08,0.256,
2003-09,0.253,
2003-10,0.237,
2003-11,0.225,
2003-12,0.225,
2004-01,0.222,
2004-02,0.198,
2004-03,0.204,
2004-04,0.185,
2004-05,0.162,
2004-06,0.175,
2004-07,0.176,
2004-08,0.155,
2004-09,0.139,
2004-10,0.137,
2004-11,0.125,
2004-12,0.107,
2005-01,0.106,
2005-02,0.111,
2005-03,0.112,
2005-04,0.112,
2005-05,0.107,
2005-06,0.171,
2005-07,0.157,
2005-08,0.137,
2005-09,0.176,
2005-10,0.172,
2005-11,0.183,
2005-12,0.068,
2006-01,0.091,
2006-02,0.063,
2006-03,0.051,
2006-04,0.134,
2006-05,0.133,
2006-06,0.126,
2006-07,0.201,
2006-08,0.192,
2006-09,0.197,
2006-10,0.201,
2006-11,0.121,
2006-12,0.121,
2007-01,0.130,
2007-02,0.050,
2007-03,0.060,
2007-04,0.097,
2007-05,0.103,
2007-06,0.109,
2007-07,0.107,
2007-08,0.142,
2007-09,0.120,
2007-10,0.136,
2007-11,0.153,
2007-12,0.213,
2008-01,0.135,
2008-02,0.134,
2008-03,0.115,
2008-04,0.127,
2008-05,0.146,
2008-06,0.234,
2008-07,0.187,
2008-08,0.179,
2008-09,0.260,
2008-10,0.257,
2008-11,0.369,
2008-12,0.328,
2009-01,0.214,
2009-02,0.214,
2009-03,0.215,
2009-04,0.224,
2009-05,0.210,
2009-06,0.118,
2009-07,0.119,
2009-08,0.122,
2009-09,0.113,
2009-10,0.119,
2009-11,0.080,
2009-12,0.162,
2010-01,0.254,
2010-02,0.184,
2010-03,0.143,
2010-04,0.141,
2010-05,0.149,
2010-06,0.170,
2010-07,0.166,
2010-08,0.077,
2010-09,0.232,
2010-10,0.256,
2010-11,0.275,
2010-12,0.271,
2011-01,0.202,
2011-02,0.185,
2011-03,0.260,
2011-04,0.212,
2011-05,0.214,
2011-06,0.312,
2011-07,0.347,
2011-08,0.378,
2011-09,0.272,
2011-10,0.273,
2011-11,0.292,
2011-12,0.279,
2012-01,0.252,
2012-02,0.100,
2012-03,0.136,
2012-04,0.245,
2012-05,0.280,
2012-06,0.313,
2012-07,0.342,
2012-08,0.298,
2012-09,0.302,
2012-10,0.279,
2012-11,0.126,
2012-12,0.115,
2013-01,0.237,
2013-02,0.237,
2013-03,0.250,
2013-04,0.266,
2013-05,0.321,
2013-06,0.227,
2013-07,0.215,
2013-08,0.079,
2013-09,0.079,
2013-10,0.100,
2013-11,0.100,
2013-12,0.135,
2014-01,0.143,
2014-02,0.146,
2014-03,0.136,
2014-04,0.143,
2014-05,0.219,
2014-06,0.143,
2014-07,0.131,
2014-08,0.184,
2014-09,0.120,
2014-10,0.121,
