"",BBK01.QUY599,BBK01.QUY599_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Pakistan / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:20,
2002-03,0.378,
2002-04,0.366,
2002-05,0.363,
2002-06,0.343,
2002-07,0.339,
2002-08,0.334,
2002-09,0.327,
2002-10,0.315,
2002-11,0.313,
2002-12,0.294,
2003-01,0.274,
2003-02,0.274,
2003-03,0.261,
2003-04,0.259,
2003-05,0.241,
2003-06,0.245,
2003-07,0.241,
2003-08,0.249,
2003-09,0.230,
2003-10,0.226,
2003-11,0.213,
2003-12,0.196,
2004-01,0.204,
2004-02,0.204,
2004-03,0.195,
2004-04,0.199,
2004-05,0.195,
2004-06,0.159,
2004-07,0.136,
2004-08,0.129,
2004-09,0.115,
2004-10,0.115,
2004-11,0.120,
2004-12,0.111,
2005-01,0.130,
2005-02,0.113,
2005-03,0.112,
2005-04,0.123,
2005-05,0.127,
2005-06,0.127,
2005-07,0.129,
2005-08,0.123,
2005-09,0.110,
2005-10,0.107,
2005-11,0.106,
2005-12,0.103,
2006-01,0.097,
2006-02,0.105,
2006-03,0.132,
2006-04,0.123,
2006-05,0.144,
2006-06,0.136,
2006-07,0.133,
2006-08,0.110,
2006-09,0.109,
2006-10,0.111,
2006-11,0.111,
2006-12,0.112,
2007-01,0.109,
2007-02,0.122,
2007-03,0.114,
2007-04,0.107,
2007-05,0.112,
2007-06,0.125,
2007-07,0.113,
2007-08,0.096,
2007-09,0.104,
2007-10,0.097,
2007-11,0.100,
2007-12,0.109,
2008-01,0.108,
2008-02,0.099,
2008-03,0.086,
2008-04,0.088,
2008-05,0.094,
2008-06,0.114,
2008-07,0.110,
2008-08,0.184,
2008-09,0.163,
2008-10,0.178,
2008-11,0.172,
2008-12,0.150,
2009-01,0.146,
2009-02,0.143,
2009-03,0.130,
2009-04,0.145,
2009-05,0.112,
2009-06,0.126,
2009-07,0.121,
2009-08,0.110,
2009-09,0.121,
2009-10,0.062,
2009-11,0.121,
2009-12,0.118,
2010-01,0.136,
2010-02,0.132,
2010-03,0.140,
2010-04,0.140,
2010-05,0.160,
2010-06,0.139,
2010-07,0.125,
2010-08,0.127,
2010-09,0.119,
2010-10,0.122,
2010-11,0.145,
2010-12,0.167,
2011-01,0.159,
2011-02,0.154,
2011-03,0.094,
2011-04,0.126,
2011-05,0.121,
2011-06,0.118,
2011-07,0.126,
2011-08,0.121,
2011-09,0.129,
2011-10,0.118,
2011-11,0.133,
2011-12,0.232,
2012-01,0.149,
2012-02,0.136,
2012-03,0.166,
2012-04,0.161,
2012-05,0.175,
2012-06,0.155,
2012-07,0.145,
2012-08,0.159,
2012-09,0.133,
2012-10,0.069,
2012-11,0.072,
2012-12,0.066,
2013-01,0.082,
2013-02,0.096,
2013-03,0.088,
2013-04,0.098,
2013-05,0.107,
2013-06,0.106,
2013-07,0.086,
2013-08,0.087,
2013-09,0.081,
2013-10,0.085,
2013-11,0.080,
2013-12,0.082,
2014-01,0.089,
2014-02,0.082,
2014-03,0.077,
2014-04,0.067,
2014-05,0.086,
2014-06,0.094,
2014-07,0.089,
2014-08,0.078,
2014-09,0.078,
2014-10,0.122,
