"",BBK01.OU0793,BBK01.OU0793_FLAGS
"",Participating interests / Total / commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:52:30,
1965-01,0.517,
1965-02,0.523,
1965-03,0.529,
1965-04,0.526,
1965-05,0.529,
1965-06,0.537,
1965-07,0.549,
1965-08,0.547,
1965-09,0.551,
1965-10,0.552,
1965-11,0.553,
1965-12,0.576,
1966-01,0.585,
1966-02,0.583,
1966-03,0.599,
1966-04,0.604,
1966-05,0.610,
1966-06,0.616,
1966-07,0.626,
1966-08,0.629,
1966-09,0.632,
1966-10,0.632,
1966-11,0.637,
1966-12,0.647,
1967-01,0.634,
1967-02,0.642,
1967-03,0.650,
1967-04,0.666,
1967-05,0.668,
1967-06,0.669,
1967-07,0.673,
1967-08,0.678,
1967-09,0.692,
1967-10,0.702,
1967-11,0.710,
1967-12,0.716,
1968-01,0.716,
1968-02,0.715,
1968-03,0.719,
1968-04,0.765,
1968-05,0.774,
1968-06,0.788,
1968-07,0.797,
1968-08,0.805,
1968-09,0.804,
1968-10,0.811,
1968-11,0.832,
1968-12,0.940,
1969-01,0.936,
1969-02,0.947,
1969-03,0.952,
1969-04,0.953,
1969-05,0.981,
1969-06,1.022,
1969-07,1.042,
1969-08,1.062,
1969-09,1.058,
1969-10,1.063,
1969-11,1.073,
1969-12,1.141,
1970-01,1.129,
1970-02,1.135,
1970-03,1.126,
1970-04,1.132,
1970-05,1.136,
1970-06,1.174,
1970-07,1.182,
1970-08,1.195,
1970-09,1.196,
1970-10,1.206,
1970-11,1.187,
1970-12,1.314,
1971-01,1.392,
1971-02,1.525,
1971-03,1.567,
1971-04,1.589,
1971-05,1.594,
1971-06,1.601,
1971-07,1.600,
1971-08,1.621,
1971-09,1.632,
1971-10,1.660,
1971-11,1.676,
1971-12,1.751,
1972-01,1.805,
1972-02,1.814,
1972-03,1.843,
1972-04,1.847,
1972-05,1.869,
1972-06,1.901,
1972-07,1.921,
1972-08,1.939,
1972-09,1.960,
1972-10,2.021,
1972-11,2.071,
1972-12,2.159,
1973-01,2.183,
1973-02,2.203,
1973-03,2.218,
1973-04,2.238,
1973-05,2.242,
1973-06,2.294,
1973-07,2.292,
1973-08,2.297,
1973-09,2.321,
1973-10,2.388,
1973-11,2.405,
1973-12,2.399,
1974-01,2.381,
1974-02,2.392,
1974-03,2.415,
1974-04,2.432,
1974-05,2.441,
1974-06,2.433,
1974-07,2.466,
1974-08,2.484,
1974-09,2.537,
1974-10,2.635,
1974-11,2.653,
1974-12,2.743,
1975-01,2.730,
1975-02,2.740,
1975-03,2.769,
1975-04,2.801,
1975-05,2.808,
1975-06,2.825,
1975-07,2.837,
1975-08,2.837,
1975-09,2.862,
1975-10,2.929,
1975-11,2.965,
1975-12,3.014,
1976-01,3.060,
1976-02,3.101,
1976-03,3.156,
1976-04,3.163,
1976-05,3.173,
1976-06,3.182,
1976-07,3.184,
1976-08,3.213,
1976-09,3.384,
1976-10,3.378,
1976-11,3.421,
1976-12,3.511,
1977-01,3.522,
1977-02,3.517,
1977-03,3.588,
1977-04,3.579,
1977-05,3.597,
1977-06,3.601,
1977-07,3.627,
1977-08,4.287,
1977-09,4.324,
1977-10,4.428,
1977-11,4.440,
1977-12,4.489,
1978-01,4.491,
1978-02,4.499,
1978-03,4.543,
1978-04,4.515,
1978-05,4.525,
1978-06,4.524,
1978-07,4.533,
1978-08,4.554,
1978-09,4.583,
1978-10,4.590,
1978-11,4.614,
1978-12,4.677,
1979-01,4.650,
1979-02,4.657,
1979-03,4.662,
1979-04,4.676,
1979-05,4.702,
1979-06,4.684,
1979-07,4.737,
1979-08,4.787,
1979-09,4.786,
1979-10,4.857,
1979-11,4.863,
1979-12,4.883,
1980-01,4.872,
1980-02,4.942,
1980-03,5.061,
1980-04,5.068,
1980-05,5.082,
1980-06,5.073,
1980-07,5.111,
1980-08,5.133,
1980-09,5.134,
1980-10,5.106,
1980-11,5.107,
1980-12,5.221,
1981-01,5.276,
1981-02,5.286,
1981-03,5.335,
1981-04,5.351,
1981-05,5.371,
1981-06,5.372,
1981-07,5.386,
1981-08,5.409,
1981-09,5.418,
1981-10,5.436,
1981-11,5.422,
1981-12,5.585,
1982-01,5.618,
1982-02,5.601,
