"",BBK01.RU2713,BBK01.RU2713_FLAGS
1984-08,4.193,
1984-09,4.543,
1984-10,4.658,
1984-11,4.669,
1984-12,4.857,
1985-01,4.862,
1985-02,5.035,
1985-03,4.784,
1985-04,4.926,
1985-05,5.256,
1985-06,5.318,
1985-07,5.274,
1985-08,5.391,
1985-09,5.317,
1985-10,5.386,
1985-11,5.383,
1985-12,5.625,
1986-01,5.443,
1986-02,5.513,
1986-03,5.668,
1986-04,5.803,
1986-05,6.186,
1986-06,6.089,
1986-07,5.960,
1986-08,5.920,
1986-09,5.996,
1986-10,5.928,
1986-11,6.470,
1986-12,6.532,
1987-01,6.646,
1987-02,6.660,
1987-03,6.559,
1987-04,6.841,
1987-05,7.089,
1987-06,7.392,
1987-07,7.174,
1987-08,7.260,
1987-09,7.390,
1987-10,7.382,
1987-11,7.339,
1987-12,7.375,
1988-01,7.446,
1988-02,7.672,
1988-03,7.857,
1988-04,8.222,
1988-05,8.384,
1988-06,8.512,
1988-07,8.919,
1988-08,9.241,
1988-09,9.748,
1988-10,9.652,
1988-11,9.921,
1988-12,12.719,
1989-01,14.251,
1989-02,14.360,
1989-03,14.822,
1989-04,15.329,
1989-05,15.519,
1989-06,16.283,
1989-07,16.194,
1989-08,16.919,
1989-09,16.606,
1989-10,16.852,
1989-11,16.652,
1989-12,16.853,
1990-01,17.952,
1990-02,17.960,
1990-03,18.271,
1990-04,18.019,
1990-05,17.754,
1990-06,18.348,
1990-07,17.874,
1990-08,18.341,
1990-09,18.311,
1990-10,17.311,
1990-11,17.146,
1990-12,17.682,
1991-01,17.524,
1991-02,17.575,
1991-03,18.449,
1991-04,18.132,
1991-05,17.850,
1991-06,17.991,
1991-07,17.815,
1991-08,17.900,
1991-09,18.032,
1991-10,18.091,
1991-11,18.290,
1991-12,18.556,
1992-01,19.197,
1992-02,19.094,
1992-03,20.451,
1992-04,20.809,
1992-05,20.944,
1992-06,21.105,
1992-07,21.433,
1992-08,21.569,
1992-09,22.265,
1992-10,22.257,
1992-11,22.986,
1992-12,23.019,
1993-01,23.519,
1993-02,25.298,
1993-03,26.871,
1993-04,27.384,
1993-05,27.111,
1993-06,28.088,
1993-07,28.605,
1993-08,29.494,
1993-09,30.097,
1993-10,31.410,
1993-11,33.520,
1993-12,33.737,
1994-01,34.514,
1994-02,37.331,
1994-03,39.134,
1994-04,38.888,
1994-05,40.477,
1994-06,39.880,
1994-07,40.119,
1994-08,39.790,
1994-09,40.164,
1994-10,39.839,
1994-11,42.318,
1994-12,36.799,
1995-01,37.152,
1995-02,39.176,
1995-03,40.135,
1995-04,40.666,
1995-05,42.229,
1995-06,44.997,
1995-07,44.711,
1995-08,46.128,
1995-09,45.589,
1995-10,48.560,
1995-11,49.880,
1995-12,54.144,
1996-01,56.666,
1996-02,58.917,
1996-03,61.460,
1996-04,63.271,
1996-05,63.762,
1996-06,63.523,
1996-07,65.095,
1996-08,66.071,
1996-09,67.270,
1996-10,67.532,
1996-11,68.851,
1996-12,69.939,
1997-01,72.606,
1997-02,74.646,
1997-03,76.113,
1997-04,76.947,
1997-05,78.389,
1997-06,79.279,
1997-07,81.120,
1997-08,82.493,
1997-09,81.652,
1997-10,82.135,
1997-11,83.881,
1997-12,83.716,
1998-01,84.658,
1998-02,87.492,
1998-03,89.823,
1998-04,91.556,
1998-05,94.181,
1998-06,96.670,
1998-07,94.507,
1998-08,95.902,
1998-09,97.673,
1998-10,97.103,
1998-11,97.019,
1998-12,93.649,
1999-01,103.041,
1999-02,101.816,
1999-03,105.493,
1999-04,105.529,
1999-05,105.091,
1999-06,106.452,
1999-07,104.413,
1999-08,106.324,
1999-09,107.993,
1999-10,107.231,
1999-11,109.633,
1999-12,100.257,
2000-01,102.400,
2000-02,101.624,
2000-03,106.790,
2000-04,110.315,
2000-05,112.585,
2000-06,103.713,
2000-07,106.246,
2000-08,109.881,
2000-09,104.957,
2000-10,105.668,
2000-11,108.501,
2000-12,100.161,
2001-01,103.754,
2001-02,110.768,
2001-03,109.057,
2001-04,113.859,
2001-05,113.100,
2001-06,104.724,
2001-07,104.119,
2001-08,103.554,
2001-09,100.325,
2001-10,101.778,
2001-11,104.697,
2001-12,95.432,
2002-01,92.201,
2002-02,89.894,
2002-03,93.437,
2002-04,98.286,
2002-05,95.737,
2002-06,85.682,
2002-07,85.521,
2002-08,72.049,
2002-09,70.668,
2002-10,69.274,
2002-11,71.882,
2002-12,67.869,
2003-01,67.818,
2003-02,72.929,
2003-03,72.910,
2003-04,70.831,
2003-05,70.421,
2003-06,67.051,
2003-07,66.249,
2003-08,67.984,
2003-09,63.193,
2003-10,66.327,
2003-11,61.308,
2003-12,56.420,
2004-01,56.485,
2004-02,55.537,
2004-03,59.300,
2004-04,62.934,
2004-05,58.992,
2004-06,50.146,
2004-07,48.714,
2004-08,50.210,
2004-09,47.485,
2004-10,48.490,
2004-11,47.187,
2004-12,47.151,
2005-01,53.988,
2005-02,53.278,
2005-03,52.325,
2005-04,60.641,
2005-05,56.033,
2005-06,42.086,
2005-07,37.789,
2005-08,37.256,
2005-09,35.979,
2005-10,36.365,
2005-11,34.901,
2005-12,33.516,
2006-01,38.243,
2006-02,37.942,
2006-03,35.310,
2006-04,43.400,
2006-05,44.958,
2006-06,40.137,
2006-07,37.265,
2006-08,37.758,
2006-09,35.966,
2006-10,35.428,
2006-11,35.422,
2006-12,35.545,
2007-01,36.873,
2007-02,35.795,
2007-03,34.220,
2007-04,41.209,
2007-05,43.944,
2007-06,31.664,
2007-07,31.101,
2007-08,34.319,
2007-09,34.636,
2007-10,36.376,
2007-11,40.101,
2007-12,31.852,
2008-01,39.341,
2008-02,39.205,
2008-03,37.178,
2008-04,43.236,
2008-05,41.277,
2008-06,38.314,
2008-07,36.381,
2008-08,34.225,
2008-09,35.741,
2008-10,31.584,
2008-11,32.055,
2008-12,29.723,
2009-01,35.169,
2009-02,30.684,
2009-03,33.079,
2009-04,33.489,
2009-05,33.173,
2009-06,32.931,
2009-07,31.529,
2009-08,31.960,
2009-09,31.914,
2009-10,29.387,
2009-11,30.220,
2009-12,28.157,
2010-01,29.916,
2010-02,27.961,
2010-03,28.992,
2010-04,30.156,
2010-05,31.914,
2010-06,28.884,
2010-07,31.343,
2010-08,30.963,
2010-09,30.032,
2010-10,31.050,
2010-11,32.227,
2010-12,29.365,
2011-01,34.769,
2011-02,34.612,
2011-03,33.649,
2011-04,36.482,
2011-05,33.802,
2011-06,34.085,
2011-07,36.098,
2011-08,31.681,
2011-09,30.005,
2011-10,31.636,
2011-11,31.279,
2011-12,27.072,
2012-01,35.766,
2012-02,36.021,
2012-03,34.885,
2012-04,39.027,
2012-05,35.034,
2012-06,31.845,
2012-07,30.809,
2012-08,29.869,
2012-09,29.415,
2012-10,29.974,
2012-11,28.083,
2012-12,25.012,
2013-01,27.757,
2013-02,29.750,
2013-03,30.071,
2013-04,35.151,
2013-05,30.035,
2013-06,28.434,
2013-07,29.032,
2013-08,30.505,
2013-09,32.044,
2013-10,32.062,
2013-11,30.913,
2013-12,27.559,
2014-01,33.902,
2014-02,35.793,
2014-03,35.464,
2014-04,34.867,
2014-05,36.179,
2014-06,36.856,
2014-07,35.235,
2014-08,39.357,
2014-09,37.613,
2014-10,39.493,
2014-11,37.938,
2014-12,31.280,
