"",BBK01.OU9679,BBK01.OU9679_FLAGS
"",Sight deposits of resident households / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:30,
1968-12,2.580,
1969-01,2.282,
1969-02,2.255,
1969-03,2.239,
1969-04,2.298,
1969-05,2.483,
1969-06,2.397,
1969-07,2.478,
1969-08,2.449,
1969-09,2.432,
1969-10,2.409,
1969-11,2.463,
1969-12,2.339,
1970-01,2.274,
1970-02,2.243,
1970-03,2.238,
1970-04,2.238,
1970-05,2.369,
1970-06,2.473,
1970-07,2.456,
1970-08,2.427,
1970-09,2.385,
1970-10,2.437,
1970-11,2.707,
1970-12,2.452,
1971-01,2.518,
1971-02,2.550,
1971-03,2.534,
1971-04,2.633,
1971-05,2.817,
1971-06,2.831,
1971-07,2.827,
1971-08,2.760,
1971-09,2.739,
1971-10,2.745,
1971-11,2.936,
1971-12,2.783,
1972-01,2.779,
1972-02,2.840,
1972-03,2.922,
1972-04,2.883,
1972-05,2.967,
1972-06,3.164,
1972-07,3.233,
1972-08,3.089,
1972-09,3.013,
1972-10,3.108,
1972-11,3.312,
1972-12,2.992,
1973-01,3.064,
1973-02,3.086,
1973-03,3.002,
1973-04,3.158,
1973-05,3.002,
1973-06,3.034,
1973-07,2.979,
1973-08,2.719,
1973-09,2.807,
1973-10,2.827,
1973-11,2.984,
1973-12,2.880,
1974-01,2.931,
1974-02,2.932,
1974-03,2.912,
1974-04,3.081,
1974-05,3.064,
1974-06,3.143,
1974-07,3.189,
1974-08,3.038,
1974-09,3.169,
1974-10,3.123,
1974-11,3.386,
1974-12,3.068,
1975-01,3.295,
1975-02,3.269,
1975-03,3.388,
1975-04,3.482,
1975-05,3.535,
1975-06,3.841,
1975-07,3.735,
1975-08,3.694,
1975-09,3.908,
1975-10,3.834,
1975-11,4.072,
1975-12,4.196,
1976-01,3.900,
1976-02,3.870,
1976-03,3.929,
1976-04,3.982,
1976-05,4.296,
1976-06,4.509,
1976-07,4.105,
1976-08,4.045,
1976-09,4.011,
1976-10,3.993,
1976-11,4.415,
1976-12,4.175,
1977-01,4.100,
1977-02,4.226,
1977-03,4.059,
1977-04,4.036,
1977-05,4.325,
1977-06,4.375,
1977-07,4.222,
1977-08,4.197,
1977-09,4.163,
1977-10,4.423,
1977-11,4.628,
1977-12,4.550,
1978-01,4.674,
1978-02,4.623,
1978-03,4.609,
1978-04,4.638,
1978-05,4.842,
1978-06,4.856,
1978-07,4.912,
1978-08,4.756,
1978-09,4.682,
1978-10,5.059,
1978-11,5.218,
1978-12,5.370,
1979-01,5.101,
1979-02,5.081,
1979-03,4.889,
1979-04,5.030,
1979-05,5.008,
1979-06,5.019,
1979-07,5.066,
1979-08,4.811,
1979-09,4.825,
1979-10,5.033,
1979-11,5.183,
1979-12,5.548,
1980-01,4.946,
1980-02,4.996,
1980-03,5.009,
1980-04,4.894,
1980-05,4.878,
1980-06,5.113,
1980-07,4.986,
1980-08,4.815,
1980-09,5.019,
1980-10,5.111,
1980-11,5.552,
1980-12,5.540,
1981-01,5.568,
1981-02,5.611,
1981-03,5.331,
1981-04,5.322,
1981-05,5.509,
1981-06,5.671,
1981-07,5.382,
1981-08,5.381,
1981-09,5.154,
1981-10,5.200,
1981-11,5.991,
1981-12,5.299,
1982-01,5.272,
