"",BBK01.QUX226,BBK01.QUX226_FLAGS
"","All foreign subsidiaries: Liabilities to non-residents, total / Remaining countries in America / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:21:12,
2001-12,2.682,
2002-01,2.504,
2002-02,2.708,
2002-03,2.728,
2002-04,2.562,
2002-05,2.647,
2002-06,2.655,
2002-07,2.379,
2002-08,2.223,
2002-09,2.268,
2002-10,2.506,
2002-11,2.820,
2002-12,2.492,
2003-01,2.592,
2003-02,2.594,
2003-03,2.675,
2003-04,2.523,
2003-05,2.423,
2003-06,2.609,
2003-07,2.753,
2003-08,2.620,
2003-09,2.645,
2003-10,2.629,
2003-11,2.548,
2003-12,2.887,
2004-01,2.513,
2004-02,2.645,
2004-03,2.643,
2004-04,2.736,
2004-05,3.871,
2004-06,2.678,
2004-07,3.052,
2004-08,2.917,
2004-09,2.832,
2004-10,2.640,
2004-11,2.831,
2004-12,2.377,
2005-01,2.470,
2005-02,2.270,
2005-03,2.235,
2005-04,2.542,
2005-05,2.702,
2005-06,2.699,
2005-07,2.795,
2005-08,2.232,
2005-09,2.311,
2005-10,2.089,
2005-11,2.438,
2005-12,2.358,
2006-01,2.552,
2006-02,2.863,
2006-03,2.414,
2006-04,2.282,
2006-05,2.771,
2006-06,2.528,
2006-07,2.512,
2006-08,2.728,
2006-09,2.543,
2006-10,2.519,
2006-11,2.505,
2006-12,2.289,
2007-01,2.593,
2007-02,2.531,
2007-03,2.703,
2007-04,2.676,
2007-05,2.847,
2007-06,2.708,
2007-07,2.553,
2007-08,2.454,
2007-09,2.470,
2007-10,2.514,
2007-11,2.470,
2007-12,2.383,
2008-01,2.554,
2008-02,2.299,
2008-03,3.617,
2008-04,2.617,
2008-05,2.610,
2008-06,2.902,
2008-07,3.148,
2008-08,3.152,
2008-09,3.396,
2008-10,2.994,
2008-11,2.966,
2008-12,2.834,
2009-01,3.701,
2009-02,3.317,
2009-03,3.332,
2009-04,3.405,
2009-05,3.477,
2009-06,3.303,
2009-07,3.318,
2009-08,3.706,
2009-09,3.392,
2009-10,3.335,
2009-11,3.356,
2009-12,3.038,
2010-01,3.128,
2010-02,3.122,
2010-03,2.876,
2010-04,3.392,
2010-05,3.792,
2010-06,3.989,
2010-07,3.561,
2010-08,4.040,
2010-09,3.635,
2010-10,3.464,
2010-11,3.343,
2010-12,3.096,
2011-01,3.367,
2011-02,3.795,
2011-03,3.347,
2011-04,3.381,
2011-05,3.329,
2011-06,3.510,
2011-07,3.030,
2011-08,3.956,
2011-09,3.907,
2011-10,3.316,
2011-11,3.155,
2011-12,4.034,
2012-01,4.834,
2012-02,2.963,
2012-03,3.114,
2012-04,3.545,
2012-05,3.399,
2012-06,4.064,
2012-07,3.948,
2012-08,4.067,
2012-09,4.486,
2012-10,3.738,
2012-11,3.559,
2012-12,3.600,
2013-01,3.386,
2013-02,3.654,
2013-03,3.698,
2013-04,3.894,
2013-05,4.620,
2013-06,3.937,
2013-07,3.484,
2013-08,3.261,
2013-09,3.245,
2013-10,3.215,
2013-11,2.823,
2013-12,2.919,
2014-01,3.548,
2014-02,3.444,
2014-03,3.422,
2014-04,3.950,
2014-05,3.295,
2014-06,3.168,
2014-07,2.569,
2014-08,2.728,
2014-09,2.880,
2014-10,2.783,
2014-11,2.635,
