"",BBK01.OUZ479,BBK01.OUZ479_FLAGS
"","Capital, total, Branches of foreign banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:31,
1999-01,3.363,
1999-02,3.367,
1999-03,3.375,
1999-04,3.418,
1999-05,3.407,
1999-06,3.407,
1999-07,3.440,
1999-08,3.426,
1999-09,3.505,
1999-10,3.507,
1999-11,3.503,
1999-12,3.498,
2000-01,3.605,
2000-02,3.629,
2000-03,3.543,
2000-04,3.538,
2000-05,3.552,
2000-06,3.553,
2000-07,3.552,
2000-08,3.582,
2000-09,3.582,
2000-10,3.581,
2000-11,3.737,
2000-12,3.806,
2001-01,2.057,
2001-02,2.052,
2001-03,2.063,
2001-04,2.078,
2001-05,2.098,
2001-06,2.042,
2001-07,1.939,
2001-08,2.001,
2001-09,2.003,
2001-10,2.004,
2001-11,2.802,
2001-12,2.824,
2002-01,3.018,
2002-02,2.985,
2002-03,2.965,
2002-04,2.900,
2002-05,2.898,
2002-06,2.890,
2002-07,2.905,
2002-08,2.919,
2002-09,2.918,
2002-10,2.888,
2002-11,2.890,
2002-12,2.856,
2003-01,2.916,
2003-02,2.908,
2003-03,2.933,
2003-04,2.934,
2003-05,2.953,
2003-06,2.955,
2003-07,2.958,
2003-08,2.932,
2003-09,2.915,
2003-10,3.159,
2003-11,3.159,
2003-12,3.208,
2004-01,2.388,
2004-02,2.388,
2004-03,2.389,
2004-04,2.398,
2004-05,2.348,
2004-06,2.357,
2004-07,2.431,
2004-08,2.434,
2004-09,2.439,
2004-10,2.443,
2004-11,2.446,
2004-12,2.576,
2005-01,2.761,
2005-02,2.762,
2005-03,2.762,
2005-04,2.855,
2005-05,2.852,
2005-06,2.863,
2005-07,2.865,
2005-08,2.868,
2005-09,2.868,
2005-10,3.154,
2005-11,3.154,
2005-12,3.040,
2006-01,3.171,
2006-02,3.196,
2006-03,3.200,
2006-04,3.206,
2006-05,3.224,
2006-06,3.159,
2006-07,3.262,
2006-08,3.264,
2006-09,3.112,
2006-10,3.115,
2006-11,3.114,
2006-12,3.213,
2007-01,3.306,
2007-02,3.379,
2007-03,3.295,
2007-04,3.322,
2007-05,3.363,
2007-06,3.321,
2007-07,3.344,
2007-08,3.363,
2007-09,3.454,
2007-10,3.634,
2007-11,3.639,
2007-12,3.914,
2008-01,4.041,
2008-02,4.525,
2008-03,5.089,
2008-04,5.139,
2008-05,5.088,
2008-06,5.226,
2008-07,5.247,
2008-08,5.330,
2008-09,5.376,
2008-10,5.312,
2008-11,5.350,
2008-12,5.585,
2009-01,5.793,
2009-02,5.803,
2009-03,5.799,
2009-04,5.930,
2009-05,5.955,
2009-06,5.970,
2009-07,6.025,
2009-08,6.035,
2009-09,6.065,
2009-10,6.096,
2009-11,6.228,
2009-12,6.229,
2010-01,6.339,
2010-02,6.337,
2010-03,6.408,
2010-04,6.568,
2010-05,6.912,
2010-06,7.009,
2010-07,7.190,
2010-08,7.203,
2010-09,7.244,
2010-10,7.299,
2010-11,7.335,
2010-12,7.326,
2011-01,7.471,
2011-02,7.487,
2011-03,7.458,
2011-04,7.572,
2011-05,7.382,
2011-06,7.512,
2011-07,7.482,
2011-08,7.291,
2011-09,7.375,
2011-10,7.384,
2011-11,7.035,
2011-12,6.938,
2012-01,6.714,
2012-02,6.887,
2012-03,7.084,
2012-04,6.722,
2012-05,7.360,
2012-06,7.368,
2012-07,7.423,
2012-08,7.483,
2012-09,7.521,
2012-10,7.558,
2012-11,7.669,
2012-12,7.798,
2013-01,8.117,
2013-02,8.541,
2013-03,8.406,
2013-04,8.018,
2013-05,8.148,
2013-06,8.140,
2013-07,8.153,
2013-08,8.256,
2013-09,8.409,
2013-10,8.421,
2013-11,8.386,
2013-12,8.453,
2014-01,8.503,
2014-02,8.250,
2014-03,8.328,
2014-04,8.483,
2014-05,8.467,
2014-06,8.471,
2014-07,8.466,
2014-08,8.624,
2014-09,9.193,
2014-10,9.095,
2014-11,9.109,
