"",BBK01.OUH245,BBK01.OUH245_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic employees / Time deposits / for more than 2 years / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:11,
1999-01,0.149,
1999-02,0.141,
1999-03,0.132,
1999-04,0.136,
1999-05,0.134,
1999-06,0.135,
1999-07,0.134,
1999-08,0.131,
1999-09,0.149,
1999-10,0.131,
1999-11,0.129,
1999-12,0.126,
2000-01,0.121,
2000-02,0.136,
2000-03,0.139,
2000-04,0.137,
2000-05,0.146,
2000-06,0.150,
2000-07,0.408,
2000-08,0.475,
2000-09,0.193,
2000-10,0.198,
2000-11,0.202,
2000-12,0.207,
2001-01,0.213,
2001-02,0.224,
2001-03,0.219,
2001-04,0.223,
2001-05,0.228,
2001-06,0.234,
2001-07,0.230,
2001-08,0.236,
2001-09,0.243,
2001-10,0.350,
2001-11,0.269,
2001-12,0.442,
2002-01,0.298,
2002-02,0.300,
2002-03,0.311,
2002-04,0.322,
2002-05,0.319,
2002-06,0.322,
2002-07,0.334,
2002-08,0.344,
2002-09,0.341,
2002-10,0.377,
2002-11,0.380,
2002-12,0.393,
2003-01,0.397,
2003-02,0.396,
2003-03,0.396,
2003-04,0.399,
2003-05,0.394,
2003-06,0.400,
2003-07,0.393,
2003-08,0.396,
2003-09,0.397,
2003-10,0.397,
2003-11,0.407,
2003-12,0.426,
2004-01,0.420,
2004-02,0.423,
2004-03,0.427,
2004-04,0.429,
2004-05,0.429,
2004-06,0.430,
2004-07,0.438,
2004-08,0.441,
2004-09,0.444,
2004-10,0.443,
2004-11,0.442,
2004-12,0.450,
2005-01,0.442,
2005-02,0.440,
2005-03,0.332,
2005-04,0.342,
2005-05,0.330,
2005-06,0.331,
2005-07,0.331,
2005-08,0.330,
2005-09,0.325,
2005-10,0.319,
2005-11,0.314,
2005-12,0.308,
2006-01,0.309,
2006-02,0.325,
2006-03,0.328,
2006-04,0.371,
2006-05,0.372,
2006-06,0.405,
2006-07,0.399,
2006-08,0.404,
2006-09,0.399,
2006-10,0.396,
2006-11,0.384,
2006-12,0.381,
2007-01,0.372,
2007-02,0.360,
2007-03,0.358,
2007-04,0.355,
2007-05,0.345,
2007-06,0.331,
2007-07,0.330,
2007-08,0.323,
2007-09,0.322,
2007-10,0.315,
2007-11,0.317,
2007-12,0.319,
2008-01,0.331,
2008-02,0.336,
2008-03,0.340,
2008-04,0.319,
2008-05,0.316,
2008-06,0.312,
2008-07,0.312,
2008-08,0.317,
2008-09,0.319,
2008-10,0.312,
2008-11,0.312,
2008-12,0.819,
2009-01,0.308,
2009-02,0.303,
2009-03,0.302,
2009-04,0.303,
2009-05,0.320,
2009-06,0.326,
2009-07,0.328,
2009-08,0.328,
2009-09,0.329,
2009-10,0.352,
2009-11,0.365,
2009-12,0.376,
2010-01,0.382,
2010-02,0.384,
2010-03,0.387,
2010-04,0.392,
2010-05,0.391,
2010-06,0.397,
2010-07,0.392,
2010-08,0.394,
2010-09,0.390,
2010-10,0.392,
2010-11,0.391,
2010-12,0.397,
2011-01,0.402,
2011-02,0.402,
2011-03,0.409,
2011-04,0.408,
2011-05,0.410,
2011-06,0.422,
2011-07,0.420,
2011-08,0.382,
2011-09,0.378,
2011-10,0.367,
2011-11,0.369,
2011-12,0.374,
2012-01,0.373,
2012-02,0.374,
2012-03,0.374,
2012-04,0.370,
2012-05,0.371,
2012-06,0.373,
2012-07,0.367,
2012-08,0.361,
2012-09,0.357,
2012-10,0.340,
2012-11,0.335,
2012-12,0.328,
2013-01,0.321,
2013-02,0.316,
2013-03,0.310,
2013-04,0.306,
2013-05,0.305,
2013-06,0.301,
2013-07,0.297,
2013-08,0.291,
2013-09,0.288,
2013-10,0.285,
2013-11,0.295,
2013-12,0.300,
2014-01,0.295,
2014-02,0.295,
2014-03,0.288,
2014-04,0.288,
2014-05,0.291,
2014-06,0.285,
2014-07,0.284,
2014-08,0.282,
2014-09,0.282,
2014-10,0.282,
2014-11,0.281,
2014-12,0.296,Provisional value
