"",BBK01.QUK793,BBK01.QUK793_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Czech Republic / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:28,
2002-03,2.495,
2002-04,2.277,
2002-05,2.830,
2002-06,2.014,
2002-07,2.552,
2002-08,2.312,
2002-09,2.690,
2002-10,3.064,
2002-11,2.414,
2002-12,2.776,
2003-01,2.494,
2003-02,2.909,
2003-03,2.703,
2003-04,2.514,
2003-05,2.189,
2003-06,2.592,
2003-07,1.847,
2003-08,1.988,
2003-09,1.985,
2003-10,1.485,
2003-11,2.081,
2003-12,2.332,
2004-01,1.790,
2004-02,1.841,
2004-03,1.448,
2004-04,1.471,
2004-05,1.569,
2004-06,0.990,
2004-07,1.136,
2004-08,1.437,
2004-09,1.487,
2004-10,1.281,
2004-11,1.564,
2004-12,1.471,
2005-01,1.017,
2005-02,1.141,
2005-03,1.367,
2005-04,1.344,
2005-05,1.324,
2005-06,1.373,
2005-07,0.659,
2005-08,1.205,
2005-09,1.013,
2005-10,1.269,
2005-11,1.528,
2005-12,1.045,
2006-01,0.608,
2006-02,0.646,
2006-03,0.523,
2006-04,0.505,
2006-05,0.734,
2006-06,0.673,
2006-07,0.571,
2006-08,0.544,
2006-09,1.266,
2006-10,0.947,
2006-11,0.647,
2006-12,0.787,
2007-01,0.601,
2007-02,0.599,
2007-03,0.672,
2007-04,0.991,
2007-05,0.800,
2007-06,0.439,
2007-07,0.686,
2007-08,0.384,
2007-09,0.316,
2007-10,0.903,
2007-11,0.471,
2007-12,0.517,
2008-01,0.751,
2008-02,0.849,
2008-03,0.787,
2008-04,1.128,
2008-05,1.251,
2008-06,0.874,
2008-07,0.726,
2008-08,0.608,
2008-09,0.746,
2008-10,0.612,
2008-11,0.642,
2008-12,0.509,
2009-01,0.529,
2009-02,0.601,
2009-03,0.470,
2009-04,0.640,
2009-05,0.477,
2009-06,0.458,
2009-07,0.398,
2009-08,0.569,
2009-09,0.475,
2009-10,0.566,
2009-11,0.506,
2009-12,0.527,
2010-01,0.457,
2010-02,0.654,
2010-03,0.563,
2010-04,0.648,
2010-05,0.712,
2010-06,0.705,
2010-07,0.579,
2010-08,0.659,
2010-09,0.572,
2010-10,0.759,
2010-11,0.661,
2010-12,0.614,
2011-01,0.685,
2011-02,0.711,
2011-03,0.602,
2011-04,0.743,
2011-05,0.595,
2011-06,0.643,
2011-07,0.800,
2011-08,1.379,
2011-09,0.909,
2011-10,0.931,
2011-11,0.957,
2011-12,0.824,
2012-01,0.937,
2012-02,0.863,
2012-03,0.659,
2012-04,0.931,
2012-05,0.727,
2012-06,0.560,
2012-07,0.772,
2012-08,0.814,
2012-09,0.587,
2012-10,0.990,
2012-11,1.073,
2012-12,0.626,
2013-01,0.878,
2013-02,1.084,
2013-03,1.121,
2013-04,1.025,
2013-05,0.833,
2013-06,0.571,
2013-07,0.773,
2013-08,0.646,
2013-09,0.698,
2013-10,0.825,
2013-11,1.213,
2013-12,1.125,
2014-01,0.755,
2014-02,0.826,
2014-03,0.750,
2014-04,0.725,
2014-05,0.754,
2014-06,1.266,
2014-07,1.005,
2014-08,0.778,
2014-09,0.904,
2014-10,0.549,
