"",BBK01.QUK870,BBK01.QUK870_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Countries in Africa / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:59,
2002-03,11.131,
2002-04,10.828,
2002-05,10.398,
2002-06,9.737,
2002-07,9.828,
2002-08,9.996,
2002-09,9.693,
2002-10,9.562,
2002-11,8.465,
2002-12,8.057,
2003-01,7.902,
2003-02,8.009,
2003-03,7.658,
2003-04,7.678,
2003-05,7.289,
2003-06,7.548,
2003-07,7.909,
2003-08,8.218,
2003-09,8.107,
2003-10,8.460,
2003-11,8.166,
2003-12,7.807,
2004-01,8.129,
2004-02,7.937,
2004-03,8.011,
2004-04,7.908,
2004-05,7.763,
2004-06,7.790,
2004-07,7.759,
2004-08,7.730,
2004-09,7.412,
2004-10,7.362,
2004-11,7.199,
2004-12,7.086,
2005-01,7.221,
2005-02,6.915,
2005-03,6.917,
2005-04,7.191,
2005-05,7.122,
2005-06,6.967,
2005-07,6.902,
2005-08,6.825,
2005-09,7.111,
2005-10,7.149,
2005-11,8.140,
2005-12,7.369,
2006-01,7.361,
2006-02,8.424,
2006-03,8.297,
2006-04,7.515,
2006-05,7.462,
2006-06,7.929,
2006-07,9.686,
2006-08,9.228,
2006-09,9.011,
2006-10,9.600,
2006-11,9.362,
2006-12,8.874,
2007-01,9.888,
2007-02,8.518,
2007-03,9.799,
2007-04,10.036,
2007-05,10.795,
2007-06,11.813,
2007-07,11.148,
2007-08,11.614,
2007-09,11.968,
2007-10,12.398,
2007-11,12.197,
2007-12,11.674,
2008-01,12.447,
2008-02,11.253,
2008-03,11.335,
2008-04,10.831,
2008-05,10.722,
2008-06,10.888,
2008-07,10.579,
2008-08,11.104,
2008-09,11.981,
2008-10,11.277,
2008-11,10.242,
2008-12,10.178,
2009-01,10.795,
2009-02,9.884,
2009-03,11.104,
2009-04,10.045,
2009-05,10.076,
2009-06,9.980,
2009-07,8.273,
2009-08,9.681,
2009-09,9.601,
2009-10,9.431,
2009-11,9.718,
2009-12,8.131,
2010-01,8.274,
2010-02,11.090,
2010-03,12.305,
2010-04,12.288,
2010-05,11.574,
2010-06,12.039,
2010-07,11.329,
2010-08,11.210,
2010-09,11.211,
2010-10,8.657,
2010-11,12.147,
2010-12,11.228,
2011-01,10.925,
2011-02,7.999,
2011-03,10.502,
2011-04,10.115,
2011-05,10.235,
2011-06,10.212,
2011-07,10.618,
2011-08,10.167,
2011-09,10.620,
2011-10,10.573,
2011-11,10.967,
2011-12,10.058,
2012-01,11.669,
2012-02,12.430,
2012-03,13.294,
2012-04,13.388,
2012-05,12.831,
2012-06,12.267,
2012-07,12.385,
2012-08,11.465,
2012-09,13.300,
2012-10,12.520,
2012-11,12.318,
2012-12,12.119,
2013-01,11.739,
2013-02,11.973,
2013-03,11.918,
2013-04,11.600,
2013-05,10.944,
2013-06,10.434,
2013-07,10.137,
2013-08,9.856,
2013-09,10.011,
2013-10,9.917,
2013-11,10.070,
2013-12,10.016,
2014-01,9.788,
2014-02,9.671,
2014-03,9.832,
2014-04,9.445,
2014-05,9.809,
2014-06,9.398,
2014-07,9.672,
2014-08,9.568,
2014-09,9.930,
2014-10,10.388,
