"",BBK01.OU9830,BBK01.OU9830_FLAGS
"",Loans to domestic general government over five years / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:54:58,
1999-01,1.153,
1999-02,1.130,
1999-03,1.081,
1999-04,1.072,
1999-05,1.048,
1999-06,1.027,
1999-07,1.013,
1999-08,1.007,
1999-09,1.006,
1999-10,1.000,
1999-11,0.999,
1999-12,1.026,
2000-01,1.037,
2000-02,1.026,
2000-03,1.027,
2000-04,0.997,
2000-05,1.014,
2000-06,1.023,
2000-07,1.020,
2000-08,1.028,
2000-09,1.041,
2000-10,1.096,
2000-11,1.102,
2000-12,1.113,
2001-01,1.122,
2001-02,1.162,
2001-03,1.158,
2001-04,1.172,
2001-05,1.164,
2001-06,1.163,
2001-07,1.182,
2001-08,1.198,
2001-09,1.195,
2001-10,1.196,
2001-11,1.203,
2001-12,1.227,
2002-01,1.227,
2002-02,1.226,
2002-03,1.226,
2002-04,1.229,
2002-05,1.207,
2002-06,1.190,
2002-07,1.182,
2002-08,1.178,
2002-09,1.185,
2002-10,1.160,
2002-11,1.156,
2002-12,1.124,
2003-01,1.050,
2003-02,1.079,
2003-03,1.059,
2003-04,1.026,
2003-05,1.002,
2003-06,0.991,
2003-07,0.976,
2003-08,0.980,
2003-09,0.977,
2003-10,0.971,
2003-11,0.966,
2003-12,0.951,
2004-01,0.945,
2004-02,0.940,
2004-03,0.916,
2004-04,0.930,
2004-05,0.916,
2004-06,0.930,
2004-07,0.938,
2004-08,0.941,
2004-09,0.934,
2004-10,0.927,
2004-11,0.931,
2004-12,0.887,
2005-01,0.886,
2005-02,0.844,
2005-03,0.838,
2005-04,0.833,
2005-05,0.836,
2005-06,0.857,
2005-07,0.873,
2005-08,0.872,
2005-09,0.918,
2005-10,0.933,
2005-11,1.004,
2005-12,1.010,
2006-01,1.014,
2006-02,1.029,
2006-03,1.558,
2006-04,1.730,
2006-05,1.977,
2006-06,1.974,
2006-07,1.969,
2006-08,1.962,
2006-09,1.970,
2006-10,1.967,
2006-11,1.959,
2006-12,2.031,
2007-01,2.079,
2007-02,2.188,
2007-03,2.191,
2007-04,2.219,
2007-05,2.269,
2007-06,2.269,
2007-07,2.263,
2007-08,2.264,
2007-09,2.264,
2007-10,2.286,
2007-11,2.287,
2007-12,2.284,
2008-01,2.118,
2008-02,2.132,
2008-03,2.128,
2008-04,2.126,
2008-05,2.123,
2008-06,2.133,
2008-07,2.147,
2008-08,2.144,
2008-09,2.142,
2008-10,2.093,
2008-11,2.095,
2008-12,2.090,
2009-01,2.045,
2009-02,1.994,
2009-03,1.824,
2009-04,1.752,
2009-05,1.794,
2009-06,1.794,
2009-07,1.787,
2009-08,1.805,
2009-09,1.830,
2009-10,1.879,
2009-11,1.891,
2009-12,1.913,
2010-01,1.931,
2010-02,1.921,
2010-03,1.967,
2010-04,2.293,
2010-05,2.290,
2010-06,2.569,
2010-07,2.572,
2010-08,2.739,
2010-09,3.019,
2010-10,3.083,
2010-11,3.092,
2010-12,3.129,
2011-01,3.192,
2011-02,3.196,
2011-03,3.145,
2011-04,3.214,
2011-05,3.537,
2011-06,3.524,
2011-07,3.421,
2011-08,3.616,
2011-09,3.498,
2011-10,3.640,
2011-11,3.667,
2011-12,3.869,
2012-01,3.865,
2012-02,3.711,
2012-03,3.759,
2012-04,3.749,
2012-05,3.801,
2012-06,3.800,
2012-07,3.695,
2012-08,3.691,
2012-09,3.677,
2012-10,3.701,
2012-11,3.661,
2012-12,3.689,
2013-01,3.739,
2013-02,3.927,
2013-03,4.010,
2013-04,4.089,
2013-05,4.346,
2013-06,4.342,
2013-07,4.424,
2013-08,4.448,
2013-09,4.449,
2013-10,4.449,
2013-11,4.538,
2013-12,4.504,
2014-01,4.513,
2014-02,4.516,
2014-03,4.509,
2014-04,4.511,
2014-05,4.527,
2014-06,4.485,
2014-07,4.494,
2014-08,4.493,
2014-09,4.516,
2014-10,4.514,
2014-11,4.523,
2014-12,4.711,Provisional value
