"",BBK01.OUK403,BBK01.OUK403_FLAGS
"",Lending to foreign banks (MFIs) / Balances and loans / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:45,
1999-01,19.433,
1999-02,16.817,
1999-03,17.297,
1999-04,19.298,
1999-05,19.214,
1999-06,18.243,
1999-07,18.081,
1999-08,17.766,
1999-09,18.680,
1999-10,19.452,
1999-11,21.005,
1999-12,15.991,
2000-01,18.273,
2000-02,19.558,
2000-03,19.480,
2000-04,19.549,
2000-05,20.239,
2000-06,20.665,
2000-07,20.733,
2000-08,23.280,
2000-09,18.866,
2000-10,21.159,
2000-11,21.126,
2000-12,18.211,
2001-01,18.287,
2001-02,18.859,
2001-03,20.130,
2001-04,18.840,
2001-05,18.067,
2001-06,21.848,
2001-07,24.631,
2001-08,24.021,
2001-09,22.968,
2001-10,23.998,
2001-11,27.577,
2001-12,23.146,
2002-01,18.125,
2002-02,19.158,
2002-03,17.627,
2002-04,18.703,
2002-05,18.443,
2002-06,19.869,
2002-07,18.571,
2002-08,21.387,
2002-09,19.371,
2002-10,21.403,
2002-11,24.824,
2002-12,21.977,
2003-01,22.458,
2003-02,24.020,
2003-03,23.566,
2003-04,21.455,
2003-05,22.543,
2003-06,21.242,
2003-07,18.483,
2003-08,19.334,
2003-09,20.005,
2003-10,21.620,
2003-11,21.003,
2003-12,17.726,
2004-01,18.962,
2004-02,19.662,
2004-03,16.371,
2004-04,20.145,
2004-05,20.363,
2004-06,18.470,
2004-07,23.000,
2004-08,24.386,
2004-09,21.144,
2004-10,25.987,
2004-11,26.552,
2004-12,21.773,
2005-01,23.312,
2005-02,23.475,
2005-03,19.114,
2005-04,21.824,
2005-05,25.542,
2005-06,29.072,
2005-07,27.805,
2005-08,25.402,
2005-09,29.335,
2005-10,29.778,
2005-11,29.391,
2005-12,28.450,
2006-01,25.255,
2006-02,30.548,
2006-03,31.842,
2006-04,31.458,
2006-05,30.430,
2006-06,30.229,
2006-07,33.048,
2006-08,31.532,
2006-09,32.525,
2006-10,32.571,
2006-11,32.426,
2006-12,37.377,
2007-01,32.934,
2007-02,36.237,
2007-03,32.356,
2007-04,34.441,
2007-05,36.288,
2007-06,36.740,
2007-07,43.458,
2007-08,33.229,
2007-09,34.788,
2007-10,36.532,
2007-11,38.236,
2007-12,29.511,
2008-01,31.127,
2008-02,32.345,
2008-03,36.037,
2008-04,29.976,
2008-05,29.503,
2008-06,31.749,
2008-07,30.410,
2008-08,32.079,
2008-09,33.804,
2008-10,39.894,
2008-11,39.580,
2008-12,37.956,
2009-01,33.247,
2009-02,31.590,
2009-03,30.981,
2009-04,27.634,
2009-05,28.376,
2009-06,27.315,
2009-07,28.319,
2009-08,26.374,
2009-09,25.904,
2009-10,25.186,
2009-11,23.987,
2009-12,23.813,
2010-01,25.026,
2010-02,25.544,
2010-03,24.612,
2010-04,25.470,
2010-05,27.397,
2010-06,25.974,
2010-07,23.837,
2010-08,24.900,
2010-09,22.211,
2010-10,21.902,
2010-11,25.091,
2010-12,22.166,
2011-01,20.274,
2011-02,20.068,
2011-03,19.038,
2011-04,19.456,
2011-05,18.769,
2011-06,19.713,
2011-07,20.013,
2011-08,20.659,
2011-09,21.671,
2011-10,21.385,
2011-11,22.824,
2011-12,24.256,
2012-01,23.015,
2012-02,21.080,
2012-03,21.427,
2012-04,23.025,
2012-05,23.631,
2012-06,23.227,
2012-07,22.621,
2012-08,22.225,
2012-09,22.093,
2012-10,22.058,
2012-11,23.057,
2012-12,21.450,
2013-01,19.967,
2013-02,20.938,
2013-03,21.970,
2013-04,21.897,
2013-05,21.092,
2013-06,19.939,
2013-07,20.028,
2013-08,19.654,
2013-09,19.528,
2013-10,19.218,
2013-11,19.699,
2013-12,17.699,
2014-01,19.060,
2014-02,19.150,
2014-03,19.362,
2014-04,18.825,
2014-05,19.562,
2014-06,21.184,
2014-07,20.404,
2014-08,22.031,
2014-09,21.369,
2014-10,20.888,
2014-11,22.373,
2014-12,21.168,Provisional value
