"",BBK01.OUH031,BBK01.OUH031_FLAGS
"",Time deposits of foreign banks (MFIs) / short-therm / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:11:13,
1968-12,0.017,
1969-01,0.001,
1969-02,-,Nothing exists
1969-03,-,Nothing exists
1969-04,-,Nothing exists
1969-05,0.003,
1969-06,0.003,
1969-07,0.003,
1969-08,0.003,
1969-09,0.003,
1969-10,0.003,
1969-11,0.003,
1969-12,0.003,
1970-01,0.003,
1970-02,0.003,
1970-03,0.003,
1970-04,-,Nothing exists
1970-05,-,Nothing exists
1970-06,-,Nothing exists
1970-07,-,Nothing exists
1970-08,-,Nothing exists
1970-09,-,Nothing exists
1970-10,0.001,
1970-11,0.001,
1970-12,0.001,
1971-01,0.001,
1971-02,0.001,
1971-03,0.003,
1971-04,0.005,
1971-05,0.004,
1971-06,0.002,
1971-07,0.002,
1971-08,0.012,
1971-09,0.013,
1971-10,0.015,
1971-11,0.028,
1971-12,0.036,
1972-01,0.038,
1972-02,0.027,
1972-03,0.051,
1972-04,0.072,
1972-05,0.106,
1972-06,0.082,
1972-07,0.095,
1972-08,0.063,
1972-09,0.071,
1972-10,0.041,
1972-11,0.048,
1972-12,0.067,
1973-01,0.063,
1973-02,0.040,
1973-03,0.006,
1973-04,0.006,
1973-05,0.008,
1973-06,0.010,
1973-07,0.012,
1973-08,0.025,
1973-09,0.027,
1973-10,0.023,
1973-11,0.018,
1973-12,0.014,
1974-01,0.012,
1974-02,0.005,
1974-03,0.007,
1974-04,0.009,
1974-05,0.014,
1974-06,0.015,
1974-07,0.015,
1974-08,0.012,
1974-09,0.013,
1974-10,0.011,
1974-11,0.013,
1974-12,0.016,
1975-01,0.024,
1975-02,0.017,
1975-03,0.015,
1975-04,0.017,
1975-05,0.018,
1975-06,0.020,
1975-07,0.018,
1975-08,0.020,
1975-09,0.018,
1975-10,0.019,
1975-11,0.021,
1975-12,0.024,
1976-01,0.024,
1976-02,0.035,
1976-03,0.033,
1976-04,0.032,
1976-05,0.032,
1976-06,0.031,
1976-07,0.033,
1976-08,0.024,
1976-09,0.024,
1976-10,0.024,
1976-11,0.026,
1976-12,0.023,
1977-01,0.024,
1977-02,0.019,
1977-03,0.021,
1977-04,0.022,
1977-05,0.025,
1977-06,0.026,
1977-07,0.025,
1977-08,0.024,
1977-09,0.022,
1977-10,0.023,
1977-11,0.024,
1977-12,0.026,
1978-01,0.028,
1978-02,0.029,
1978-03,0.030,
1978-04,0.030,
1978-05,0.031,
1978-06,0.038,
1978-07,0.041,
1978-08,0.044,
1978-09,0.040,
1978-10,0.042,
1978-11,0.044,
1978-12,0.050,
1979-01,0.042,
1979-02,0.038,
1979-03,0.038,
1979-04,0.038,
1979-05,0.042,
1979-06,0.036,
1979-07,0.038,
1979-08,0.041,
1979-09,0.033,
1979-10,0.031,
1979-11,0.028,
1979-12,0.024,
1980-01,0.031,
1980-02,0.026,
1980-03,0.041,
1980-04,0.050,
1980-05,0.048,
1980-06,0.039,
1980-07,0.043,
1980-08,0.040,
1980-09,0.037,
1980-10,0.038,
1980-11,0.033,
1980-12,0.031,
1981-01,0.025,
1981-02,0.026,
1981-03,0.029,
1981-04,0.029,
1981-05,0.032,
1981-06,0.033,
1981-07,0.033,
1981-08,0.028,
1981-09,0.028,
1981-10,0.024,
1981-11,0.031,
1981-12,0.037,
1982-01,0.036,
1982-02,0.032,
1982-03,0.038,
1982-04,0.045,
1982-05,0.044,
1982-06,0.043,
1982-07,0.042,
1982-08,0.038,
1982-09,0.036,
1982-10,0.039,
1982-11,0.045,
1982-12,0.047,
1983-01,0.051,
1983-02,0.034,
1983-03,0.043,
1983-04,0.051,
1983-05,0.057,
1983-06,0.056,
1983-07,0.054,
1983-08,0.063,
1983-09,0.054,
1983-10,0.054,
1983-11,0.052,
1983-12,0.074,
1984-01,0.069,
1984-02,0.051,
1984-03,0.055,
1984-04,0.054,
1984-05,0.048,
1984-06,0.048,
1984-07,0.061,
1984-08,0.056,
1984-09,0.050,
1984-10,0.051,
1984-11,0.053,
1984-12,0.051,
1985-01,0.048,
1985-02,0.041,
1985-03,0.033,
1985-04,0.034,
1985-05,0.036,
1985-06,0.035,
1985-07,0.037,
1985-08,0.041,
1985-09,0.040,
1985-10,0.044,
1985-11,0.041,
1985-12,0.036,
1986-01,0.029,
1986-02,0.032,
1986-03,0.032,
1986-04,0.033,
1986-05,0.037,
1986-06,0.037,
1986-07,0.044,
1986-08,0.053,
1986-09,0.059,
