"",BBK01.QUX738,BBK01.QUX738_FLAGS
"","Consolidated German banks: Foreign money market paper, bonds and notes, shares / Slovenia / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:21,
2002-03,0.683,
2002-04,0.700,
2002-05,0.651,
2002-06,0.660,
2002-07,0.658,
2002-08,0.664,
2002-09,0.669,
2002-10,0.687,
2002-11,0.647,
2002-12,0.643,
2003-01,0.642,
2003-02,0.615,
2003-03,0.591,
2003-04,0.531,
2003-05,0.572,
2003-06,0.593,
2003-07,0.610,
2003-08,0.616,
2003-09,0.640,
2003-10,0.632,
2003-11,0.623,
2003-12,0.627,
2004-01,0.666,
2004-02,0.677,
2004-03,0.685,
2004-04,0.711,
2004-05,0.746,
2004-06,0.657,
2004-07,0.651,
2004-08,0.649,
2004-09,0.632,
2004-10,0.646,
2004-11,0.711,
2004-12,0.803,
2005-01,0.845,
2005-02,0.866,
2005-03,0.824,
2005-04,0.862,
2005-05,0.820,
2005-06,0.880,
2005-07,0.880,
2005-08,0.808,
2005-09,0.889,
2005-10,0.852,
2005-11,0.632,
2005-12,0.449,
2006-01,0.441,
2006-02,0.424,
2006-03,0.412,
2006-04,0.427,
2006-05,0.535,
2006-06,0.547,
2006-07,0.506,
2006-08,0.415,
2006-09,0.437,
2006-10,0.453,
2006-11,0.461,
2006-12,0.461,
2007-01,0.451,
2007-02,0.454,
2007-03,0.534,
2007-04,0.532,
2007-05,0.534,
2007-06,0.550,
2007-07,0.540,
2007-08,0.520,
2007-09,0.516,
2007-10,0.557,
2007-11,0.588,
2007-12,0.685,
2008-01,0.643,
2008-02,0.727,
2008-03,0.731,
2008-04,0.664,
2008-05,0.656,
2008-06,0.570,
2008-07,0.714,
2008-08,0.676,
2008-09,0.668,
2008-10,0.619,
2008-11,0.572,
2008-12,0.621,
2009-01,0.632,
2009-02,0.674,
2009-03,0.781,
2009-04,0.727,
2009-05,0.672,
2009-06,0.612,
2009-07,0.779,
2009-08,0.733,
2009-09,0.869,
2009-10,0.805,
2009-11,0.827,
2009-12,0.644,
2010-01,0.799,
2010-02,0.810,
2010-03,0.816,
2010-04,0.831,
2010-05,0.755,
2010-06,0.713,
2010-07,0.745,
2010-08,0.772,
2010-09,0.809,
2010-10,0.788,
2010-11,0.814,
2010-12,0.862,
2011-01,0.985,
2011-02,1.049,
2011-03,1.171,
2011-04,1.152,
2011-05,1.128,
2011-06,1.053,
2011-07,1.052,
2011-08,1.063,
2011-09,0.978,
2011-10,0.977,
2011-11,0.913,
2011-12,0.910,
2012-01,0.879,
2012-02,0.850,
2012-03,0.889,
2012-04,0.901,
2012-05,0.901,
2012-06,0.902,
2012-07,0.824,
2012-08,0.795,
2012-09,0.777,
2012-10,0.744,
2012-11,0.752,
2012-12,0.730,
2013-01,0.743,
2013-02,0.759,
2013-03,0.740,
2013-04,0.738,
2013-05,0.746,
2013-06,0.723,
2013-07,0.719,
2013-08,0.717,
2013-09,0.713,
2013-10,0.709,
2013-11,0.660,
2013-12,0.684,
2014-01,0.703,
2014-02,0.698,
2014-03,0.705,
2014-04,0.646,
2014-05,0.658,
2014-06,0.683,
2014-07,0.638,
2014-08,0.660,
2014-09,0.625,
2014-10,0.665,
