"",BBK01.QUX920,BBK01.QUX920_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Remaining countries in America / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:37:25,
2002-03,2.256,
2002-04,2.184,
2002-05,2.125,
2002-06,2.002,
2002-07,2.028,
2002-08,1.964,
2002-09,2.016,
2002-10,2.006,
2002-11,1.909,
2002-12,1.770,
2003-01,1.763,
2003-02,1.733,
2003-03,1.727,
2003-04,1.604,
2003-05,1.453,
2003-06,1.407,
2003-07,1.481,
2003-08,1.590,
2003-09,1.562,
2003-10,1.615,
2003-11,1.592,
2003-12,1.517,
2004-01,1.552,
2004-02,1.607,
2004-03,1.562,
2004-04,1.613,
2004-05,1.623,
2004-06,1.492,
2004-07,1.592,
2004-08,1.565,
2004-09,1.619,
2004-10,1.608,
2004-11,1.546,
2004-12,1.557,
2005-01,1.617,
2005-02,1.546,
2005-03,1.596,
2005-04,1.597,
2005-05,1.648,
2005-06,1.649,
2005-07,1.640,
2005-08,1.618,
2005-09,1.678,
2005-10,1.690,
2005-11,1.745,
2005-12,1.830,
2006-01,1.781,
2006-02,1.808,
2006-03,1.649,
2006-04,1.591,
2006-05,1.713,
2006-06,1.597,
2006-07,1.668,
2006-08,1.633,
2006-09,1.790,
2006-10,1.792,
2006-11,1.680,
2006-12,1.682,
2007-01,1.714,
2007-02,1.803,
2007-03,1.802,
2007-04,1.750,
2007-05,1.702,
2007-06,1.822,
2007-07,1.848,
2007-08,2.041,
2007-09,1.739,
2007-10,1.744,
2007-11,1.737,
2007-12,1.764,
2008-01,1.677,
2008-02,1.597,
2008-03,1.613,
2008-04,1.642,
2008-05,1.673,
2008-06,1.721,
2008-07,1.694,
2008-08,1.956,
2008-09,2.031,
2008-10,2.137,
2008-11,2.056,
2008-12,1.870,
2009-01,2.013,
2009-02,2.019,
2009-03,1.943,
2009-04,1.961,
2009-05,1.797,
2009-06,1.787,
2009-07,1.759,
2009-08,1.714,
2009-09,1.658,
2009-10,1.602,
2009-11,1.568,
2009-12,1.761,
2010-01,1.797,
2010-02,1.859,
2010-03,2.069,
2010-04,2.119,
2010-05,2.260,
2010-06,2.471,
2010-07,2.335,
2010-08,2.315,
2010-09,2.120,
2010-10,2.013,
2010-11,2.173,
2010-12,2.150,
2011-01,2.013,
2011-02,2.042,
2011-03,2.015,
2011-04,2.104,
2011-05,2.154,
2011-06,2.096,
2011-07,2.081,
2011-08,2.085,
2011-09,2.241,
2011-10,2.114,
2011-11,2.187,
2011-12,2.442,
2012-01,2.253,
2012-02,2.146,
2012-03,2.344,
2012-04,2.304,
2012-05,2.470,
2012-06,2.405,
2012-07,2.487,
2012-08,2.761,
2012-09,2.635,
2012-10,2.662,
2012-11,2.660,
2012-12,2.693,
2013-01,2.582,
2013-02,2.576,
2013-03,2.594,
2013-04,2.512,
2013-05,2.599,
2013-06,2.478,
2013-07,2.444,
2013-08,2.392,
2013-09,2.384,
2013-10,2.350,
2013-11,2.279,
2013-12,2.321,
2014-01,3.223,
2014-02,3.227,
2014-03,2.209,
2014-04,2.214,
2014-05,2.266,
2014-06,2.410,
2014-07,2.373,
2014-08,2.457,
2014-09,2.380,
2014-10,2.465,
