"",BBK01.OUE396,BBK01.OUE396_FLAGS
"",Deposits and borrowing from foreign banks (MFIs) / total / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:49,
1999-01,54.397,
1999-02,48.941,
1999-03,50.514,
1999-04,55.993,
1999-05,52.357,
1999-06,51.306,
1999-07,52.268,
1999-08,53.440,
1999-09,53.581,
1999-10,55.919,
1999-11,58.829,
1999-12,57.772,
2000-01,60.174,
2000-02,62.624,
2000-03,61.625,
2000-04,63.236,
2000-05,62.687,
2000-06,61.098,
2000-07,61.469,
2000-08,65.387,
2000-09,66.132,
2000-10,66.344,
2000-11,66.119,
2000-12,64.565,
2001-01,69.390,
2001-02,73.688,
2001-03,72.041,
2001-04,78.533,
2001-05,78.967,
2001-06,71.561,
2001-07,69.269,
2001-08,67.591,
2001-09,69.568,
2001-10,71.045,
2001-11,71.995,
2001-12,64.985,
2002-01,65.822,
2002-02,60.166,
2002-03,66.154,
2002-04,71.471,
2002-05,70.494,
2002-06,61.578,
2002-07,61.221,
2002-08,61.259,
2002-09,62.026,
2002-10,62.082,
2002-11,61.367,
2002-12,59.876,
2003-01,57.641,
2003-02,63.324,
2003-03,62.334,
2003-04,67.039,
2003-05,64.793,
2003-06,61.666,
2003-07,58.211,
2003-08,56.759,
2003-09,52.927,
2003-10,52.961,
2003-11,49.336,
2003-12,49.285,
2004-01,49.654,
2004-02,48.209,
2004-03,53.917,
2004-04,56.511,
2004-05,56.066,
2004-06,51.123,
2004-07,49.002,
2004-08,49.271,
2004-09,49.670,
2004-10,49.023,
2004-11,52.274,
2004-12,50.974,
2005-01,55.819,
2005-02,53.335,
2005-03,55.655,
2005-04,67.031,
2005-05,65.756,
2005-06,58.138,
2005-07,58.022,
2005-08,57.379,
2005-09,59.420,
2005-10,62.761,
2005-11,64.149,
2005-12,65.602,
2006-01,65.376,
2006-02,66.701,
2006-03,64.957,
2006-04,68.288,
2006-05,74.943,
2006-06,68.365,
2006-07,69.853,
2006-08,71.835,
2006-09,74.421,
2006-10,74.754,
2006-11,70.602,
2006-12,72.494,
2007-01,77.972,
2007-02,82.734,
2007-03,78.634,
2007-04,83.344,
2007-05,92.621,
2007-06,78.281,
2007-07,76.032,
2007-08,79.965,
2007-09,80.948,
2007-10,78.992,
2007-11,82.974,
2007-12,86.375,
2008-01,89.252,
2008-02,89.683,
2008-03,89.197,
2008-04,101.313,
2008-05,97.305,
2008-06,93.590,
2008-07,92.817,
2008-08,94.743,
2008-09,107.987,
2008-10,110.430,
2008-11,110.451,
2008-12,107.716,
2009-01,110.438,
2009-02,118.757,
2009-03,122.490,
2009-04,114.968,
2009-05,108.662,
2009-06,121.582,
2009-07,107.779,
2009-08,100.893,
2009-09,98.902,
2009-10,94.439,
2009-11,96.711,
2009-12,95.045,
2010-01,100.997,
2010-02,104.634,
2010-03,110.658,
2010-04,112.875,
2010-05,131.944,
2010-06,120.543,
2010-07,114.731,
2010-08,120.476,
2010-09,120.816,
2010-10,113.714,
2010-11,128.840,
2010-12,123.194,
2011-01,127.739,
2011-02,126.519,
2011-03,126.519,
2011-04,123.495,
2011-05,122.418,
2011-06,118.167,
2011-07,121.334,
2011-08,136.360,
2011-09,144.993,
2011-10,162.444,
2011-11,168.873,
2011-12,134.567,
2012-01,204.029,
2012-02,234.577,
2012-03,256.820,
2012-04,255.844,
2012-05,255.599,
2012-06,255.619,
2012-07,236.948,
2012-08,263.396,
2012-09,246.825,
2012-10,218.421,
2012-11,196.035,
2012-12,186.746,
2013-01,151.763,
2013-02,143.067,
2013-03,134.974,
2013-04,127.335,
2013-05,108.545,
2013-06,125.628,
2013-07,111.189,
2013-08,95.238,
2013-09,88.388,
2013-10,88.907,
2013-11,91.577,
2013-12,85.774,
2014-01,90.448,
2014-02,86.980,
2014-03,81.627,
2014-04,81.541,
2014-05,80.673,
2014-06,74.686,
2014-07,79.312,
2014-08,79.024,
2014-09,75.448,
2014-10,81.724,
2014-11,82.435,
2014-12,84.720,Provisional value
