"",BBK01.QUY845,BBK01.QUY845_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households/ Malaysia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:11,
2002-03,0.848,
2002-04,0.788,
2002-05,0.862,
2002-06,0.825,
2002-07,0.726,
2002-08,0.749,
2002-09,0.778,
2002-10,0.806,
2002-11,0.905,
2002-12,0.865,
2003-01,0.815,
2003-02,0.807,
2003-03,0.782,
2003-04,0.763,
2003-05,0.681,
2003-06,0.696,
2003-07,1.168,
2003-08,1.157,
2003-09,1.150,
2003-10,1.331,
2003-11,1.245,
2003-12,1.137,
2004-01,1.114,
2004-02,1.244,
2004-03,1.333,
2004-04,1.473,
2004-05,1.406,
2004-06,1.337,
2004-07,1.340,
2004-08,1.200,
2004-09,1.434,
2004-10,0.851,
2004-11,0.885,
2004-12,0.880,
2005-01,1.085,
2005-02,1.007,
2005-03,1.036,
2005-04,0.912,
2005-05,0.815,
2005-06,1.115,
2005-07,0.835,
2005-08,0.722,
2005-09,0.762,
2005-10,0.852,
2005-11,1.130,
2005-12,1.259,
2006-01,1.323,
2006-02,1.397,
2006-03,1.233,
2006-04,1.420,
2006-05,1.322,
2006-06,1.111,
2006-07,0.869,
2006-08,0.835,
2006-09,0.822,
2006-10,0.680,
2006-11,0.751,
2006-12,0.876,
2007-01,0.940,
2007-02,0.977,
2007-03,1.538,
2007-04,1.043,
2007-05,1.064,
2007-06,1.014,
2007-07,1.065,
2007-08,1.034,
2007-09,0.953,
2007-10,0.896,
2007-11,0.803,
2007-12,1.180,
2008-01,1.147,
2008-02,1.590,
2008-03,1.355,
2008-04,1.202,
2008-05,1.011,
2008-06,0.863,
2008-07,0.828,
2008-08,0.862,
2008-09,0.824,
2008-10,0.909,
2008-11,0.907,
2008-12,0.729,
2009-01,0.835,
2009-02,0.581,
2009-03,0.607,
2009-04,0.619,
2009-05,0.542,
2009-06,0.449,
2009-07,0.413,
2009-08,0.513,
2009-09,0.664,
2009-10,0.572,
2009-11,0.543,
2009-12,0.597,
2010-01,0.690,
2010-02,0.866,
2010-03,0.837,
2010-04,1.209,
2010-05,1.516,
2010-06,0.859,
2010-07,1.298,
2010-08,1.276,
2010-09,1.093,
2010-10,1.570,
2010-11,1.154,
2010-12,0.779,
2011-01,1.834,
2011-02,1.962,
2011-03,1.515,
2011-04,2.103,
2011-05,1.668,
2011-06,2.217,
2011-07,1.819,
2011-08,1.555,
2011-09,1.087,
2011-10,1.207,
2011-11,1.116,
2011-12,1.022,
2012-01,1.324,
2012-02,1.588,
2012-03,1.670,
2012-04,1.904,
2012-05,1.899,
2012-06,1.288,
2012-07,1.748,
2012-08,1.645,
2012-09,1.416,
2012-10,1.769,
2012-11,1.779,
2012-12,1.394,
2013-01,1.287,
2013-02,1.352,
2013-03,0.948,
2013-04,1.267,
2013-05,0.972,
2013-06,1.113,
2013-07,0.834,
2013-08,0.729,
2013-09,0.873,
2013-10,1.242,
2013-11,1.075,
2013-12,1.192,
2014-01,1.073,
2014-02,0.962,
2014-03,1.109,
2014-04,1.181,
2014-05,1.723,
2014-06,1.361,
2014-07,1.676,
2014-08,1.625,
2014-09,0.749,
2014-10,1.018,
