"",BBK01.PQ3407,BBK01.PQ3407_FLAGS
"",Housing loans to domestic employees and other individuals / Medium-term / Land banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:26:17,
1968-10,.,No value available
1969-01,.,Value available later
1969-04,.,Value available later
1969-07,.,Value available later
1969-10,.,Value available later
1970-01,.,Value available later
1970-04,.,Value available later
1970-07,.,Value available later
1970-10,.,Value available later
1971-01,.,Value available later
1971-04,.,Value available later
1971-07,.,Value available later
1971-10,.,Value available later
1972-01,.,Value available later
1972-04,.,Value available later
1972-07,.,Value available later
1972-10,.,Value available later
1973-01,.,Value available later
1973-04,.,Value available later
1973-07,.,Value available later
1973-10,.,Value available later
1974-01,.,Value available later
1974-04,.,Value available later
1974-07,.,Value available later
1974-10,.,Value available later
1975-01,.,Value available later
1975-04,.,Value available later
1975-07,.,Value available later
1975-10,.,Value available later
1976-01,.,Value available later
1976-04,.,Value available later
1976-07,.,Value available later
1976-10,.,Value available later
1977-01,.,Value available later
1977-04,.,Value available later
1977-07,.,Value available later
1977-10,.,Value available later
1978-01,.,Value available later
1978-04,.,Value available later
1978-07,.,Value available later
1978-10,.,Value available later
1979-01,.,Value available later
1979-04,.,Value available later
1979-07,.,Value available later
1979-10,.,Value available later
1980-01,.,Value available later
1980-04,.,Value available later
1980-07,.,Value available later
1980-10,0.123,
1981-01,0.153,
1981-04,0.186,
1981-07,0.245,
1981-10,0.298,
1982-01,0.413,
1982-04,0.481,
1982-07,0.533,
1982-10,0.571,
1983-01,0.562,
1983-04,0.563,
1983-07,0.538,
1983-10,0.533,
1984-01,0.495,
1984-04,0.470,
1984-07,0.442,
1984-10,0.355,
1985-01,0.295,
1985-04,0.270,
1985-07,0.256,
1985-10,0.217,
1986-01,0.198,
1986-04,0.168,
1986-07,0.155,
1986-10,0.141,
1987-01,0.115,
1987-04,0.101,
1987-07,0.095,
1987-10,0.090,
1988-01,0.088,
1988-04,0.082,
1988-07,0.080,
1988-10,0.079,
1989-01,0.070,
1989-04,0.069,
1989-07,0.064,
1989-10,0.056,
1990-01,0.051,
1990-04,0.055,
1990-07,0.056,
1990-10,0.061,
1991-01,0.060,
1991-04,0.059,
1991-07,0.057,
1991-10,0.049,
1992-01,0.057,
1992-04,0.057,
1992-07,0.057,
1992-10,0.058,
1993-01,0.055,
1993-04,0.055,
1993-07,0.053,
1993-10,0.069,
1994-01,0.073,
1994-04,0.066,
1994-07,0.071,
1994-10,0.075,
1995-01,0.081,
1995-04,0.095,
1995-07,0.271,
1995-10,0.266,
1996-01,0.257,
1996-04,0.249,
1996-07,0.250,
1996-10,0.251,
1997-01,0.244,
1997-04,0.258,
1997-07,0.096,
1997-10,0.100,
1998-01,0.082,
1998-04,0.080,
1998-07,0.086,
1998-10,0.044,
1999-01,0.448,
1999-04,0.358,
1999-07,0.340,
1999-10,0.453,
2000-01,0.525,
2000-04,0.571,
2000-07,0.571,
2000-10,0.631,
2001-01,0.605,
2001-04,0.615,
2001-07,0.867,
2001-10,0.852,
2002-01,0.843,
2002-04,0.829,
2002-07,0.828,
2002-10,0.811,
2003-01,0.825,
2003-04,0.808,
2003-07,0.834,
2003-10,0.827,
2004-01,0.747,
2004-04,0.756,
2004-07,0.744,
2004-10,0.359,
2005-01,0.327,
2005-04,0.335,
2005-07,0.383,
2005-10,0.367,
2006-01,0.365,
2006-04,0.363,
2006-07,0.360,
2006-10,0.360,
2007-01,0.328,
2007-04,0.328,
2007-07,0.329,
2007-10,0.310,
2008-01,0.292,
2008-04,0.304,
2008-07,0.278,
2008-10,0.276,
2009-01,0.219,
2009-04,0.218,
2009-07,0.212,
2009-10,0.221,
2010-01,0.218,
2010-04,0.198,
2010-07,0.195,
2010-10,0.188,
2011-01,0.183,
2011-04,0.180,
2011-07,0.182,
2011-10,0.182,
2012-01,0.174,
2012-04,0.175,
2012-07,0.152,
2012-10,0.149,
2013-01,0.151,
2013-04,0.152,
2013-07,0.150,
2013-10,0.150,
2014-01,0.142,
2014-04,0.139,
2014-07,0.154,
2014-10,0.151,
