"",BBDR1.A.DE0007.N.BBK.BWBBWK.P.I11.A,BBDR1.A.DE0007.N.BBK.BWBBWK.P.I11.A_FLAGS
"",Residential property price index Deutsche Bundesbank / Re-occupied owner-occupied apartments; housing-stock-based property and regional weighting / 7 large cities - Bundesbank calculation / Unadjusted figure,
unit,2011=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-16 09:12:58,
2004,85.3,
2005,83.4,
2006,84.7,
2007,86.3,
2008,88.1,
2009,88.5,
2010,92.0,
2011,100.0,
2012,109.5,
2013,122.1,
2014,128.9,
