"",BBFI1.Q.N.DE.W1.S12T.S1.K7B.A.FA.P.F3.L._T.M.N,BBFI1.Q.N.DE.W1.S12T.S1.K7B.A.FA.P.F3.L._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Long-term original maturity (over 1 year) - Assets - Revaluations due to price changes other than exchange rate changes - resident holder: Monetary financial institutions other than central bank - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:05:16,
2013-01,-864,
2013-04,-5627,
2013-07,713,
2013-10,1358,
2014-01,9775,
2014-04,8973,
2014-07,7189,
