"",BBK01.WU5014,BBK01.WU5014_FLAGS
"",Exchange rates on the Frankfurt exchange / JPY 100 = DM ... / Japan,
unit,DEM (hypothetically euro-based),
unit multiplier,one,
last update,2012-04-18 09:19:21,
1969-12,1.0305,
1970-01,1.0304,
1970-02,1.0315,
1970-03,1.0276,
1970-04,1.0173,
1970-05,1.0124,
1970-06,1.0123,
1970-07,1.0106,
1970-08,1.0140,
1970-09,1.0147,
1970-10,1.0156,
1970-11,1.0154,
1970-12,1.0190,
1971-01,1.0160,
1971-02,1.0163,
1971-03,1.0164,
1971-04,1.0172,
1971-05,0.9939,
1971-06,0.9829,
1971-07,0.9740,
1971-08,0.9768,
1971-09,0.9940,
1971-10,.,"No value available, comment"
1971-11,.,No value available
1971-12,.,No value available
1972-01,1.0333,
1972-02,1.0444,
1972-03,1.0488,
1972-04,1.0482,
1972-05,1.0455,
1972-06,1.0478,
1972-07,1.0512,
1972-08,1.0590,
1972-09,1.0614,
1972-10,1.0658,
1972-11,1.0666,
1972-12,1.0643,
1973-01,1.0601,
1973-02,1.0905,
1973-03,1.0736,
1973-04,1.0704,
1973-05,1.0568,
1973-06,0.9784,
1973-07,0.8851,
1973-08,0.9159,
1973-09,0.9144,
1973-10,0.9066,
1973-11,0.9295,
1973-12,0.9487,
1974-01,0.9467,
1974-02,0.9341,
1974-03,0.9308,
1974-04,0.9105,
1974-05,0.8832,
1974-06,0.8941,
1974-07,0.8813,
1974-08,0.8672,
1974-09,0.8902,
1974-10,0.8672,
1974-11,0.8399,
1974-12,0.8196,
1975-01,0.7898,
1975-02,0.7991,
1975-03,0.8070,
1975-04,0.8135,
1975-05,0.8068,
1975-06,0.7981,
1975-07,0.8332,
1975-08,0.8651,
1975-09,0.8735,
1975-10,0.8545,
1975-11,0.8556,
1975-12,0.8589,
1976-01,0.8550,
1976-02,0.8493,
1976-03,0.8524,
1976-04,0.8487,
1976-05,0.8570,
1976-06,0.8620,
1976-07,0.8741,
1976-08,0.8704,
1976-09,0.8679,
1976-10,0.8356,
1976-11,0.8176,
1976-12,0.8094,
1977-01,0.8221,
1977-02,0.8446,
1977-03,0.8538,
1977-04,0.8622,
1977-05,0.8502,
1977-06,0.8633,
1977-07,0.8631,
1977-08,0.8689,
1977-09,0.8712,
1977-10,0.8943,
1977-11,0.9166,
1977-12,0.8933,
1978-01,0.8794,
1978-02,0.8648,
1978-03,0.8785,
1978-04,0.9212,
1978-05,0.9321,
1978-06,0.9742,
1978-07,1.0299,
1978-08,1.0597,
1978-09,1.0376,
1978-10,1.0029,
1978-11,0.9930,
1978-12,0.9600,
1979-01,0.9359,
1979-02,0.9267,
1979-03,0.9018,
1979-04,0.8767,
1979-05,0.8755,
1979-06,0.8613,
1979-07,0.8435,
1979-08,0.8402,
1979-09,0.8084,
1979-10,0.7780,
1979-11,0.7270,
1979-12,0.7228,
1980-01,0.7255,
1980-02,0.7166,
1980-03,0.7449,
1980-04,0.7506,
1980-05,0.7862,
1980-06,0.8112,
1980-07,0.7916,
