"",BBK01.OUU029,BBK01.OUU029_FLAGS
"",Sight deposits of foreign banks (MFIs) / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:11:04,
1999-01,0.044,
1999-02,0.046,
1999-03,0.046,
1999-04,0.067,
1999-05,0.048,
1999-06,0.053,
1999-07,0.071,
1999-08,0.050,
1999-09,0.051,
1999-10,0.052,
1999-11,0.056,
1999-12,0.059,
2000-01,0.062,
2000-02,0.063,
2000-03,0.064,
2000-04,0.086,
2000-05,0.067,
2000-06,0.069,
2000-07,0.072,
2000-08,0.072,
2000-09,0.071,
2000-10,0.072,
2000-11,0.075,
2000-12,0.080,
2001-01,0.080,
2001-02,0.083,
2001-03,0.083,
2001-04,0.087,
2001-05,0.087,
2001-06,0.089,
2001-07,0.089,
2001-08,0.091,
2001-09,0.089,
2001-10,0.090,
2001-11,0.091,
2001-12,0.094,
2002-01,0.095,
2002-02,0.096,
2002-03,0.095,
2002-04,0.097,
2002-05,0.099,
2002-06,0.099,
2002-07,0.100,
2002-08,0.101,
2002-09,0.102,
2002-10,0.111,
2002-11,0.105,
2002-12,0.109,
2003-01,0.110,
2003-02,0.112,
2003-03,0.113,
2003-04,0.116,
2003-05,0.116,
2003-06,0.117,
2003-07,0.119,
2003-08,0.121,
2003-09,0.123,
2003-10,0.125,
2003-11,0.127,
2003-12,0.132,
2004-01,0.133,
2004-02,0.135,
2004-03,0.136,
2004-04,0.137,
2004-05,0.140,
2004-06,0.141,
2004-07,0.142,
2004-08,0.144,
2004-09,0.146,
2004-10,0.148,
2004-11,0.151,
2004-12,0.158,
2005-01,0.158,
2005-02,0.161,
2005-03,0.162,
2005-04,0.163,
2005-05,0.164,
2005-06,0.168,
2005-07,0.167,
2005-08,0.170,
2005-09,0.171,
2005-10,0.174,
2005-11,0.176,
2005-12,0.182,
2006-01,0.185,
2006-02,0.188,
2006-03,0.290,
2006-04,0.191,
2006-05,0.204,
2006-06,0.203,
2006-07,0.198,
2006-08,0.200,
2006-09,0.201,
2006-10,0.205,
2006-11,0.209,
2006-12,0.217,
2007-01,0.219,
2007-02,0.239,
2007-03,0.222,
2007-04,0.223,
2007-05,0.224,
2007-06,0.227,
2007-07,0.229,
2007-08,0.230,
2007-09,0.233,
2007-10,0.233,
2007-11,0.233,
2007-12,0.241,
2008-01,0.169,
2008-02,0.168,
2008-03,0.173,
2008-04,0.168,
2008-05,0.169,
2008-06,0.171,
2008-07,0.170,
2008-08,0.188,
2008-09,0.170,
2008-10,0.170,
2008-11,0.173,
2008-12,0.179,
2009-01,0.178,
2009-02,0.181,
2009-03,0.184,
2009-04,0.180,
2009-05,0.183,
2009-06,0.183,
2009-07,0.184,
2009-08,0.189,
2009-09,0.188,
2009-10,0.192,
2009-11,0.196,
2009-12,0.200,
2010-01,0.204,
2010-02,0.207,
2010-03,0.209,
2010-04,0.210,
2010-05,0.214,
2010-06,0.219,
2010-07,0.220,
2010-08,0.221,
2010-09,0.227,
2010-10,0.229,
2010-11,0.232,
2010-12,0.238,
2011-01,0.247,
2011-02,0.249,
2011-03,0.253,
2011-04,0.255,
2011-05,0.256,
2011-06,0.260,
2011-07,0.264,
2011-08,0.263,
2011-09,0.266,
2011-10,0.266,
2011-11,0.271,
2011-12,0.277,
2012-01,0.285,
2012-02,0.296,
2012-03,0.299,
2012-04,0.297,
2012-05,0.302,
2012-06,0.307,
2012-07,0.310,
2012-08,0.311,
2012-09,0.316,
2012-10,0.318,
2012-11,0.323,
2012-12,0.331,
2013-01,0.339,
2013-02,0.342,
2013-03,0.358,
2013-04,0.363,
2013-05,0.361,
2013-06,0.363,
2013-07,0.368,
2013-08,0.372,
2013-09,0.378,
2013-10,0.381,
2013-11,0.393,
2013-12,0.392,
2014-01,0.400,
2014-02,0.409,
2014-03,0.417,
2014-04,0.429,
2014-05,0.404,
2014-06,0.408,
2014-07,0.414,
2014-08,0.410,
2014-09,0.418,
2014-10,0.416,
2014-11,0.426,
2014-12,0.424,Provisional value
