"",BBK01.OUP320,BBK01.OUP320_FLAGS
"",Time deposits of foreign non-banks / for up and including 1 year / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:30,
1999-01,1.931,
1999-02,1.869,
1999-03,1.995,
1999-04,2.702,
1999-05,1.859,
1999-06,1.850,
1999-07,2.807,
1999-08,2.324,
1999-09,2.665,
1999-10,2.776,
1999-11,2.398,
1999-12,2.141,
2000-01,1.937,
2000-02,2.331,
2000-03,1.868,
2000-04,2.235,
2000-05,2.419,
2000-06,2.313,
2000-07,2.899,
2000-08,3.198,
2000-09,1.932,
2000-10,2.226,
2000-11,1.826,
2000-12,2.584,
2001-01,2.003,
2001-02,2.621,
2001-03,2.611,
2001-04,3.007,
2001-05,3.491,
2001-06,3.968,
2001-07,2.900,
2001-08,2.488,
2001-09,2.773,
2001-10,2.674,
2001-11,4.007,
2001-12,3.784,
2002-01,3.616,
2002-02,4.821,
2002-03,4.906,
2002-04,4.777,
2002-05,4.850,
2002-06,5.083,
2002-07,3.361,
2002-08,3.837,
2002-09,4.127,
2002-10,4.586,
2002-11,4.779,
2002-12,6.262,
2003-01,3.472,
2003-02,3.209,
2003-03,2.940,
2003-04,3.155,
2003-05,2.972,
2003-06,2.703,
2003-07,2.548,
2003-08,2.922,
2003-09,3.214,
2003-10,2.733,
2003-11,1.937,
2003-12,3.186,
2004-01,2.058,
2004-02,1.752,
2004-03,1.946,
2004-04,2.130,
2004-05,4.643,
2004-06,2.252,
2004-07,2.430,
2004-08,1.840,
2004-09,1.831,
2004-10,2.130,
2004-11,1.849,
2004-12,3.340,
2005-01,2.200,
2005-02,1.943,
2005-03,1.813,
2005-04,2.160,
2005-05,2.739,
2005-06,2.419,
2005-07,2.219,
2005-08,2.285,
2005-09,2.334,
2005-10,2.605,
2005-11,2.746,
2005-12,7.443,
2006-01,5.904,
2006-02,6.249,
2006-03,6.845,
2006-04,10.029,
2006-05,7.527,
2006-06,6.448,
2006-07,6.680,
2006-08,7.606,
2006-09,7.283,
2006-10,7.559,
2006-11,7.257,
2006-12,8.509,
2007-01,9.551,
2007-02,9.241,
2007-03,8.797,
2007-04,7.011,
2007-05,7.479,
2007-06,7.459,
2007-07,7.272,
2007-08,9.366,
2007-09,9.759,
2007-10,9.972,
2007-11,9.682,
2007-12,11.156,
2008-01,9.699,
2008-02,10.276,
2008-03,9.248,
2008-04,11.019,
2008-05,10.914,
2008-06,10.071,
2008-07,11.787,
2008-08,11.473,
2008-09,11.566,
2008-10,10.968,
2008-11,9.489,
2008-12,10.623,
2009-01,9.294,
2009-02,10.501,
2009-03,8.457,
2009-04,17.801,
2009-05,8.016,
2009-06,8.853,
2009-07,10.067,
2009-08,12.164,
2009-09,11.631,
2009-10,10.755,
2009-11,17.124,
2009-12,11.563,
2010-01,10.489,
2010-02,11.001,
2010-03,10.048,
2010-04,9.937,
2010-05,10.079,
2010-06,9.115,
2010-07,9.305,
2010-08,9.665,
2010-09,9.454,
2010-10,8.804,
2010-11,10.341,
2010-12,9.914,
2011-01,10.504,
2011-02,11.269,
2011-03,10.094,
2011-04,9.236,
2011-05,10.328,
2011-06,9.437,
2011-07,12.794,
2011-08,10.472,
2011-09,7.330,
2011-10,8.187,
2011-11,5.791,
2011-12,6.268,
2012-01,5.276,
2012-02,5.655,
2012-03,5.148,
2012-04,6.676,
2012-05,6.570,
2012-06,6.706,
2012-07,5.146,
2012-08,4.664,
2012-09,4.765,
2012-10,3.596,
2012-11,3.844,
2012-12,3.013,
2013-01,3.509,
2013-02,2.996,
2013-03,2.979,
2013-04,3.987,
2013-05,3.973,
2013-06,4.162,
2013-07,4.177,
2013-08,4.094,
2013-09,4.283,
2013-10,3.467,
2013-11,3.976,
2013-12,5.232,
2014-01,3.404,
2014-02,3.561,
2014-03,4.152,
2014-04,3.106,
2014-05,3.321,
2014-06,3.178,
2014-07,3.809,
2014-08,3.746,
2014-09,3.950,
2014-10,4.220,
2014-11,4.496,
2014-12,5.034,Provisional value
