"",BBK01.TUD433,BBK01.TUD433_FLAGS
"",Deposits of non-banks (non-MFIs) in the euro area / in the home country / with agreed maturities / Total / German contribution,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-26 15:20:20,
1979-12,196610,
1980-01,195875,
1980-02,199533,
1980-03,199848,
1980-04,201790,
1980-05,206468,
1980-06,205383,
1980-07,209494,
1980-08,213172,
1980-09,210440,
1980-10,213667,
1980-11,216519,
1980-12,225247,
1981-01,224184,
1981-02,227407,
1981-03,229284,
1981-04,234771,
1981-05,239500,
1981-06,238099,
1981-07,243747,
1981-08,248479,
1981-09,248855,
1981-10,251660,
1981-11,251137,
1981-12,257750,
1982-01,256686,
1982-02,257721,
1982-03,256325,
1982-04,257874,
1982-05,260768,
1982-06,257833,
1982-07,259340,
1982-08,261850,
1982-09,260682,
1982-10,263327,
1982-11,259751,
1982-12,267210,
1983-01,263481,
1983-02,264614,
1983-03,262627,
1983-04,262205,
1983-05,264388,
1983-06,262255,
1983-07,266429,
1983-08,269899,
1983-09,270380,
1983-10,273980,
1983-11,273237,
1983-12,280960,
1984-01,279980,
1984-02,283563,
1984-03,282066,
1984-04,284487,
1984-05,289126,
1984-06,288033,
1984-07,291469,
1984-08,296447,
1984-09,296305,
1984-10,300405,
1984-11,300274,
1984-12,304303,
1985-01,305144,
1985-02,308469,
1985-03,307623,
1985-04,310697,
1985-05,315102,
1985-06,315227,
1985-07,317649,
1985-08,321442,
1985-09,318797,
1985-10,322073,
1985-11,322932,
1985-12,335474,
1986-01,339609,
1986-02,341902,
1986-03,337971,
1986-04,337729,
1986-05,341419,
1986-06,342092,
1986-07,346675,
1986-08,352694,
1986-09,351097,
1986-10,356430,
1986-11,358698,
1986-12,363988,
1987-01,368884,
1987-02,371005,
1987-03,367983,
1987-04,369491,
1987-05,375016,
1987-06,370982,
1987-07,375031,
1987-08,379111,
1987-09,377728,
1987-10,382814,
1987-11,385267,
1987-12,395439,
1988-01,396100,
1988-02,396021,
1988-03,392913,
1988-04,395470,
1988-05,398733,
1988-06,396238,
1988-07,397963,
1988-08,404316,
1988-09,407242,
1988-10,410559,
1988-11,413542,
1988-12,421206,
1989-01,421511,
1989-02,425076,
1989-03,426188,
1989-04,431065,
1989-05,434647,
1989-06,436135,
1989-07,442010,
1989-08,449401,
1989-09,451182,
1989-10,455335,
1989-11,461168,
1989-12,476371,
1990-01,483036,
1990-02,488654,
1990-03,490102,
1990-04,493416,
1990-05,500310,
1990-06,502822,
1990-07,505763,
1990-08,518074,
1990-09,523027,
1990-10,529758,
1990-11,533743,
1990-12,546171,
1991-01,553571,
1991-02,560868,
1991-03,560348,
1991-04,563804,
1991-05,570398,
1991-06,571254,
1991-07,572854,
1991-08,581663,
1991-09,581771,
1991-10,586444,
1991-11,591586,
1991-12,604741,
1992-01,615534,
1992-02,621670,
1992-03,621016,
1992-04,624097,
1992-05,629928,
1992-06,628999,
1992-07,635696,
1992-08,642061,
1992-09,650284,
1992-10,648204,
1992-11,641492,
1992-12,627985,
1993-01,636054,
1993-02,639016,
1993-03,639538,
1993-04,642219,
1993-05,647968,
1993-06,646126,
1993-07,651551,
1993-08,654103,
1993-09,650220,
1993-10,653644,
1993-11,651751,
1993-12,671128,
1994-01,675862,
1994-02,678924,
1994-03,680642,
1994-04,681767,
1994-05,682368,
1994-06,674660,
1994-07,674697,
1994-08,674931,
1994-09,667822,
1994-10,664867,
1994-11,657788,
1994-12,658683,
1995-01,660761,
1995-02,662106,
1995-03,661903,
1995-04,658914,
1995-05,662526,
1995-06,657536,
1995-07,657677,
1995-08,663997,
1995-09,660091,
1995-10,656181,
1995-11,654734,
1995-12,659044,
1996-01,663107,
1996-02,665676,
1996-03,661630,
1996-04,659739,
1996-05,663518,
1996-06,660174,
1996-07,662776,
1996-08,668689,
1996-09,665411,
1996-10,664877,
1996-11,663535,
1996-12,674134,
1997-01,681829,
1997-02,681281,
1997-03,679187,
1997-04,679872,
1997-05,683384,
1997-06,676465,
1997-07,678199,
1997-08,682518,
1997-09,678597,
1997-10,683309,
1997-11,686686,
1997-12,697842,
1998-01,700207,
1998-02,701985,
1998-03,697350,
1998-04,698491,
1998-05,704434,
1998-06,698389,
1998-07,704090,
1998-08,707784,
1998-09,703535,
1998-10,704258,
1998-11,702844,
1998-12,721493,
1999-01,791118,
1999-02,790115,
1999-03,792462,
1999-04,786149,
1999-05,786032,
1999-06,781563,
1999-07,786145,
1999-08,791148,
1999-09,789957,
1999-10,796681,
1999-11,802130,
1999-12,820582,
2000-01,814854,
2000-02,818330,
2000-03,818196,
2000-04,816038,
2000-05,826891,
2000-06,826114,
2000-07,829034,
2000-08,836738,
2000-09,840156,
2000-10,841104,
2000-11,845166,
2000-12,858795,
2001-01,861576,
2001-02,863316,
2001-03,868076,
2001-04,864543,
2001-05,870076,
2001-06,872405,
2001-07,873223,
2001-08,876177,
2001-09,877381,
2001-10,875578,
2001-11,870940,
2001-12,880155,
2002-01,872758,
2002-02,872701,
2002-03,875213,
2002-04,871297,
2002-05,874282,
2002-06,875734,
2002-07,876206,
2002-08,877581,
2002-09,869083,
2002-10,877827,
2002-11,874604,
2002-12,884886,
2003-01,883016,
2003-02,886418,
2003-03,883080,
2003-04,880623,
2003-05,885327,
2003-06,874526,
2003-07,879488,
2003-08,885699,
2003-09,871845,
2003-10,868461,
2003-11,869378,
2003-12,874509,
2004-01,861498,
2004-02,860341,
2004-03,864362,
2004-04,864419,
2004-05,874750,
2004-06,870717,
2004-07,877695,
2004-08,878221,
2004-09,876613,
2004-10,878965,
2004-11,874633,
2004-12,898869,
2005-01,885987,
2005-02,884991,
2005-03,882225,
2005-04,889983,
2005-05,889628,
2005-06,885734,
2005-07,889271,
2005-08,890709,
2005-09,890653,
2005-10,892934,
2005-11,894911,
2005-12,906176,
2006-01,908128,
2006-02,916100,
2006-03,919147,
2006-04,931979,
2006-05,937410,
2006-06,945566,
2006-07,952747,
2006-08,965297,
2006-09,973714,
2006-10,980249,
2006-11,987094,
2006-12,1009315,
2007-01,1014410,
2007-02,1020235,
2007-03,1026338,
2007-04,1046213,
2007-05,1054476,
2007-06,1067820,
2007-07,1074724,
2007-08,1101372,
2007-09,1118075,
2007-10,1129901,
2007-11,1141004,
2007-12,1193258,
2008-01,1193594,
2008-02,1209578,
2008-03,1210955,
2008-04,1236770,
2008-05,1252656,
2008-06,1249324,
2008-07,1282983,
2008-08,1296843,
2008-09,1296355,
2008-10,1312792,
2008-11,1317827,
2008-12,1342650,
2009-01,1304563,
2009-02,1287688,
2009-03,1272074,
2009-04,1269818,
2009-05,1257480,
2009-06,1238187,
2009-07,1218725,
2009-08,1203083,
2009-09,1177858,
2009-10,1146569,
2009-11,1133409,
2009-12,1139103,
2010-01,1113898,
2010-02,1108418,
2010-03,1110887,
2010-04,1087519,
2010-05,1081057,
2010-06,1078606,
2010-07,1075845,
2010-08,1082905,
2010-09,1083081,
2010-10,1082005,
2010-11,1099463,
2010-12,1110337,
2011-01,1104083,
2011-02,1108563,
2011-03,1109055,
2011-04,1118108,
2011-05,1128853,
2011-06,1128339,
2011-07,1140428,
2011-08,1149689,
2011-09,1155621,
2011-10,1151878,
2011-11,1151875,
2011-12,1155757,
2012-01,1150717,
2012-02,1148615,
2012-03,1147303,
2012-04,1151013,
2012-05,1152674,
2012-06,1155749,
2012-07,1151310,
2012-08,1149600,
2012-09,1135174,
2012-10,1114669,
2012-11,1100707,
2012-12,1072764,
2013-01,1061275,
2013-02,1051172,
2013-03,1054738,
2013-04,1049528,
2013-05,1049592,
2013-06,1042997,
2013-07,1034660,
2013-08,1031659,
2013-09,1023261,
2013-10,1017550,
2013-11,1014077,
2013-12,1016184,
2014-01,1013802,
2014-02,1015977,
2014-03,1014763,
2014-04,1009027,
2014-05,1012542,
2014-06,1010412,
2014-07,1006949,
2014-08,1005903,
2014-09,1002938,
2014-10,988825,
2014-11,985508,
2014-12,981877,
2015-01,975584,
