"",BBK01.TUD415,BBK01.TUD415_FLAGS
1993-07,413686,
1993-08,416532,
1993-09,419392,
1993-10,427572,
1993-11,434542,
1993-12,434108,
1994-01,437409,
1994-02,440793,
1994-03,445230,
1994-04,445702,
1994-05,448466,
1994-06,450325,
1994-07,454550,
1994-08,453749,
1994-09,454582,
1994-10,458698,
1994-11,466326,
1994-12,481608,
1995-01,502965,
1995-02,510390,
1995-03,512748,
1995-04,514045,
1995-05,520589,
1995-06,517991,
1995-07,529057,
1995-08,531314,
1995-09,531048,
1995-10,544739,
1995-11,553753,
1995-12,555400,
1996-01,567231,
1996-02,573419,
1996-03,576170,
1996-04,581381,
1996-05,582483,
1996-06,583515,
1996-07,583843,
1996-08,583309,
1996-09,582488,
1996-10,597052,
1996-11,608588,
1996-12,597763,
1997-01,607258,
1997-02,611766,
1997-03,619154,
1997-04,617655,
1997-05,621102,
1997-06,611407,
1997-07,623704,
1997-08,630055,
1997-09,625096,
1997-10,635942,
1997-11,646291,
1997-12,627963,
1998-01,635464,
1998-02,640906,
1998-03,647412,
1998-04,652603,
1998-05,647943,
1998-06,651203,
1998-07,652503,
1998-08,653242,
1998-09,644999,
1998-10,652134,
1998-11,658865,
1998-12,641625,
1999-01,630049,
1999-02,637922,
1999-03,632549,
1999-04,629529,
1999-05,638251,
1999-06,628869,
1999-07,629178,
1999-08,624893,
1999-09,628999,
1999-10,641744,
1999-11,646483,
1999-12,632114,
2000-01,641712,
2000-02,640616,
2000-03,634331,
2000-04,634886,
2000-05,631997,
2000-06,625810,
2000-07,626743,
2000-08,622286,
2000-09,607633,
2000-10,614750,
2000-11,618786,
2000-12,616911,
2001-01,606272,
2001-02,604069,
2001-03,607704,
2001-04,599629,
2001-05,597964,
2001-06,597087,
2001-07,607573,
2001-08,597330,
2001-09,584453,
2001-10,583776,
2001-11,594302,
2001-12,587809,
2002-01,588082,
2002-02,589212,
2002-03,586593,
2002-04,587218,
2002-05,588639,
2002-06,581600,
2002-07,592342,
2002-08,583676,
2002-09,584206,
2002-10,586018,
2002-11,591738,
2002-12,586395,
2003-01,599761,
2003-02,596041,
2003-03,602392,
2003-04,603144,
2003-05,602689,
2003-06,587020,
2003-07,599590,
2003-08,589102,
2003-09,584623,
2003-10,589158,
2003-11,598520,
2003-12,585647,
2004-01,589219,
2004-02,598334,
2004-03,611031,
2004-04,603518,
2004-05,604081,
2004-06,607209,
2004-07,616172,
2004-08,615835,
2004-09,612868,
2004-10,618526,
2004-11,615911,
2004-12,603755,
2005-01,613617,
2005-02,606184,
2005-03,608846,
2005-04,609609,
2005-05,606215,
2005-06,590978,
2005-07,593929,
2005-08,594801,
2005-09,584575,
2005-10,586732,
2005-11,582881,
2005-12,580666,
2006-01,581245,
2006-02,570223,
2006-03,570535,
2006-04,570264,
2006-05,576371,
2006-06,562466,
2006-07,564293,
2006-08,558983,
2006-09,550924,
2006-10,556192,
2006-11,562911,
2006-12,549482,
2007-01,554529,
2007-02,548799,
2007-03,544993,
2007-04,547595,
2007-05,547193,
2007-06,533889,
2007-07,538850,
2007-08,527186,
2007-09,521401,
2007-10,514847,
2007-11,513431,
2007-12,505774,
2008-01,499850,
2008-02,502658,
2008-03,502461,
2008-04,513837,
2008-05,509947,
2008-06,494074,
2008-07,493800,
2008-08,491747,
2008-09,477455,
2008-10,481911,
2008-11,477246,
2008-12,476129,
2009-01,483458,
2009-02,480778,
2009-03,477130,
2009-04,485598,
2009-05,483668,
2009-06,486134,
2009-07,499038,
2009-08,492372,
2009-09,494344,
2009-10,510199,
2009-11,501693,
2009-12,495037,
2010-01,502349,
2010-02,502162,
2010-03,507254,
2010-04,511766,
2010-05,522209,
2010-06,543242,
2010-07,538890,
2010-08,541217,
2010-09,543115,
2010-10,652862,
2010-11,664224,
2010-12,633793,
2011-01,638197,
2011-02,624334,
2011-03,612788,
2011-04,604143,
2011-05,594486,
2011-06,588164,
2011-07,584918,
2011-08,572911,
2011-09,571806,
2011-10,568294,
2011-11,567462,
2011-12,561057,
2012-01,568346,
2012-02,567723,
2012-03,569768,
2012-04,574808,
2012-05,566310,
2012-06,604494,
2012-07,603138,
2012-08,598053,
2012-09,601701,
2012-10,611797,
2012-11,612188,
2012-12,593992,
2013-01,592103,
2013-02,588728,
2013-03,586806,
2013-04,597135,
2013-05,581596,
2013-06,580788,
2013-07,589178,
2013-08,583329,
2013-09,582166,
2013-10,592212,
2013-11,589300,
2013-12,585810,
2014-01,590480,
2014-02,587598,
2014-03,583180,
2014-04,584403,
2014-05,587632,
2014-06,581670,
2014-07,587848,
2014-08,583354,
2014-09,583595,
2014-10,591871,
2014-11,589091,
2014-12,578022,
2015-01,588581,
