"",BBK01.OUG369,BBK01.OUG369_FLAGS
"",Loans to foreign enterprises and households for up to and including one year / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:16,
1999-01,4.485,
1999-02,4.060,
1999-03,4.683,
1999-04,5.327,
1999-05,5.284,
1999-06,5.768,
1999-07,5.754,
1999-08,6.294,
1999-09,6.226,
1999-10,6.712,
1999-11,7.551,
1999-12,7.646,
2000-01,6.970,
2000-02,7.734,
2000-03,7.933,
2000-04,7.987,
2000-05,7.906,
2000-06,7.653,
2000-07,7.606,
2000-08,8.662,
2000-09,8.642,
2000-10,10.082,
2000-11,11.011,
2000-12,11.766,
2001-01,10.974,
2001-02,11.071,
2001-03,12.297,
2001-04,12.188,
2001-05,10.282,
2001-06,11.554,
2001-07,11.536,
2001-08,12.429,
2001-09,12.007,
2001-10,11.507,
2001-11,12.783,
2001-12,12.664,
2002-01,12.735,
2002-02,11.892,
2002-03,12.046,
2002-04,12.178,
2002-05,11.465,
2002-06,11.080,
2002-07,12.901,
2002-08,11.725,
2002-09,12.719,
2002-10,12.610,
2002-11,12.239,
2002-12,9.711,
2003-01,8.156,
2003-02,9.131,
2003-03,10.197,
2003-04,9.163,
2003-05,8.654,
2003-06,10.148,
2003-07,7.112,
2003-08,6.141,
2003-09,6.836,
2003-10,6.299,
2003-11,5.335,
2003-12,6.592,
2004-01,5.600,
2004-02,5.762,
2004-03,6.417,
2004-04,8.036,
2004-05,6.302,
2004-06,6.158,
2004-07,5.898,
2004-08,6.335,
2004-09,6.243,
2004-10,7.355,
2004-11,7.854,
2004-12,7.692,
2005-01,10.994,
2005-02,9.833,
2005-03,10.099,
2005-04,13.114,
2005-05,11.675,
2005-06,10.780,
2005-07,14.693,
2005-08,13.849,
2005-09,13.202,
2005-10,13.548,
2005-11,11.296,
2005-12,12.040,
2006-01,19.445,
2006-02,18.388,
2006-03,17.602,
2006-04,25.087,
2006-05,21.769,
2006-06,23.332,
2006-07,23.889,
2006-08,24.617,
2006-09,26.542,
2006-10,31.580,
2006-11,31.033,
2006-12,29.427,
2007-01,31.983,
2007-02,26.882,
2007-03,30.815,
2007-04,33.985,
2007-05,30.434,
2007-06,32.608,
2007-07,31.312,
2007-08,34.395,
2007-09,39.136,
2007-10,43.879,
2007-11,42.113,
2007-12,53.522,
2008-01,49.205,
2008-02,49.099,
2008-03,52.257,
2008-04,54.687,
2008-05,52.661,
2008-06,42.445,
2008-07,43.425,
2008-08,42.349,
2008-09,42.724,
2008-10,45.988,
2008-11,40.691,
2008-12,39.399,
2009-01,37.309,
2009-02,36.706,
2009-03,33.923,
2009-04,34.752,
2009-05,34.872,
2009-06,30.936,
2009-07,31.082,
2009-08,33.362,
2009-09,32.719,
2009-10,34.765,
2009-11,34.555,
2009-12,33.146,
2010-01,34.979,
2010-02,36.091,
2010-03,35.934,
2010-04,39.115,
2010-05,39.828,
2010-06,40.842,
2010-07,37.440,
2010-08,38.843,
2010-09,38.633,
2010-10,37.167,
2010-11,38.770,
2010-12,34.721,
2011-01,37.809,
2011-02,35.675,
2011-03,33.353,
2011-04,35.186,
2011-05,30.663,
2011-06,29.438,
2011-07,30.073,
2011-08,31.029,
2011-09,30.916,
2011-10,30.550,
2011-11,30.516,
2011-12,29.419,
2012-01,29.768,
2012-02,30.109,
2012-03,31.364,
2012-04,32.643,
2012-05,32.056,
2012-06,30.818,
2012-07,30.963,
2012-08,30.940,
2012-09,33.002,
2012-10,29.817,
2012-11,30.889,
2012-12,26.992,
2013-01,26.394,
2013-02,28.002,
2013-03,28.819,
2013-04,28.648,
2013-05,28.172,
2013-06,24.947,
2013-07,25.209,
2013-08,25.725,
2013-09,26.669,
2013-10,25.421,
2013-11,27.915,
2013-12,27.026,
2014-01,29.201,
2014-02,30.023,
2014-03,31.058,
2014-04,30.788,
2014-05,30.471,
2014-06,30.883,
2014-07,30.828,
2014-08,29.130,
2014-09,29.129,
2014-10,28.115,
2014-11,27.711,
2014-12,22.244,Provisional value
