"",BBFI1.Q.N.DE.W1.S1V.S1.K7B.A.FA.P.F3.S._T.M.N,BBFI1.Q.N.DE.W1.S1V.S1.K7B.A.FA.P.F3.S._T.M.N_FLAGS
"","IIP - Portfolio investment - Debt securities - Short-term original maturity (up to 1 year incl. incl.) - Assets - Revaluations due to price changes other than exchange rate changes - resident holder: Non financial corporations, households and NPISH - all countries",
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:07:33,
2013-01,-405,
2013-04,23,
2013-07,4,
2013-10,5,
2014-01,141,
2014-04,1,
2014-07,4,
