"",BBK01.OUP006,BBK01.OUP006_FLAGS
"",Cash in hand and credit balances with central banks / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:16:08,
1985-12,1.007,
1986-01,0.683,
1986-02,0.897,
1986-03,0.828,
1986-04,0.873,
1986-05,0.697,
1986-06,1.332,
1986-07,0.814,
1986-08,0.645,
1986-09,0.965,
1986-10,0.587,
1986-11,0.821,
1986-12,0.901,
1987-01,0.836,
1987-02,0.788,
1987-03,1.184,
1987-04,0.763,
1987-05,0.857,
1987-06,0.841,
1987-07,0.744,
1987-08,1.161,
1987-09,0.774,
1987-10,0.835,
1987-11,1.093,
1987-12,1.027,
1988-01,0.713,
1988-02,1.432,
1988-03,1.118,
1988-04,0.879,
1988-05,0.997,
1988-06,0.795,
1988-07,0.921,
1988-08,1.136,
1988-09,0.931,
1988-10,1.074,
1988-11,1.223,
1988-12,1.114,
1989-01,0.928,
1989-02,0.922,
1989-03,0.911,
1989-04,0.960,
1989-05,0.973,
1989-06,0.776,
1989-07,1.190,
1989-08,0.716,
1989-09,0.916,
1989-10,1.156,
1989-11,1.045,
1989-12,1.229,
1990-01,0.863,
1990-02,1.403,
1990-03,0.807,
1990-04,0.854,
1990-05,0.943,
1990-06,0.951,
1990-07,1.111,
1990-08,1.058,
1990-09,1.555,
1990-10,1.066,
1990-11,1.315,
1990-12,1.198,
1991-01,1.250,
1991-02,1.067,
1991-03,1.053,
1991-04,1.083,
1991-05,1.066,
1991-06,1.086,
1991-07,1.236,
1991-08,0.911,
1991-09,1.300,
1991-10,0.987,
1991-11,1.182,
1991-12,1.195,
1992-01,1.098,
1992-02,0.963,
1992-03,1.206,
1992-04,1.412,
1992-05,1.204,
1992-06,1.144,
1992-07,1.096,
1992-08,1.272,
1992-09,1.034,
1992-10,1.269,
1992-11,1.448,
1992-12,1.972,
1993-01,1.911,
1993-02,1.833,
1993-03,1.759,
1993-04,1.703,
1993-05,1.554,
1993-06,1.453,
1993-07,1.758,
1993-08,2.564,
1993-09,1.248,
1993-10,1.492,
1993-11,2.586,
1993-12,2.406,
1994-01,2.194,
1994-02,1.995,
1994-03,1.635,
1994-04,1.489,
1994-05,1.690,
1994-06,1.975,
1994-07,1.424,
1994-08,1.424,
1994-09,1.399,
1994-10,1.677,
1994-11,1.518,
1994-12,1.551,
1995-01,1.972,
1995-02,1.815,
1995-03,1.197,
1995-04,1.392,
1995-05,1.349,
1995-06,1.183,
1995-07,1.138,
1995-08,0.971,
1995-09,1.259,
1995-10,1.101,
1995-11,1.130,
1995-12,1.359,
1996-01,1.029,
1996-02,1.142,
1996-03,1.068,
1996-04,1.217,
1996-05,1.163,
1996-06,1.277,
1996-07,0.922,
1996-08,1.149,
1996-09,1.159,
1996-10,1.207,
1996-11,1.368,
1996-12,1.288,
1997-01,1.217,
1997-02,1.007,
1997-03,1.149,
1997-04,0.812,
1997-05,1.216,
1997-06,1.424,
1997-07,0.966,
1997-08,1.587,
1997-09,1.567,
1997-10,1.562,
1997-11,1.899,
1997-12,1.366,
1998-01,0.877,
1998-02,1.169,
1998-03,1.691,
1998-04,1.171,
1998-05,1.066,
1998-06,1.663,
1998-07,1.077,
1998-08,1.680,
1998-09,1.499,
1998-10,1.884,
1998-11,2.906,
1998-12,2.356,
1999-01,4.097,
1999-02,5.014,
1999-03,4.302,
1999-04,4.195,
1999-05,4.619,
1999-06,4.419,
1999-07,4.152,
1999-08,5.002,
1999-09,3.650,
1999-10,4.918,
1999-11,4.788,
1999-12,3.451,
2000-01,4.104,
2000-02,3.479,
2000-03,3.331,
2000-04,4.734,
2000-05,2.556,
2000-06,2.235,
2000-07,2.724,
2000-08,4.407,
2000-09,1.879,
2000-10,1.695,
2000-11,1.723,
2000-12,1.486,
2001-01,3.129,
2001-02,3.400,
2001-03,2.347,
2001-04,2.009,
2001-05,2.329,
2001-06,2.999,
2001-07,1.916,
2001-08,1.757,
2001-09,1.766,
2001-10,2.012,
2001-11,2.505,
2001-12,2.491,
2002-01,4.311,
2002-02,2.403,
2002-03,2.046,
2002-04,2.631,
2002-05,2.933,
2002-06,2.169,
2002-07,2.159,
2002-08,3.587,
2002-09,2.405,
2002-10,2.911,
2002-11,2.915,
2002-12,3.346,
2003-01,3.597,
2003-02,2.417,
2003-03,4.483,
2003-04,3.861,
2003-05,2.707,
2003-06,4.191,
2003-07,2.689,
2003-08,3.241,
2003-09,2.998,
2003-10,3.233,
2003-11,2.586,
2003-12,3.362,
2004-01,3.846,
2004-02,2.292,
2004-03,2.872,
2004-04,2.901,
2004-05,3.334,
2004-06,3.591,
2004-07,2.695,
2004-08,3.121,
2004-09,3.355,
2004-10,3.458,
2004-11,4.821,
2004-12,3.647,
2005-01,5.943,
2005-02,4.161,
2005-03,5.312,
2005-04,2.942,
2005-05,4.677,
2005-06,5.383,
2005-07,3.684,
2005-08,4.045,
2005-09,5.050,
2005-10,2.794,
2005-11,3.343,
2005-12,9.242,
2006-01,5.834,
2006-02,6.281,
2006-03,5.020,
2006-04,4.798,
2006-05,10.073,
2006-06,5.208,
2006-07,5.558,
2006-08,7.042,
2006-09,8.470,
2006-10,7.290,
2006-11,7.908,
2006-12,8.442,
2007-01,5.243,
2007-02,10.441,
2007-03,10.380,
2007-04,6.553,
2007-05,6.696,
2007-06,7.140,
2007-07,7.120,
2007-08,6.307,
2007-09,7.160,
2007-10,13.560,
2007-11,9.493,
2007-12,13.221,
2008-01,9.206,
2008-02,10.780,
2008-03,17.866,
2008-04,10.371,
2008-05,8.661,
2008-06,11.090,
2008-07,9.254,
2008-08,6.548,
2008-09,11.676,
2008-10,7.281,
2008-11,9.668,
2008-12,14.862,
2009-01,7.864,
2009-02,9.118,
2009-03,8.852,
2009-04,5.650,
2009-05,11.191,
2009-06,11.656,
2009-07,16.561,
2009-08,20.951,
2009-09,15.944,
2009-10,17.454,
2009-11,23.046,
2009-12,11.754,
2010-01,10.349,
2010-02,8.877,
2010-03,18.405,
2010-04,15.295,
2010-05,12.233,
2010-06,12.141,
2010-07,11.624,
2010-08,8.941,
2010-09,10.789,
2010-10,10.241,
2010-11,9.104,
2010-12,16.623,
2011-01,10.389,
2011-02,8.574,
2011-03,8.039,
2011-04,5.952,
2011-05,10.949,
2011-06,12.242,
2011-07,11.000,
2011-08,13.149,
2011-09,11.860,
2011-10,13.065,
2011-11,13.291,
2011-12,14.559,
2012-01,17.530,
2012-02,14.486,
2012-03,18.832,
2012-04,27.876,
2012-05,29.023,
2012-06,31.013,
2012-07,101.963,
2012-08,103.534,
2012-09,89.503,
2012-10,80.638,
2012-11,87.353,
2012-12,56.996,
2013-01,58.787,
2013-02,48.215,
2013-03,53.977,
2013-04,53.124,
2013-05,44.149,
2013-06,40.588,
2013-07,34.246,
2013-08,42.097,
2013-09,33.601,
2013-10,26.617,
2013-11,26.582,
2013-12,29.979,
2014-01,25.362,
2014-02,19.943,
2014-03,20.558,
2014-04,22.666,
2014-05,22.525,
2014-06,27.059,
2014-07,22.098,
2014-08,29.641,
2014-09,35.778,
2014-10,30.366,
2014-11,24.403,
2014-12,42.763,Provisional value
"","General: Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
