"",BBK01.OUU008,BBK01.OUU008_FLAGS
"",Other liabilities / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:19:05,
1999-01,14.844,
1999-02,14.349,
1999-03,14.734,
1999-04,14.558,
1999-05,14.289,
1999-06,14.691,
1999-07,14.693,
1999-08,14.975,
1999-09,15.355,
1999-10,15.321,
1999-11,15.352,
1999-12,14.193,
2000-01,14.171,
2000-02,14.139,
2000-03,14.490,
2000-04,14.722,
2000-05,14.251,
2000-06,14.788,
2000-07,16.007,
2000-08,15.687,
2000-09,16.000,
2000-10,16.113,
2000-11,16.273,
2000-12,14.483,
2001-01,14.753,
2001-02,14.954,
2001-03,15.293,
2001-04,15.207,
2001-05,15.128,
2001-06,15.594,
2001-07,14.707,
2001-08,14.876,
2001-09,15.379,
2001-10,15.512,
2001-11,15.604,
2001-12,14.464,
2002-01,14.319,
2002-02,14.395,
2002-03,14.938,
2002-04,15.020,
2002-05,14.890,
2002-06,15.444,
2002-07,16.150,
2002-08,15.630,
2002-09,16.100,
2002-10,16.270,
2002-11,16.527,
2002-12,15.527,
2003-01,15.570,
2003-02,15.750,
2003-03,16.345,
2003-04,16.310,
2003-05,16.590,
2003-06,16.866,
2003-07,16.862,
2003-08,16.897,
2003-09,17.337,
2003-10,17.430,
2003-11,17.792,
2003-12,17.960,
2004-01,17.245,
2004-02,17.423,
2004-03,17.766,
2004-04,17.611,
2004-05,17.954,
2004-06,18.973,
2004-07,20.457,
2004-08,20.427,
2004-09,22.265,
2004-10,25.507,
2004-11,25.661,
2004-12,24.068,
2005-01,23.890,
2005-02,24.048,
2005-03,26.590,
2005-04,26.223,
2005-05,26.141,
2005-06,26.554,
2005-07,26.771,
2005-08,26.805,
2005-09,27.215,
2005-10,27.448,
2005-11,27.585,
2005-12,25.259,
2006-01,25.490,
2006-02,25.740,
2006-03,26.073,
2006-04,26.031,
2006-05,25.776,
2006-06,25.979,
2006-07,25.814,
2006-08,25.944,
2006-09,26.489,
2006-10,26.389,
2006-11,26.598,
2006-12,24.807,
2007-01,24.646,
2007-02,24.793,
2007-03,25.226,
2007-04,24.767,
2007-05,24.787,
2007-06,25.286,
2007-07,24.906,
2007-08,25.008,
2007-09,25.532,
2007-10,25.269,
2007-11,25.426,
2007-12,23.612,
2008-01,23.171,
2008-02,23.573,
2008-03,23.611,
2008-04,23.276,
2008-05,23.443,
2008-06,23.572,
2008-07,23.269,
2008-08,23.522,
2008-09,23.654,
2008-10,23.412,
2008-11,23.726,
2008-12,21.806,
2009-01,21.513,
2009-02,21.771,
2009-03,21.807,
2009-04,21.572,
2009-05,22.192,
2009-06,22.235,
2009-07,22.142,
2009-08,22.261,
2009-09,22.505,
2009-10,22.714,
2009-11,22.705,
2009-12,21.054,
2010-01,20.967,
2010-02,21.366,
2010-03,21.460,
2010-04,21.464,
2010-05,21.854,
2010-06,22.337,
2010-07,22.662,
2010-08,22.855,
2010-09,22.887,
2010-10,23.390,
2010-11,23.300,
2010-12,17.454,
2011-01,17.102,
2011-02,17.266,
2011-03,17.539,
2011-04,17.205,
2011-05,17.205,
2011-06,17.300,
2011-07,17.342,
2011-08,17.605,
2011-09,18.020,
2011-10,18.071,
2011-11,18.134,
2011-12,16.801,
2012-01,16.313,
2012-02,16.648,
2012-03,16.999,
2012-04,16.799,
2012-05,17.111,
2012-06,17.709,
2012-07,17.257,
2012-08,17.497,
2012-09,17.885,
2012-10,17.696,
2012-11,18.229,
2012-12,16.470,
2013-01,15.776,
2013-02,15.968,
2013-03,16.253,
2013-04,16.237,
2013-05,16.105,
2013-06,16.399,
2013-07,16.123,
2013-08,16.120,
2013-09,16.276,
2013-10,16.121,
2013-11,16.296,
2013-12,14.783,
2014-01,14.501,
2014-02,14.500,
2014-03,14.727,
2014-04,14.649,
2014-05,15.009,
2014-06,15.248,
2014-07,15.188,
2014-08,15.408,
2014-09,15.705,
2014-10,15.808,
2014-11,16.030,
2014-12,14.498,Provisional value
"","General: Balance sheet item ""Other liabilities"" as well as other securitised liabilities, other fiduciary liabilities, value adjustments, provisions and special reserves. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising AccountingLaw (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
