"",BBK01.OUP349,BBK01.OUP349_FLAGS
"",Loans to the Federal Government and its special funds for up to and including one year / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:35,
1999-01,0.026,
1999-02,0.029,
1999-03,0.176,
1999-04,0.027,
1999-05,0.133,
1999-06,0.391,
1999-07,0.327,
1999-08,0.130,
1999-09,0.119,
1999-10,0.127,
1999-11,0.127,
1999-12,0.859,
2000-01,0.027,
2000-02,0.033,
2000-03,0.166,
2000-04,0.041,
2000-05,0.690,
2000-06,0.042,
2000-07,0.643,
2000-08,0.544,
2000-09,0.083,
2000-10,0.044,
2000-11,0.063,
2000-12,0.061,
2001-01,1.792,
2001-02,2.196,
2001-03,1.478,
2001-04,2.481,
2001-05,2.056,
2001-06,1.453,
2001-07,0.531,
2001-08,0.781,
2001-09,0.631,
2001-10,0.306,
2001-11,1.145,
2001-12,0.185,
2002-01,1.286,
2002-02,0.034,
2002-03,0.094,
2002-04,0.033,
2002-05,0.146,
2002-06,0.033,
2002-07,0.482,
2002-08,0.328,
2002-09,0.030,
2002-10,0.530,
2002-11,0.783,
2002-12,1.081,
2003-01,0.045,
2003-02,0.882,
2003-03,0.085,
2003-04,0.480,
2003-05,0.071,
2003-06,0.869,
2003-07,0.752,
2003-08,1.252,
2003-09,0.302,
2003-10,0.059,
2003-11,0.924,
2003-12,0.509,
2004-01,0.635,
2004-02,0.032,
2004-03,0.542,
2004-04,0.006,
2004-05,0.006,
2004-06,0.006,
2004-07,0.456,
2004-08,0.005,
2004-09,0.505,
2004-10,0.650,
2004-11,0.002,
2004-12,0.006,
2005-01,0.728,
2005-02,0.056,
2005-03,0.006,
2005-04,0.022,
2005-05,0.067,
2005-06,0.502,
2005-07,0.502,
2005-08,0.002,
2005-09,0.006,
2005-10,0.006,
2005-11,0.006,
2005-12,0.027,
2006-01,0.329,
2006-02,0.919,
2006-03,0.819,
2006-04,0.553,
2006-05,0.033,
2006-06,0.023,
2006-07,0.020,
2006-08,0.078,
2006-09,0.049,
2006-10,0.018,
2006-11,1.016,
2006-12,0.447,
2007-01,0.426,
2007-02,0.019,
2007-03,0.018,
2007-04,0.043,
2007-05,1.143,
2007-06,0.026,
2007-07,0.017,
2007-08,0.767,
2007-09,0.021,
2007-10,0.321,
2007-11,1.013,
2007-12,0.531,
2008-01,0.028,
2008-02,0.253,
2008-03,0.187,
2008-04,0.854,
2008-05,0.525,
2008-06,0.584,
2008-07,0.463,
2008-08,1.368,
2008-09,0.036,
2008-10,0.012,
2008-11,0.022,
2008-12,2.227,
2009-01,2.722,
2009-02,2.021,
2009-03,0.021,
2009-04,0.291,
2009-05,0.111,
2009-06,0.011,
2009-07,0.655,
2009-08,1.621,
2009-09,0.622,
2009-10,0.612,
2009-11,0.223,
2009-12,0.142,
2010-01,0.674,
2010-02,0.202,
2010-03,0.145,
2010-04,0.002,
2010-05,0.016,
2010-06,0.110,
2010-07,0.028,
2010-08,0.111,
2010-09,0.336,
2010-10,0.011,
2010-11,0.011,
2010-12,0.016,
2011-01,0.067,
2011-02,1.325,
2011-03,1.612,
2011-04,0.585,
2011-05,0.715,
2011-06,0.748,
2011-07,0.626,
2011-08,1.215,
2011-09,1.215,
2011-10,1.315,
2011-11,2.331,
2011-12,5.158,
2012-01,5.357,
2012-02,4.055,
2012-03,2.555,
2012-04,2.555,
2012-05,1.530,
2012-06,1.536,
2012-07,1.530,
2012-08,1.629,
2012-09,1.530,
2012-10,1.530,
2012-11,1.530,
2012-12,0.010,
2013-01,0.010,
2013-02,0.012,
2013-03,0.012,
2013-04,0.032,
2013-05,0.014,
2013-06,0.022,
2013-07,0.022,
2013-08,0.013,
2013-09,0.012,
2013-10,0.011,
2013-11,0.012,
2013-12,0.026,
2014-01,0.013,
2014-02,0.012,
2014-03,0.028,
2014-04,0.022,
2014-05,0.027,
2014-06,0.037,
2014-07,0.039,
2014-08,0.047,
2014-09,0.043,
2014-10,0.049,
2014-11,0.068,
2014-12,0.136,Provisional value
