"",BBK01.SU1052,BBK01.SU1052_FLAGS
"",Deposits of banks (MFIs) / Sight and time deposits / All building and loan associations,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:29,
1973-12,1.203,
1974-01,1.188,
1974-02,1.170,
1974-03,1.159,
1974-04,1.162,
1974-05,1.172,
1974-06,1.169,
1974-07,1.198,
1974-08,1.174,
1974-09,1.147,
1974-10,1.145,
1974-11,1.166,
1974-12,1.244,
1975-01,1.162,
1975-02,1.174,
1975-03,1.289,
1975-04,1.247,
1975-05,1.249,
1975-06,1.259,
1975-07,1.243,
1975-08,1.284,
1975-09,1.311,
1975-10,1.329,
1975-11,1.312,
1975-12,1.497,
1976-01,1.206,
1976-02,1.206,
1976-03,1.218,
1976-04,1.263,
1976-05,1.232,
1976-06,1.213,
1976-07,1.229,
1976-08,1.216,
1976-09,1.221,
1976-10,1.253,
1976-11,1.271,
1976-12,1.484,
1977-01,1.318,
1977-02,1.258,
1977-03,1.269,
1977-04,1.246,
1977-05,1.279,
1977-06,1.314,
1977-07,1.315,
1977-08,1.344,
1977-09,1.425,
1977-10,1.472,
1977-11,1.481,
1977-12,1.524,
1978-01,1.594,
1978-02,1.688,
1978-03,1.693,
1978-04,1.668,
1978-05,1.655,
1978-06,1.874,
1978-07,1.900,
1978-08,2.094,
1978-09,2.163,
1978-10,2.129,
1978-11,2.280,
1978-12,2.229,
1979-01,2.297,
1979-02,2.324,
1979-03,2.310,
1979-04,2.266,
1979-05,2.480,
1979-06,2.728,
1979-07,2.977,
1979-08,3.204,
1979-09,3.361,
1979-10,3.387,
1979-11,3.435,
1979-12,3.218,
1980-01,3.173,
1980-02,3.341,
1980-03,3.427,
1980-04,3.585,
1980-05,3.760,
1980-06,4.111,
1980-07,4.236,
1980-08,4.470,
1980-09,4.611,
1980-10,4.695,
1980-11,4.730,
1980-12,4.466,
1981-01,4.358,
1981-02,4.372,
1981-03,4.453,
1981-04,4.656,
1981-05,4.861,
1981-06,5.031,
1981-07,5.333,
1981-08,5.503,
1981-09,5.748,
1981-10,6.043,
1981-11,6.167,
1981-12,6.183,
1982-01,5.966,
1982-02,5.821,
1982-03,5.941,
1982-04,5.979,
1982-05,6.146,
1982-06,6.349,
1982-07,6.343,
1982-08,6.486,
1982-09,6.634,
1982-10,6.623,
1982-11,6.490,
1982-12,6.298,
1983-01,5.497,
1983-02,5.520,
1983-03,5.729,
1983-04,5.975,
1983-05,6.310,
1983-06,6.716,
1983-07,6.432,
1983-08,6.365,
1983-09,6.488,
1983-10,6.526,
1983-11,6.276,
1983-12,6.552,
1984-01,6.536,
1984-02,6.828,
1984-03,6.799,
1984-04,6.763,
1984-05,7.039,
1984-06,7.347,
1984-07,7.425,
1984-08,7.550,
1984-09,7.825,
1984-10,7.948,
1984-11,8.117,
1984-12,8.347,
1985-01,7.892,
1985-02,7.472,
1985-03,7.548,
1985-04,7.867,
1985-05,8.190,
1985-06,8.680,
1985-07,8.670,
1985-08,8.321,
1985-09,8.333,
1985-10,8.493,
1985-11,8.446,
1985-12,8.723,
1986-01,7.983,
1986-02,7.829,
1986-03,7.437,
1986-04,7.466,
1986-05,7.329,
1986-06,7.694,
1986-07,7.929,
1986-08,7.797,
1986-09,7.920,
1986-10,7.836,
1986-11,8.115,
1986-12,7.749,
1987-01,7.345,
1987-02,7.394,
1987-03,7.332,
1987-04,7.113,
1987-05,6.885,
1987-06,6.943,
1987-07,6.869,
1987-08,6.981,
1987-09,6.919,
1987-10,6.906,
1987-11,6.907,
1987-12,7.026,
1988-01,6.792,
1988-02,6.693,
1988-03,6.747,
1988-04,6.672,
1988-05,6.638,
1988-06,6.845,
1988-07,6.891,
1988-08,6.964,
1988-09,7.265,
1988-10,7.139,
1988-11,7.289,
1988-12,7.425,
1989-01,7.221,
1989-02,7.355,
1989-03,7.338,
1989-04,7.466,
1989-05,7.624,
1989-06,7.953,
1989-07,7.405,
1989-08,7.804,
1989-09,8.242,
1989-10,8.292,
1989-11,8.816,
1989-12,8.761,
1990-01,8.706,
1990-02,8.687,
1990-03,8.673,
1990-04,8.777,
1990-05,9.094,
1990-06,8.981,
1990-07,9.416,
1990-08,9.905,
1990-09,9.617,
1990-10,9.482,
1990-11,9.458,
1990-12,9.847,
1991-01,9.387,
1991-02,9.369,
1991-03,9.478,
1991-04,9.680,
1991-05,9.559,
1991-06,9.656,
1991-07,10.253,
1991-08,10.228,
1991-09,9.568,
1991-10,10.180,
1991-11,10.169,
1991-12,10.319,
1992-01,10.493,
1992-02,10.203,
1992-03,10.611,
1992-04,10.805,
1992-05,10.752,
1992-06,10.970,
1992-07,11.633,
1992-08,11.663,
1992-09,11.631,
1992-10,12.045,
1992-11,11.868,
1992-12,12.933,
1993-01,12.596,
1993-02,12.895,
1993-03,13.655,
1993-04,13.251,
1993-05,13.760,
1993-06,13.784,
1993-07,14.291,
1993-08,13.723,
1993-09,14.897,
1993-10,14.872,
1993-11,15.252,
1993-12,15.578,
1994-01,15.687,
1994-02,15.339,
1994-03,15.398,
1994-04,15.707,
1994-05,15.543,
1994-06,15.834,
1994-07,15.863,
1994-08,16.106,
1994-09,16.380,
1994-10,16.289,
1994-11,16.861,
1994-12,17.681,
1995-01,17.485,
1995-02,17.207,
1995-03,17.257,
1995-04,18.007,
1995-05,17.684,
1995-06,17.561,
1995-07,17.854,
1995-08,18.195,
1995-09,17.882,
1995-10,17.675,
1995-11,17.804,
1995-12,18.694,
1996-01,18.259,
1996-02,17.953,
1996-03,18.218,
1996-04,18.032,
1996-05,17.836,
1996-06,18.372,
1996-07,19.115,
1996-08,18.626,
1996-09,19.724,
1996-10,19.676,
1996-11,19.892,
1996-12,20.019,
1997-01,19.738,
1997-02,19.437,
1997-03,19.984,
1997-04,19.718,
1997-05,20.016,
1997-06,20.498,
1997-07,20.474,
1997-08,20.798,
1997-09,21.647,
1997-10,21.346,
1997-11,21.882,
1997-12,22.379,
1998-01,22.440,
1998-02,22.754,
1998-03,23.303,
1998-04,23.024,
1998-05,23.676,
1998-06,23.938,
1998-07,23.734,
1998-08,24.210,
1998-09,24.808,
1998-10,25.145,
1998-11,25.149,
1998-12,26.037,
1999-01,20.166,
1999-02,20.182,
1999-03,20.544,
1999-04,19.225,
1999-05,19.860,
1999-06,20.217,
1999-07,20.664,
1999-08,21.030,
1999-09,21.771,
1999-10,22.116,
1999-11,22.804,
1999-12,22.978,
2000-01,23.330,
2000-02,23.063,
2000-03,23.461,
2000-04,23.736,
2000-05,24.841,
2000-06,25.416,
2000-07,25.784,
2000-08,26.505,
2000-09,27.212,
2000-10,27.352,
2000-11,27.048,
2000-12,27.637,
2001-01,27.090,
2001-02,27.016,
2001-03,27.527,
2001-04,28.303,
2001-05,28.719,
2001-06,28.679,
2001-07,29.114,
2001-08,28.590,
2001-09,28.728,
2001-10,28.027,
2001-11,28.464,
2001-12,29.340,
2002-01,28.691,
2002-02,28.551,
2002-03,29.359,
2002-04,28.709,
2002-05,28.741,
2002-06,28.985,
2002-07,29.085,
2002-08,29.309,
2002-09,29.049,
2002-10,28.856,
2002-11,29.103,
2002-12,29.544,
2003-01,28.862,
2003-02,28.834,
2003-03,29.115,
2003-04,28.431,
2003-05,29.355,
2003-06,29.195,
2003-07,29.845,
2003-08,29.965,
2003-09,29.721,
2003-10,29.717,
2003-11,30.025,
2003-12,29.311,
2004-01,29.195,
2004-02,29.190,
2004-03,29.872,
2004-04,30.079,
2004-05,29.641,
2004-06,29.267,
2004-07,28.828,
2004-08,28.920,
2004-09,29.453,
2004-10,28.541,
2004-11,28.479,
2004-12,27.492,
2005-01,27.824,
2005-02,27.734,
2005-03,27.864,
2005-04,27.520,
2005-05,27.348,
2005-06,27.822,
2005-07,27.807,
2005-08,27.609,
2005-09,27.452,
2005-10,28.187,
2005-11,28.263,
2005-12,28.517,
2006-01,27.623,
2006-02,27.230,
2006-03,27.969,
2006-04,28.692,
2006-05,29.082,
2006-06,29.280,
2006-07,29.612,
2006-08,29.745,
2006-09,29.771,
2006-10,29.709,
2006-11,29.885,
2006-12,28.603,
2007-01,29.811,
2007-02,28.691,
2007-03,28.640,
2007-04,27.571,
2007-05,26.715,
2007-06,25.781,
2007-07,23.510,
2007-08,23.662,
2007-09,23.699,
2007-10,23.152,
2007-11,23.101,
2007-12,22.773,
2008-01,22.847,
2008-02,22.594,
2008-03,22.978,
2008-04,23.111,
2008-05,24.907,
2008-06,25.444,
2008-07,27.494,
2008-08,26.935,
2008-09,27.165,
2008-10,27.889,
2008-11,27.814,
2008-12,25.207,
2009-01,25.304,
2009-02,25.452,
2009-03,25.279,
2009-04,25.376,
2009-05,26.938,
2009-06,29.289,
2009-07,28.026,
2009-08,28.044,
2009-09,29.632,
2009-10,28.860,
2009-11,28.481,
2009-12,27.769,
2010-01,28.534,
2010-02,28.296,
2010-03,27.001,
2010-04,27.465,
2010-05,27.209,
2010-06,26.854,
2010-07,26.498,
2010-08,27.058,
2010-09,29.544,
2010-10,30.466,
2010-11,31.751,
2010-12,29.674,
2011-01,29.737,
2011-02,30.064,
2011-03,27.298,
2011-04,26.713,
2011-05,26.624,
2011-06,26.110,
2011-07,25.524,
2011-08,24.668,
2011-09,24.555,
2011-10,24.669,
2011-11,24.488,
2011-12,22.790,
2012-01,23.479,
2012-02,22.885,
2012-03,22.961,
2012-04,23.357,
2012-05,23.417,
2012-06,22.853,
2012-07,22.080,
2012-08,21.976,
2012-09,21.652,
2012-10,21.117,
2012-11,21.415,
2012-12,21.014,
2013-01,21.417,
2013-02,20.976,
2013-03,20.552,
2013-04,20.696,
2013-05,20.785,
2013-06,20.593,
2013-07,21.613,
2013-08,22.226,
2013-09,21.597,
2013-10,21.600,
2013-11,21.643,
2013-12,21.133,
2014-01,21.162,
2014-02,20.836,
2014-03,21.458,
2014-04,22.412,
2014-05,22.439,
2014-06,22.585,
2014-07,22.534,
2014-08,22.359,
2014-09,22.056,
2014-10,21.452,
2014-11,21.728,
2014-12,21.276,
