"",BBK01.QUW443,BBK01.QUW443_FLAGS
"",Foreign branches: Short-term loans and advances to non- residents / France / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:44:23,
2001-12,15.422,
2002-01,16.238,
2002-02,16.317,
2002-03,15.322,
2002-04,15.703,
2002-05,12.570,
2002-06,12.074,
2002-07,12.436,
2002-08,12.839,
2002-09,12.105,
2002-10,11.986,
2002-11,12.072,
2002-12,12.857,
2003-01,13.049,
2003-02,12.342,
2003-03,11.354,
2003-04,11.390,
2003-05,12.822,
2003-06,11.754,
2003-07,10.592,
2003-08,11.882,
2003-09,10.865,
2003-10,10.935,
2003-11,12.657,
2003-12,11.694,
2004-01,13.788,
2004-02,11.950,
2004-03,12.216,
2004-04,15.555,
2004-05,14.559,
2004-06,14.949,
2004-07,14.614,
2004-08,16.367,
2004-09,15.139,
2004-10,15.296,
2004-11,14.938,
2004-12,15.776,
2005-01,18.374,
2005-02,17.582,
2005-03,14.354,
2005-04,13.653,
2005-05,17.135,
2005-06,14.339,
2005-07,15.351,
2005-08,14.375,
2005-09,14.726,
2005-10,16.698,
2005-11,18.522,
2005-12,14.253,
2006-01,15.476,
2006-02,14.988,
2006-03,14.973,
2006-04,16.542,
2006-05,15.520,
2006-06,13.415,
2006-07,15.564,
2006-08,17.281,
2006-09,18.538,
2006-10,18.413,
2006-11,18.396,
2006-12,16.492,
2007-01,19.899,
2007-02,18.444,
2007-03,19.540,
2007-04,18.165,
2007-05,18.331,
2007-06,22.548,
2007-07,23.417,
2007-08,21.078,
2007-09,19.494,
2007-10,21.411,
2007-11,22.028,
2007-12,18.903,
2008-01,22.245,
2008-02,24.077,
2008-03,18.924,
2008-04,20.318,
2008-05,22.527,
2008-06,19.869,
2008-07,17.936,
2008-08,19.342,
2008-09,18.324,
2008-10,18.838,
2008-11,19.156,
2008-12,15.440,
2009-01,19.063,
2009-02,18.367,
2009-03,14.204,
2009-04,16.444,
2009-05,12.629,
2009-06,11.128,
2009-07,10.616,
2009-08,10.463,
2009-09,11.111,
2009-10,9.761,
2009-11,8.898,
2009-12,9.764,
2010-01,10.233,
2010-02,11.505,
2010-03,11.081,
2010-04,12.144,
2010-05,21.034,
2010-06,28.221,
2010-07,24.469,
2010-08,24.349,
2010-09,27.432,
2010-10,11.939,
2010-11,11.565,
2010-12,25.772,
2011-01,25.878,
2011-02,22.934,
2011-03,25.865,
2011-04,24.660,
2011-05,19.466,
2011-06,24.311,
2011-07,25.362,
2011-08,24.750,
2011-09,24.216,
2011-10,28.650,
2011-11,21.117,
2011-12,13.025,
2012-01,13.774,
2012-02,12.905,
2012-03,13.573,
2012-04,13.616,
2012-05,13.773,
2012-06,13.662,
2012-07,12.889,
2012-08,12.548,
2012-09,13.034,
2012-10,10.582,
2012-11,11.247,
2012-12,10.082,
2013-01,9.586,
2013-02,9.700,
2013-03,9.236,
2013-04,8.886,
2013-05,8.345,
2013-06,8.389,
2013-07,8.820,
2013-08,8.173,
2013-09,7.317,
2013-10,8.641,
2013-11,8.746,
2013-12,9.363,
2014-01,9.575,
2014-02,9.922,
2014-03,10.630,
2014-04,9.392,
2014-05,10.716,
2014-06,10.662,
2014-07,9.900,
2014-08,10.308,
2014-09,10.352,
2014-10,10.997,
2014-11,9.977,
