"",BBK01.QUX336,BBK01.QUX336_FLAGS
"",All foreign subsidiaries: Long-term liabilities to foreign banks / Other European countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:18:19,
2001-12,1.614,
2002-01,1.534,
2002-02,1.549,
2002-03,1.386,
2002-04,1.564,
2002-05,1.485,
2002-06,1.506,
2002-07,1.430,
2002-08,1.337,
2002-09,1.317,
2002-10,1.438,
2002-11,1.468,
2002-12,1.314,
2003-01,1.262,
2003-02,1.185,
2003-03,1.178,
2003-04,1.214,
2003-05,1.248,
2003-06,1.225,
2003-07,1.183,
2003-08,1.237,
2003-09,1.283,
2003-10,1.265,
2003-11,1.378,
2003-12,1.360,
2004-01,1.370,
2004-02,1.426,
2004-03,1.536,
2004-04,1.620,
2004-05,0.655,
2004-06,0.783,
2004-07,0.876,
2004-08,0.980,
2004-09,0.917,
2004-10,0.885,
2004-11,0.859,
2004-12,0.861,
2005-01,0.882,
2005-02,0.876,
2005-03,0.876,
2005-04,0.921,
2005-05,0.979,
2005-06,1.041,
2005-07,1.057,
2005-08,1.134,
2005-09,1.099,
2005-10,1.133,
2005-11,1.160,
2005-12,1.164,
2006-01,1.235,
2006-02,1.240,
2006-03,1.196,
2006-04,1.286,
2006-05,1.338,
2006-06,1.195,
2006-07,1.319,
2006-08,1.351,
2006-09,1.429,
2006-10,1.552,
2006-11,1.527,
2006-12,1.543,
2007-01,1.306,
2007-02,1.293,
2007-03,1.377,
2007-04,1.299,
2007-05,1.443,
2007-06,1.405,
2007-07,1.431,
2007-08,1.435,
2007-09,1.484,
2007-10,1.392,
2007-11,1.339,
2007-12,2.474,
2008-01,1.725,
2008-02,1.909,
2008-03,1.731,
2008-04,1.505,
2008-05,1.516,
2008-06,1.530,
2008-07,1.566,
2008-08,1.597,
2008-09,1.515,
2008-10,1.439,
2008-11,1.505,
2008-12,1.401,
2009-01,1.269,
2009-02,1.392,
2009-03,1.135,
2009-04,1.154,
2009-05,1.097,
2009-06,1.008,
2009-07,1.021,
2009-08,0.997,
2009-09,0.995,
2009-10,1.008,
2009-11,1.003,
2009-12,0.598,
2010-01,0.349,
2010-02,0.385,
2010-03,0.335,
2010-04,0.279,
2010-05,0.282,
2010-06,0.307,
2010-07,0.279,
2010-08,0.338,
2010-09,0.358,
2010-10,0.367,
2010-11,0.336,
2010-12,0.344,
2011-01,0.404,
2011-02,0.424,
2011-03,0.390,
2011-04,0.409,
2011-05,0.434,
2011-06,0.471,
2011-07,0.485,
2011-08,0.461,
2011-09,0.429,
2011-10,0.302,
2011-11,0.266,
2011-12,0.215,
2012-01,0.212,
2012-02,0.202,
2012-03,0.190,
2012-04,0.190,
2012-05,0.224,
2012-06,0.198,
2012-07,0.189,
2012-08,0.183,
2012-09,0.197,
2012-10,0.185,
2012-11,0.229,
2012-12,0.391,
2013-01,0.438,
2013-02,0.434,
2013-03,0.487,
2013-04,0.474,
2013-05,0.469,
2013-06,0.511,
2013-07,0.467,
2013-08,0.487,
2013-09,0.477,
2013-10,0.492,
2013-11,0.454,
2013-12,0.287,
2014-01,0.264,
2014-02,0.258,
2014-03,0.226,
2014-04,0.243,
2014-05,0.304,
2014-06,0.373,
2014-07,0.377,
2014-08,0.535,
2014-09,0.380,
2014-10,0.316,
2014-11,0.321,
