"",BBEX3.A.PGK.EUR.CM.AA.A04,BBEX3.A.PGK.EUR.CM.AA.A04_FLAGS
"",Exchange rates for the euro in Papua New Guinea / PGK 1 = EUR ... (buying),
unit,EUR (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:15:46,
1999,0.3646,
2000,0.3997,
2001,0.3330,
2002,0.2745,
2003,0.2548,
2004,0.2608,
2005,0.2726,
2006,0.2741,
2007,0.2584,
2008,0.2612,
2009,0.2686,
2010,0.2880,
2011,0.3189,
2012,0.3854,
2013,0.3446,
2014,0.3039,
"","Source: Since November 2013 Bank South Pacific, Port Moresby April 2008 - October 2013 ANZ Banking Group (PNG) Limited, Port Moresby  1999 - March 2008 Westpac Bank (PNG) Limited, Port Moresby (October 2007 ANZ Banking Group)",
"",Methodology: Calculated on the basis of month-end rates.,
