"",BBEX3.A.JPY.USD.CA.AA.A04,BBEX3.A.JPY.USD.CA.AA.A04_FLAGS
"",Exchange rates for the US dollar in Japan / USD 1 = JPY ... (buying),
unit,JPY (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:14:39,
1975,295.91,
1976,295.51,
1977,267.35,
1978,209.16,
1979,218.58,
1980,225.54,
1981,220.02,
1982,248.30,
1983,236.62,
1984,236.69,
1985,237.09,
1986,167.14,
1987,143.58,
1988,127.25,
1989,137.16,
1990,143.90,
1991,133.57,
1992,125.65,
1993,110.09,
1994,101.22,
1995,93.01,
1996,107.86,
1997,119.99,
1998,130.01,
1999,112.99,
2000,106.85,
2001,120.59,
2002,124.18,
2003,115.13,
2004,107.23,
2005,109.27,
2006,115.39,
2007,116.83,
2008,102.68,
2009,92.58,
2010,86.71,
2011,78.79,
2012,78.75,
2013,96.66,
2014,104.74,
"",Source: Since 2006: Bank of Tokyo-Mitsubishi UFJ April 1996 - 2005: Bank of Tokyo-Mitsubishi 1975 - March 1996: Bank of Tokyo,
"",Methodology: Calculated on the basis of daily exchange rates.,
