"",BBK01.OUE403,BBK01.OUE403_FLAGS
"",Lending to foreign banks (MFIs) / Balances and loans / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:43,
1999-01,36.306,
1999-02,32.686,
1999-03,33.468,
1999-04,36.259,
1999-05,32.958,
1999-06,32.536,
1999-07,32.139,
1999-08,31.276,
1999-09,31.446,
1999-10,32.427,
1999-11,33.000,
1999-12,33.692,
2000-01,32.812,
2000-02,35.655,
2000-03,36.847,
2000-04,34.671,
2000-05,35.652,
2000-06,35.809,
2000-07,36.417,
2000-08,37.750,
2000-09,36.684,
2000-10,38.143,
2000-11,38.365,
2000-12,39.598,
2001-01,41.288,
2001-02,40.061,
2001-03,44.430,
2001-04,46.187,
2001-05,43.440,
2001-06,44.595,
2001-07,43.178,
2001-08,40.972,
2001-09,43.125,
2001-10,45.323,
2001-11,46.969,
2001-12,42.298,
2002-01,37.370,
2002-02,37.230,
2002-03,36.722,
2002-04,38.075,
2002-05,36.074,
2002-06,36.994,
2002-07,36.292,
2002-08,34.344,
2002-09,35.963,
2002-10,33.948,
2002-11,37.308,
2002-12,40.201,
2003-01,33.493,
2003-02,33.847,
2003-03,35.521,
2003-04,36.302,
2003-05,38.292,
2003-06,40.702,
2003-07,35.344,
2003-08,35.689,
2003-09,33.274,
2003-10,35.242,
2003-11,29.633,
2003-12,29.889,
2004-01,28.750,
2004-02,29.820,
2004-03,29.770,
2004-04,32.757,
2004-05,34.582,
2004-06,33.012,
2004-07,31.663,
2004-08,34.073,
2004-09,34.896,
2004-10,37.319,
2004-11,37.186,
2004-12,38.798,
2005-01,42.875,
2005-02,41.044,
2005-03,41.551,
2005-04,43.712,
2005-05,40.030,
2005-06,42.847,
2005-07,48.904,
2005-08,39.261,
2005-09,47.360,
2005-10,48.780,
2005-11,48.954,
2005-12,36.629,
2006-01,48.436,
2006-02,45.384,
2006-03,52.750,
2006-04,53.332,
2006-05,55.866,
2006-06,54.667,
2006-07,55.331,
2006-08,53.564,
2006-09,56.803,
2006-10,53.895,
2006-11,51.656,
2006-12,56.348,
2007-01,62.407,
2007-02,59.952,
2007-03,63.128,
2007-04,58.037,
2007-05,64.327,
2007-06,65.962,
2007-07,63.448,
2007-08,53.044,
2007-09,54.431,
2007-10,59.420,
2007-11,67.449,
2007-12,75.071,
2008-01,63.868,
2008-02,68.915,
2008-03,72.307,
2008-04,82.486,
2008-05,73.117,
2008-06,71.128,
2008-07,73.195,
2008-08,76.965,
2008-09,84.647,
2008-10,90.724,
2008-11,73.784,
2008-12,79.759,
2009-01,74.856,
2009-02,74.020,
2009-03,73.532,
2009-04,81.512,
2009-05,83.225,
2009-06,94.725,
2009-07,84.960,
2009-08,83.530,
2009-09,82.502,
2009-10,85.970,
2009-11,87.460,
2009-12,84.222,
2010-01,82.418,
2010-02,83.131,
2010-03,85.741,
2010-04,86.854,
2010-05,91.201,
2010-06,86.386,
2010-07,73.669,
2010-08,76.628,
2010-09,75.228,
2010-10,74.483,
2010-11,84.486,
2010-12,76.022,
2011-01,78.636,
2011-02,81.061,
2011-03,82.183,
2011-04,85.161,
2011-05,88.516,
2011-06,88.029,
2011-07,90.754,
2011-08,92.381,
2011-09,89.579,
2011-10,86.736,
2011-11,90.106,
2011-12,94.513,
2012-01,97.496,
2012-02,101.187,
2012-03,103.425,
2012-04,109.025,
2012-05,107.313,
2012-06,104.195,
2012-07,104.847,
2012-08,107.134,
2012-09,111.035,
2012-10,109.327,
2012-11,106.299,
2012-12,105.622,
2013-01,108.621,
2013-02,109.330,
2013-03,108.041,
2013-04,100.609,
2013-05,102.513,
2013-06,104.310,
2013-07,104.038,
2013-08,103.879,
2013-09,110.027,
2013-10,111.276,
2013-11,110.520,
2013-12,110.654,
2014-01,118.747,
2014-02,121.785,
2014-03,117.672,
2014-04,121.293,
2014-05,124.777,
2014-06,122.918,
2014-07,129.897,
2014-08,128.186,
2014-09,132.608,
2014-10,135.972,
2014-11,138.889,
2014-12,133.906,Provisional value
