"",BBK01.PQ0833,BBK01.PQ0833_FLAGS
"",Other loans to domestic employees  and other individuals / Total / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:26:32,
1968-10,3.101,
1969-01,3.357,
1969-04,3.690,
1969-07,3.856,
1969-10,4.224,
1970-01,4.253,
1970-04,4.370,
1970-07,4.477,
1970-10,4.687,
1971-01,4.762,
1971-04,5.110,
1971-07,5.449,
1971-10,5.691,
1972-01,5.959,
1972-04,6.398,
1972-07,6.839,
1972-10,7.479,
1973-01,7.782,
1973-04,8.069,
1973-07,8.094,
1973-10,7.892,
1974-01,7.623,
1974-04,7.618,
1974-07,7.520,
1974-10,7.196,
1975-01,7.104,
1975-04,7.182,
1975-07,7.465,
1975-10,8.100,
1976-01,8.325,
1976-04,8.950,
1976-07,9.422,
1976-10,10.220,
1977-01,9.794,
1977-04,10.327,
1977-07,10.776,
1977-10,11.281,
1978-01,11.491,
1978-04,11.982,
1978-07,12.588,
1978-10,13.199,
1979-01,13.558,
1979-04,14.489,
1979-07,15.156,
1979-10,15.103,
1980-01,15.263,
1980-04,15.733,
1980-07,15.568,
1980-10,15.610,
1981-01,15.456,
1981-04,15.428,
1981-07,15.325,
1981-10,15.527,
1982-01,15.503,
1982-04,15.663,
1982-07,15.980,
1982-10,16.206,
1983-01,16.448,
1983-04,16.925,
1983-07,17.393,
1983-10,17.898,
1984-01,17.963,
1984-04,18.230,
1984-07,18.518,
1984-10,18.623,
1985-01,18.456,
1985-04,18.599,
1985-07,18.831,
1985-10,20.026,
1986-01,19.854,
1986-04,20.503,
1986-07,20.639,
1986-10,31.142,
1987-01,30.750,
1987-04,31.406,
1987-07,32.575,
1987-10,33.036,
1988-01,32.801,
1988-04,33.693,
1988-07,34.605,
1988-10,35.060,
1989-01,35.410,
1989-04,36.460,
1989-07,37.248,
1989-10,38.354,
1990-01,39.427,
1990-04,40.626,
1990-07,41.628,
1990-10,42.802,
1991-01,43.700,
1991-04,45.283,
1991-07,47.099,
1991-10,48.441,
1992-01,49.108,
1992-04,50.750,
1992-07,52.203,
1992-10,53.082,
1993-01,53.092,
1993-04,53.902,
1993-07,54.427,
1993-10,55.571,
1994-01,55.721,
1994-04,56.501,
1994-07,56.936,
1994-10,58.215,
1995-01,57.625,
1995-04,58.429,
1995-07,58.887,
1995-10,59.927,
1996-01,59.579,
1996-04,60.272,
1996-07,61.197,
1996-10,63.502,
1997-01,62.751,
1997-04,64.088,
1997-07,64.648,
1997-10,64.983,
1998-01,65.061,
1998-04,67.293,
1998-07,68.222,
1998-10,71.039,
1999-01,70.097,
1999-04,70.034,
1999-07,71.194,
1999-10,72.868,
2000-01,75.864,
2000-04,77.968,
2000-07,79.523,
2000-10,81.047,
2001-01,80.232,
2001-04,81.193,
2001-07,81.484,
2001-10,81.526,
2002-01,80.790,
2002-04,83.851,
2002-07,86.686,
2002-10,86.831,
2003-01,88.165,
2003-04,89.846,
2003-07,89.222,
2003-10,89.392,
2004-01,89.237,
2004-04,91.283,
2004-07,92.711,
2004-10,89.947,
2005-01,88.445,
2005-04,89.985,
2005-07,88.995,
2005-10,88.751,
2006-01,87.535,
2006-04,89.011,
2006-07,90.719,
2006-10,90.762,
2007-01,90.088,
2007-04,91.516,
2007-07,91.870,
2007-10,91.423,
2008-01,91.182,
2008-04,92.069,
2008-07,92.235,
2008-10,93.988,
2009-01,95.163,
2009-04,97.777,
2009-07,98.846,
2009-10,99.476,
2010-01,98.736,
2010-04,97.944,
2010-07,98.174,
2010-10,97.956,
2011-01,97.263,
2011-04,97.771,
2011-07,100.587,
2011-10,99.887,
2012-01,99.028,
2012-04,99.654,
2012-07,100.525,
2012-10,100.796,
2013-01,100.145,
2013-04,101.170,
2013-07,101.972,
2013-10,102.170,
2014-01,103.336,
2014-04,103.817,
2014-07,104.708,
2014-10,104.603,
