"",BBK01.QUW424,BBK01.QUW424_FLAGS
"","Foreign branches: Claims on non-residents, total / Countries in Africa / US Dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:49:08,
2001-12,2.602,
2002-01,2.683,
2002-02,2.714,
2002-03,2.684,
2002-04,2.315,
2002-05,2.185,
2002-06,1.995,
2002-07,2.193,
2002-08,2.058,
2002-09,2.094,
2002-10,1.883,
2002-11,1.826,
2002-12,1.354,
2003-01,1.122,
2003-02,0.984,
2003-03,0.990,
2003-04,0.986,
2003-05,0.903,
2003-06,0.984,
2003-07,1.269,
2003-08,1.520,
2003-09,1.556,
2003-10,1.487,
2003-11,1.388,
2003-12,1.365,
2004-01,1.328,
2004-02,1.381,
2004-03,1.278,
2004-04,1.296,
2004-05,1.155,
2004-06,1.124,
2004-07,1.179,
2004-08,1.166,
2004-09,1.096,
2004-10,1.004,
2004-11,1.036,
2004-12,0.946,
2005-01,0.996,
2005-02,0.963,
2005-03,0.965,
2005-04,1.107,
2005-05,1.168,
2005-06,1.161,
2005-07,1.275,
2005-08,1.148,
2005-09,1.162,
2005-10,1.124,
2005-11,1.424,
2005-12,1.534,
2006-01,1.450,
2006-02,1.838,
2006-03,1.695,
2006-04,1.725,
2006-05,1.533,
2006-06,1.913,
2006-07,2.347,
2006-08,2.494,
2006-09,2.622,
2006-10,2.745,
2006-11,2.751,
2006-12,2.913,
2007-01,2.966,
2007-02,1.394,
2007-03,3.075,
2007-04,3.176,
2007-05,3.539,
2007-06,3.902,
2007-07,4.574,
2007-08,4.499,
2007-09,4.505,
2007-10,4.867,
2007-11,4.846,
2007-12,5.247,
2008-01,4.886,
2008-02,4.552,
2008-03,4.285,
2008-04,4.313,
2008-05,4.065,
2008-06,3.721,
2008-07,3.816,
2008-08,3.853,
2008-09,4.410,
2008-10,4.540,
2008-11,3.830,
2008-12,3.847,
2009-01,3.190,
2009-02,3.055,
2009-03,2.856,
2009-04,3.424,
2009-05,3.948,
2009-06,3.619,
2009-07,2.274,
2009-08,3.530,
2009-09,3.632,
2009-10,3.510,
2009-11,3.552,
2009-12,2.295,
2010-01,2.146,
2010-02,3.945,
2010-03,3.938,
2010-04,4.136,
2010-05,4.244,
2010-06,4.374,
2010-07,4.337,
2010-08,4.402,
2010-09,4.964,
2010-10,1.771,
2010-11,5.264,
2010-12,4.841,
2011-01,4.235,
2011-02,1.531,
2011-03,3.859,
2011-04,4.196,
2011-05,3.964,
2011-06,3.700,
2011-07,3.704,
2011-08,3.517,
2011-09,3.423,
2011-10,3.246,
2011-11,3.157,
2011-12,2.279,
2012-01,3.705,
2012-02,4.457,
2012-03,5.151,
2012-04,5.037,
2012-05,4.474,
2012-06,3.940,
2012-07,3.459,
2012-08,3.279,
2012-09,4.749,
2012-10,4.197,
2012-11,4.182,
2012-12,4.263,
2013-01,4.101,
2013-02,3.975,
2013-03,3.907,
2013-04,3.945,
2013-05,3.985,
2013-06,3.517,
2013-07,3.314,
2013-08,3.297,
2013-09,3.118,
2013-10,3.193,
2013-11,3.212,
2013-12,3.191,
2014-01,3.420,
2014-02,3.138,
2014-03,3.202,
2014-04,3.084,
2014-05,3.239,
2014-06,3.395,
2014-07,3.436,
2014-08,3.217,
2014-09,3.402,
2014-10,3.545,
2014-11,3.670,
