"",BBK01.OUK374,BBK01.OUK374_FLAGS
"",Securities (excluding money market paper) issued by foreign enterprises and households / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:33,
1999-01,1.018,
1999-02,0.845,
1999-03,1.283,
1999-04,1.391,
1999-05,1.741,
1999-06,1.957,
1999-07,1.862,
1999-08,1.852,
1999-09,1.981,
1999-10,1.993,
1999-11,2.130,
1999-12,2.251,
2000-01,2.129,
2000-02,2.440,
2000-03,2.490,
2000-04,2.648,
2000-05,2.720,
2000-06,2.785,
2000-07,2.974,
2000-08,3.020,
2000-09,3.340,
2000-10,4.946,
2000-11,4.289,
2000-12,4.228,
2001-01,4.764,
2001-02,5.295,
2001-03,5.645,
2001-04,6.193,
2001-05,6.263,
2001-06,6.276,
2001-07,5.897,
2001-08,5.183,
2001-09,4.796,
2001-10,4.819,
2001-11,5.023,
2001-12,5.081,
2002-01,4.938,
2002-02,4.741,
2002-03,6.938,
2002-04,6.904,
2002-05,6.701,
2002-06,6.524,
2002-07,6.618,
2002-08,6.479,
2002-09,6.275,
2002-10,6.461,
2002-11,6.675,
2002-12,6.535,
2003-01,6.436,
2003-02,6.518,
2003-03,6.222,
2003-04,6.237,
2003-05,5.945,
2003-06,6.140,
2003-07,6.019,
2003-08,5.801,
2003-09,5.479,
2003-10,5.965,
2003-11,5.901,
2003-12,5.461,
2004-01,5.864,
2004-02,5.829,
2004-03,6.018,
2004-04,6.057,
2004-05,5.919,
2004-06,4.674,
2004-07,5.089,
2004-08,5.060,
2004-09,5.405,
2004-10,5.729,
2004-11,6.217,
2004-12,6.661,
2005-01,6.715,
2005-02,6.944,
2005-03,7.847,
2005-04,7.750,
2005-05,8.096,
2005-06,9.291,
2005-07,9.250,
2005-08,10.478,
2005-09,10.497,
2005-10,11.165,
2005-11,12.039,
2005-12,11.688,
2006-01,12.083,
2006-02,12.066,
2006-03,12.837,
2006-04,13.825,
2006-05,14.043,
2006-06,14.655,
2006-07,14.854,
2006-08,14.957,
2006-09,18.937,
2006-10,19.176,
2006-11,20.334,
2006-12,20.916,
2007-01,21.033,
2007-02,21.804,
2007-03,22.040,
2007-04,22.214,
2007-05,23.273,
2007-06,23.985,
2007-07,24.513,
2007-08,25.054,
2007-09,26.098,
2007-10,26.687,
2007-11,28.067,
2007-12,28.286,
2008-01,27.282,
2008-02,26.073,
2008-03,26.137,
2008-04,25.784,
2008-05,25.858,
2008-06,25.703,
2008-07,25.641,
2008-08,25.345,
2008-09,26.358,
2008-10,25.928,
2008-11,24.596,
2008-12,23.211,
2009-01,22.574,
2009-02,22.024,
2009-03,20.789,
2009-04,19.991,
2009-05,19.246,
2009-06,18.599,
2009-07,17.731,
2009-08,17.252,
2009-09,17.083,
2009-10,16.581,
2009-11,16.379,
2009-12,16.429,
2010-01,16.729,
2010-02,16.336,
2010-03,15.827,
2010-04,15.884,
2010-05,16.612,
2010-06,15.357,
2010-07,15.128,
2010-08,14.951,
2010-09,13.648,
2010-10,13.435,
2010-11,13.788,
2010-12,13.201,
2011-01,13.439,
2011-02,13.714,
2011-03,13.592,
2011-04,13.480,
2011-05,13.391,
2011-06,13.676,
2011-07,13.151,
2011-08,12.783,
2011-09,12.243,
2011-10,12.119,
2011-11,12.132,
2011-12,12.265,
2012-01,11.755,
2012-02,11.431,
2012-03,11.605,
2012-04,11.253,
2012-05,11.176,
2012-06,11.291,
2012-07,10.798,
2012-08,10.685,
2012-09,11.066,
2012-10,11.765,
2012-11,12.016,
2012-12,11.753,
2013-01,11.576,
2013-02,10.721,
2013-03,10.601,
2013-04,10.538,
2013-05,10.550,
2013-06,11.018,
2013-07,10.474,
2013-08,10.326,
2013-09,10.329,
2013-10,10.143,
2013-11,10.302,
2013-12,10.831,
2014-01,10.459,
2014-02,10.141,
2014-03,9.640,
2014-04,7.836,
2014-05,8.109,
2014-06,7.921,
2014-07,7.706,
2014-08,7.379,
2014-09,7.695,
2014-10,7.532,
2014-11,8.457,
2014-12,8.817,Provisional value
