"",BBFI1.Q.N.DE.W1.S12M.S1.K7A.L.FA.P.F3.L._T.M.N,BBFI1.Q.N.DE.W1.S12M.S1.K7A.L.FA.P.F3.L._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Long-term original maturity (over 1 year) - Liabilities - Revaluations due to exchange rate changes - resident issuer: Financial corporations other than MFIs - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:04:06,
2013-01,145,
2013-04,-97,
2013-07,-70,
2013-10,-130,
2014-01,5,
2014-04,104,
2014-07,1102,
