"",BBK01.QUV698,BBK01.QUV698_FLAGS
"",Banks in Germany: Short-term loans and advances to foreign banks / Guatemala / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:20:44,
2001-12,0.003,
2002-01,0.002,
2002-02,0.002,
2002-03,0.002,
2002-04,0.002,
2002-05,0.003,
2002-06,0.002,
2002-07,0.001,
2002-08,0.001,
2002-09,0.001,
2002-10,0.009,
2002-11,0.001,
2002-12,0.000,
2003-01,0.000,
2003-02,0.000,
2003-03,0.007,
2003-04,0.008,
2003-05,0.021,
2003-06,0.026,
2003-07,0.022,
2003-08,0.028,
2003-09,0.030,
2003-10,0.028,
2003-11,0.037,
2003-12,0.020,
2004-01,0.020,
2004-02,0.019,
2004-03,0.039,
2004-04,0.016,
2004-05,.,No value available
2004-06,0.018,
2004-07,0.017,
2004-08,0.015,
2004-09,0.016,
2004-10,0.015,
2004-11,0.012,
2004-12,0.013,
2005-01,0.013,
2005-02,0.013,
2005-03,0.014,
2005-04,0.013,
2005-05,0.008,
2005-06,0.007,
2005-07,0.007,
2005-08,0.005,
2005-09,0.013,
2005-10,0.021,
2005-11,0.022,
2005-12,0.018,
2006-01,0.019,
2006-02,0.018,
2006-03,0.019,
2006-04,0.017,
2006-05,0.019,
2006-06,0.020,
2006-07,0.021,
2006-08,0.016,
2006-09,0.016,
2006-10,0.021,
2006-11,0.024,
2006-12,0.031,
2007-01,0.021,
2007-02,0.035,
2007-03,0.042,
2007-04,0.043,
2007-05,0.047,
2007-06,0.047,
2007-07,0.041,
2007-08,0.057,
2007-09,0.068,
2007-10,0.072,
2007-11,0.089,
2007-12,0.084,
2008-01,0.101,
2008-02,0.090,
2008-03,0.093,
2008-04,0.099,
2008-05,0.090,
2008-06,0.094,
2008-07,0.102,
2008-08,0.110,
2008-09,0.116,
2008-10,0.109,
2008-11,0.095,
2008-12,0.077,
2009-01,0.062,
2009-02,0.054,
2009-03,0.055,
2009-04,0.066,
2009-05,0.050,
2009-06,0.050,
2009-07,.,No value available
2009-08,.,No value available
2009-09,0.025,
2009-10,.,No value available
2009-11,.,No value available
2009-12,.,No value available
2010-01,.,No value available
2010-02,.,No value available
2010-03,.,No value available
2010-04,.,No value available
2010-05,.,No value available
2010-06,0.005,
2010-07,.,No value available
2010-08,0.015,
2010-09,.,No value available
2010-10,0.010,
2010-11,.,No value available
2010-12,0.018,
2011-01,0.020,
2011-02,0.020,
2011-03,.,No value available
2011-04,.,No value available
2011-05,.,No value available
2011-06,.,No value available
2011-07,.,No value available
2011-08,.,No value available
2011-09,.,No value available
2011-10,0.053,
2011-11,.,No value available
2011-12,.,No value available
2012-01,.,No value available
2012-02,.,No value available
2012-03,0.068,
2012-04,.,No value available
2012-05,.,No value available
2012-06,0.032,
2012-07,.,No value available
2012-08,.,No value available
2012-09,0.062,
2012-10,.,No value available
2012-11,.,No value available
2012-12,0.049,
2013-01,.,No value available
2013-02,.,No value available
2013-03,.,No value available
2013-04,.,No value available
2013-05,.,No value available
2013-06,.,No value available
2013-07,0.086,
2013-08,0.082,
2013-09,0.082,
2013-10,0.101,
2013-11,0.108,
2013-12,0.108,
2014-01,0.111,
2014-02,0.110,
2014-03,0.104,
2014-04,0.102,
2014-05,0.089,
2014-06,0.081,
2014-07,.,No value available
2014-08,.,No value available
2014-09,.,No value available
2014-10,.,No value available
2014-11,.,No value available
2014-12,0.102,
